case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup
case_016,3,3,4,capls,1.0,0,1.378,5.007,True,7791962,1180244,1180244,0,1573462,0.2291232562190035,360448,150,7715523,,0.9901900188938293
case_016,3,3,4,capls,2.0,0,1.399,5.007,True,7791962,1180244,1180244,0,1573462,0.2291232562190035,360448,150,7715523,,0.9901900188938293
case_024,1,1,4,capls,0.03,0,0.429,1.535,True,2746545,45712574,45712574,0,46105792,,,104,2555343,,0.9303845376645932
case_024,1,1,4,capls,0.06,0,0.486,1.074,True,2618852,16122020,16122020,0,16515238,,,42,2555343,,0.9757492977839145
case_024,1,1,4,capls,0.12,0,0.48,1.074,True,2618852,16122020,16122020,0,16515238,,,42,2555343,,0.9757492977839145
case_024,1,1,4,capls,0.25,0,0.485,1.074,True,2618852,16122020,16122020,0,16515238,,,42,2555343,,0.9757492977839145
case_024,1,1,4,capls,0.5,0,0.483,1.074,True,2618852,16122020,16122020,0,16515238,,,42,2555343,,0.9757492977839145
case_024,1,1,4,capls,1.0,0,0.512,1.074,True,2618852,16122020,16122020,0,16515238,,,42,2555343,,0.9757492977839145
case_024,1,1,4,capls,2.0,0,0.477,1.074,True,2618852,16122020,16122020,0,16515238,,,42,2555343,,0.9757492977839145
case_024,2,2,4,capls,0.03,0,0.411,1.145,True,2642438,7734448,7734448,0,8127666,,,104,2555343,,0.9670399078426817
case_024,2,2,4,capls,0.06,0,0.48,1.22,True,2577566,1179812,1179812,0,1573030,,,42,2555343,,0.9913783003034646
case_024,2,2,4,capls,0.12,0,0.47,1.22,True,2577566,1179812,1179812,0,1573030,,,42,2555343,,0.9913783003034646
case_024,2,2,4,capls,0.25,0,0.473,1.22,True,2577566,1179812,1179812,0,1573030,,,42,2555343,,0.9913783003034646
case_024,2,2,4,capls,0.5,0,0.479,1.22,True,2577566,1179812,1179812,0,1573030,,,42,2555343,,0.9913783003034646
case_024,2,2,4,capls,1.0,0,0.483,1.22,True,2577566,1179812,1179812,0,1573030,,,42,2555343,,0.9913783003034646
case_024,2,2,4,capls,2.0,0,0.529,1.22,True,2577566,1179812,1179812,0,1573030,,,42,2555343,,0.9913783003034646
case_025,1,1,4,capls,0.03,0,0.517,73.242,True,1217444,82944,82944,0,8300544,,,4,4863026,,3.9944555971362954
case_025,1,1,4,capls,0.06,0,0.553,73.242,True,1217444,82944,82944,0,8300544,,,4,4863026,,3.9944555971362954
case_025,1,1,4,capls,0.12,0,0.587,73.242,True,1217444,82944,82944,0,8300544,,,4,4863026,,3.9944555971362954
case_025,1,1,4,capls,0.25,0,0.505,73.242,True,1217444,82944,82944,0,8300544,,,4,4863026,,3.9944555971362954
case_025,1,1,4,capls,0.5,0,0.518,73.242,True,1217444,82944,82944,0,8300544,,,4,4863026,,3.9944555971362954
case_025,1,1,4,capls,1.0,0,0.562,73.242,True,1217444,82944,82944,0,8300544,,,4,4863026,,3.9944555971362954
case_025,1,1,4,capls,2.0,0,0.575,73.242,True,1217444,82944,82944,0,8300544,,,4,4863026,,3.9944555971362954
case_024,3,3,4,capls,0.03,0,0.428,1.209,True,2642438,7734448,7734448,0,8127666,0.22970172345257908,1114114,104,2555343,,0.9670399078426817
case_024,3,3,4,capls,0.06,0,0.5,1.291,True,2577566,1179812,1179812,0,1573030,0.229154719869595,360448,42,2555343,,0.9913783003034646
case_024,3,3,4,capls,0.12,0,0.498,1.291,True,2577566,1179812,1179812,0,1573030,0.229154719869595,360448,42,2555343,,0.9913783003034646
case_024,3,3,4,capls,0.25,0,0.486,1.291,True,2577566,1179812,1179812,0,1573030,0.229154719869595,360448,42,2555343,,0.9913783003034646
case_024,3,3,4,capls,0.5,0,0.49,1.291,True,2577566,1179812,1179812,0,1573030,0.229154719869595,360448,42,2555343,,0.9913783003034646
case_024,3,3,4,capls,1.0,0,0.488,1.291,True,2577566,1179812,1179812,0,1573030,0.229154719869595,360448,42,2555343,,0.9913783003034646
case_024,3,3,4,capls,2.0,0,0.533,1.291,True,2577566,1179812,1179812,0,1573030,0.229154719869595,360448,42,2555343,,0.9913783003034646
case_025,2,2,4,capls,0.03,0,0.603,7.785,True,1217444,82944,82944,0,8300544,,,4,4863026,,3.9944555971362954
