case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup,params,is_best,plan_path
case_005,3,2,5,capls,_best,0,0.35,0.88,True,43711,1083376,1083376,0,1416790,,,38,95618,,2.1875042895381025,"{""block_cap"": 0.35, ""cores_used"": 4}",True,results\plans\case_005_p3_n5_capls_best.json
case_005,3,3,5,capls,_best,0,0.35,0.847,True,43025,1083376,1083376,0,1416790,0.4098622548255356,404848,38,95618,,2.222382335851249,"{""block_cap"": 0.35, ""cores_used"": 4}",True,results\plans\case_005_p3_n5_capls_best.json
case_017,3,3,2,capls,c0,0,0.069,0.311,True,82310,81792,81792,0,725654,0.13258335899888152,81792,2,162810,,1.9780099623375045,"{""block_cap"": 0.35}",False,
case_017,3,3,2,capls,c1,0,0.078,0.311,True,82310,81792,81792,0,725654,0.13258335899888152,81792,2,162810,,1.9780099623375045,"{""block_cap"": 0.15}",False,
case_017,3,3,2,capls,c2,0,0.071,0.246,True,85169,81792,81792,0,725654,0.13258335899888152,81792,2,162810,,1.9116110321830713,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_017,3,3,2,capls,c3,0,0.09,0.294,True,89339,73728,73728,0,717590,0.12109466104729275,73728,2,162810,,1.8223844009894894,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_017,3,3,2,capls,c4,0,0.14,0.189,True,82160,81792,81792,0,725654,0.013071598774537615,8064,54,162810,,1.9816212268743914,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_017,3,3,2,capls,c5,0,0.08,0.286,True,85513,81792,81792,0,725654,0.013071598774537615,8064,54,162810,,1.9039210412451908,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_017,3,3,2,capls,c6,0,0.066,0.311,True,82310,81792,81792,0,725654,0.13258335899888152,81792,2,162810,,1.9780099623375045,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_017,3,3,2,capls,c7,0,0.078,0.319,True,103770,427592,427592,0,1071454,0.207692252464407,173568,5,162810,,1.5689505637467476,"{""block_cap"": 0.08}",False,
case_017,3,3,2,capls,c8,0,0.163,0.294,True,102247,762998,762998,0,1406860,0.14890291311152623,147466,7,162810,,1.5923205570823593,"{""block_cap"": 0.005}",False,
case_017,3,3,2,capls,c9,0,0.071,0.239,True,82066,81792,81792,0,725654,0.13258335899888152,81792,4,162810,,1.9838910145492652,"{""block_cap"": 0.35, ""max_ops"": 500}",True,
case_017,3,3,2,capls,c10,0,0.025,0.312,True,162810,22528,0,22528,666390,0.040398388942088706,22528,1,162810,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_017,3,3,2,capls,c11,0,0.065,0.311,True,82310,81792,81792,0,725654,0.13258335899888152,81792,2,162810,,1.9780099623375045,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_017,3,2,2,capls,_best,0,0.082,0.167,True,82066,81792,81792,0,725654,,,4,162810,,1.9838910145492652,"{""block_cap"": 0.35, ""max_ops"": 500}",True,results\plans\case_017_p3_n2_capls_best.json
case_017,3,3,2,capls,_best,0,0.082,0.239,True,82066,81792,81792,0,725654,0.13258335899888152,81792,4,162810,,1.9838910145492652,"{""block_cap"": 0.35, ""max_ops"": 500}",True,results\plans\case_017_p3_n2_capls_best.json
case_003,3,3,3,capls,c0,0,1.04,3.49,True,279009,2436874,2436874,0,3721138,0.3284411205256787,942090,57,602212,,2.158396324132913,"{""block_cap"": 0.35}",False,
case_003,3,3,3,capls,c1,0,0.825,3.49,True,279009,2436874,2436874,0,3721138,0.3284411205256787,942090,57,602212,,2.158396324132913,"{""block_cap"": 0.15}",False,
case_003,3,3,3,capls,c2,0,1.238,3.763,True,287166,2358296,2358296,0,3642560,0.33036584711111616,935308,56,602212,,2.0970867024647766,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_003,3,3,3,capls,c3,0,1.343,2.982,True,565969,672780,672780,0,1957044,0.12955139517146327,230666,7,602212,,1.0640370762356242,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_003,3,3,3,capls,c4,0,0.787,9.689,True,281466,2436874,2436874,0,3721138,0.24276173768498324,696330,461,602212,,2.13955504394847,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_003,3,3,3,capls,c5,0,1.379,10.125,True,311544,2358296,2358296,0,3642560,0.2771517218578602,784652,461,602212,,1.9329918085406876,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_003,3,3,3,capls,c6,0,0.671,8.929,True,591459,519628,519628,0,1803892,0.1247727104333958,205448,6,602212,,1.018180465594403,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_003,3,3,3,capls,c7,0,1.637,14.775,True,346636,4937868,4937868,0,6222132,0.2564623793939872,1053708,114,602212,,1.7373036845567107,"{""block_cap"": 0.08}",False,
case_003,3,3,3,capls,c8,0,1.543,14.823,True,402699,5239060,5239060,0,6523324,0.2638094501440328,1125514,152,602212,,1.4954395218264758,"{""block_cap"": 0.005}",False,
case_003,3,3,3,capls,c9,0,0.968,10.245,True,274543,2436874,2436874,0,3721138,0.33700905880974824,966666,68,602212,,2.193507028042966,"{""block_cap"": 0.35, ""max_ops"": 500}",True,
case_003,3,3,3,capls,c10,0,0.511,9.282,True,570768,552774,552774,0,1837038,0.10585467098103934,176262,6,602212,,1.0550906848316655,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_003,3,3,3,capls,c11,0,0.766,3.49,True,279009,2436874,2436874,0,3721138,0.3284411205256787,942090,57,602212,,2.158396324132913,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_003,3,2,3,capls,_best,0,0.905,11.239,True,275640,2436874,2436874,0,3721138,,,68,602212,,2.1847772456827745,"{""block_cap"": 0.35, ""max_ops"": 500}",True,results\plans\case_003_p3_n3_capls_best.json
case_003,3,3,3,capls,_best,0,0.905,10.245,True,274543,2436874,2436874,0,3721138,0.33700905880974824,966666,68,602212,,2.193507028042966,"{""block_cap"": 0.35, ""max_ops"": 500}",True,results\plans\case_003_p3_n3_capls_best.json
case_018,3,2,1,single,,0,0.001,0.379,True,1004367,1970176,0,1970176,3563024,,,1,1004367,,1.0,,,
case_018,3,3,1,single,,0,0.001,0.487,True,1003110,1970176,0,1970176,3563024,0.34375031576536474,1224704,1,1004367,,1.0012531028501361,,,
case_017,3,3,3,capls,c0,0,0.077,0.212,True,57528,163584,163584,0,807446,0.23412556426058606,163584,3,162810,,2.8301001251564455,"{""block_cap"": 0.35}",False,
case_017,3,3,3,capls,c1,0,0.071,0.212,True,57528,163584,163584,0,807446,0.23412556426058606,163584,3,162810,,2.8301001251564455,"{""block_cap"": 0.15}",False,
case_017,3,3,3,capls,c2,0,0.174,0.243,True,60840,163584,163584,0,807446,0.23412556426058606,163584,3,162810,,2.67603550295858,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_017,3,3,3,capls,c3,0,0.208,0.238,True,62797,156672,156672,0,800534,0.2264733517396898,156672,3,162810,,2.5926397757854676,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_017,3,3,3,capls,c4,0,0.106,0.201,True,61443,163584,163584,0,807446,0.023082802110198624,16128,54,162810,,2.6497729603046727,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_017,3,3,3,capls,c5,0,0.151,0.318,True,61904,163584,163584,0,807446,0.023082802110198624,16128,54,162810,,2.6300400620315325,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_017,3,3,3,capls,c6,0,0.076,0.212,True,57528,163584,163584,0,807446,0.23412556426058606,163584,3,162810,,2.8301001251564455,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_017,3,3,3,capls,c7,0,0.144,0.294,True,66048,1017018,1017018,0,1660880,0.38004829908719157,480302,9,162810,,2.4650254360465116,"{""block_cap"": 0.08}",False,
case_017,3,3,3,capls,c8,0,0.374,0.41,True,94688,1580192,1580192,0,2224054,0.25819325828113615,381952,17,162810,,1.719436465021967,"{""block_cap"": 0.005}",False,
case_017,3,3,3,capls,c9,0,0.079,0.247,True,56480,163584,163584,0,807446,0.23412556426058606,163584,4,162810,,2.882613314447592,"{""block_cap"": 0.35, ""max_ops"": 500}",True,
case_017,3,3,3,capls,c10,0,0.076,0.23,True,82310,81792,81792,0,725654,0.13258335899888152,81792,2,162810,,1.9780099623375045,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_017,3,3,3,capls,c11,0,0.076,0.212,True,57528,163584,163584,0,807446,0.23412556426058606,163584,3,162810,,2.8301001251564455,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_017,3,2,3,capls,_best,0,0.086,0.254,True,56480,163584,163584,0,807446,,,4,162810,,2.882613314447592,"{""block_cap"": 0.35, ""max_ops"": 500}",True,results\plans\case_017_p3_n3_capls_best.json
case_017,3,3,3,capls,_best,0,0.086,0.247,True,56480,163584,163584,0,807446,0.23412556426058606,163584,4,162810,,2.882613314447592,"{""block_cap"": 0.35, ""max_ops"": 500}",True,results\plans\case_017_p3_n3_capls_best.json
case_017,3,3,4,capls,c0,0,0.181,0.164,True,46304,245376,245376,0,889238,0.31438550456505754,245376,4,162810,,3.5161109191430544,"{""block_cap"": 0.35}",False,
case_017,3,3,4,capls,c1,0,0.166,0.396,True,52864,768570,768570,0,1412432,0.3888273204664803,456110,12,162810,,3.0797896489104115,"{""block_cap"": 0.15}",False,
case_017,3,3,4,capls,c2,0,0.141,0.246,True,47846,240768,240768,0,884630,0.27863887220545286,216192,4,162810,,3.4027922919366302,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_017,3,3,4,capls,c3,0,0.191,0.179,True,48442,152064,152064,0,795926,0.2212863549976571,152064,4,162810,,3.3609264687667726,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_017,3,3,4,capls,c4,0,0.147,0.346,True,47154,245376,245376,0,889238,0.030995753971202855,24192,54,162810,,3.4527293548797555,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_017,3,3,4,capls,c5,0,0.143,0.18,True,48224,240768,240768,0,884630,0.025240821460884716,19584,54,162810,,3.376119774386198,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_017,3,3,4,capls,c6,0,0.169,0.164,True,46304,245376,245376,0,889238,0.31438550456505754,245376,4,162810,,3.5161109191430544,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_017,3,3,4,capls,c7,0,0.201,0.4,True,52539,1079352,1079352,0,1723214,0.2938115510680782,389932,11,162810,,3.0988408610746303,"{""block_cap"": 0.08}",False,
case_017,3,3,4,capls,c8,0,0.476,0.329,True,54183,1646494,1568670,77824,2290356,0.3000048772130354,479790,19,162810,,3.004817009024971,"{""block_cap"": 0.005}",False,
case_017,3,3,4,capls,c9,0,0.172,0.221,True,42923,245376,245376,0,889238,0.31438550456505754,245376,5,162810,,3.793071313747874,"{""block_cap"": 0.35, ""max_ops"": 500}",True,
case_017,3,3,4,capls,c10,0,0.098,0.225,True,57528,163584,163584,0,807446,0.23412556426058606,163584,3,162810,,2.8301001251564455,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_017,3,3,4,capls,c11,0,0.166,0.164,True,46304,245376,245376,0,889238,0.31438550456505754,245376,4,162810,,3.5161109191430544,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_017,3,2,4,capls,_best,0,0.163,0.285,True,42923,245376,245376,0,889238,,,5,162810,,3.793071313747874,"{""block_cap"": 0.35, ""max_ops"": 500}",True,results\plans\case_017_p3_n4_capls_best.json
case_017,3,3,4,capls,_best,0,0.163,0.221,True,42923,245376,245376,0,889238,0.31438550456505754,245376,5,162810,,3.793071313747874,"{""block_cap"": 0.35, ""max_ops"": 500}",True,results\plans\case_017_p3_n4_capls_best.json
case_018,3,3,2,capls,c0,0,0.137,0.483,True,507918,3347456,1287168,2060288,4940304,0.5325158520598569,2630656,2,1004367,,1.9774195834760728,"{""block_cap"": 0.35}",False,
case_018,3,3,2,capls,c1,0,0.127,0.483,True,507918,3347456,1287168,2060288,4940304,0.5325158520598569,2630656,2,1004367,,1.9774195834760728,"{""block_cap"": 0.15}",False,
case_018,3,3,2,capls,c2,0,0.228,0.617,True,503076,3347456,1287168,2060288,4940304,0.569827200199512,2814976,2,1004367,,1.9964518283519785,"{""block_cap"": 0.35, ""init"": ""rr""}",True,
case_018,3,3,2,capls,c3,0,0.212,0.578,True,510747,2355200,1277952,1077248,3948048,0.44821768905992104,1769472,2,1004367,,1.9664667633877437,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_018,3,3,2,capls,c4,0,0.137,0.597,True,516322,3453952,1287168,2166784,5046800,0.452288574288801,2282496,123,1004367,,1.9452337882174302,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_018,3,3,2,capls,c5,0,0.169,0.597,True,513716,3453952,1287168,2166784,5046800,0.452288574288801,2282496,123,1004367,,1.9551016514961574,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_018,3,3,2,capls,c6,0,0.112,0.623,True,509822,2249728,754688,1495040,3842576,0.4511936005396734,1733632,2,1004367,,1.9700346395408594,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_018,3,3,2,capls,c7,0,0.12,0.483,True,507918,3347456,1287168,2060288,4940304,0.5325158520598569,2630656,2,1004367,,1.9774195834760728,"{""block_cap"": 0.08}",False,
case_018,3,3,2,capls,c8,0,0.132,0.828,True,554383,7518724,3899396,3619328,9111572,0.09437057142987297,538624,5,1004367,,1.8116843409700514,"{""block_cap"": 0.005}",False,
case_018,3,3,2,capls,c9,0,0.128,0.634,True,514607,3347456,1287168,2060288,4940304,0.569827200199512,2814976,6,1004367,,1.9517165526314255,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_018,3,3,2,capls,c10,0,0.052,0.528,True,1003110,1970176,0,1970176,3563024,0.34375031576536474,1224704,1,1004367,,1.0012531028501361,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_018,3,3,2,capls,c11,0,0.123,0.483,True,507918,3347456,1287168,2060288,4940304,0.5325158520598569,2630656,2,1004367,,1.9774195834760728,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_018,3,2,2,capls,_best,0,0.174,0.581,True,505446,3347456,1287168,2060288,4940304,,,2,1004367,,1.9870906090858371,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_018_p3_n2_capls_best.json
case_018,3,3,2,capls,_best,0,0.174,0.617,True,503076,3347456,1287168,2060288,4940304,0.569827200199512,2814976,2,1004367,,1.9964518283519785,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_018_p3_n2_capls_best.json
case_009,3,3,4,capls,c0,0,0.837,1.125,True,87403,627610,627610,0,1122942,0.340305598781578,328904,61,153261,,1.7534981636785922,"{""block_cap"": 0.35}",False,
case_009,3,3,4,capls,c1,0,1.267,1.448,True,98532,1669306,1669306,0,2164638,0.3735062250822752,579722,341,153261,,1.5554439166971137,"{""block_cap"": 0.15}",False,
case_009,3,3,4,capls,c2,0,0.748,1.042,True,69198,747930,747930,0,1243262,0.3528917539946839,369616,98,153261,,2.2148183473510796,"{""block_cap"": 0.35, ""init"": ""rr""}",True,
case_009,3,3,4,capls,c3,0,0.847,1.05,True,131411,182824,182824,0,678156,0.1681024059493937,107054,14,153261,,1.1662722298742114,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_009,3,3,4,capls,c4,0,0.908,0.781,True,84650,627610,627610,0,1122942,0.30959052080919114,299218,300,153261,,1.8105256940342587,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_009,3,3,4,capls,c5,0,0.916,1.06,True,86889,747930,747930,0,1243262,0.3526186948153127,369330,300,153261,,1.7638711459448262,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_009,3,3,4,capls,c6,0,0.897,1.125,True,87403,627610,627610,0,1122942,0.340305598781578,328904,61,153261,,1.7534981636785922,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_009,3,3,4,capls,c7,0,1.505,1.707,True,98531,1694354,1694354,0,2189686,0.36139269978865923,564984,337,153261,,1.5554597030376227,"{""block_cap"": 0.08}",False,
case_009,3,3,4,capls,c8,0,1.981,1.816,True,117807,1808314,1808314,0,2303646,0.310567542620518,487196,363,153261,,1.300949858667142,"{""block_cap"": 0.005}",False,
case_009,3,3,4,capls,c9,0,0.951,1.125,True,87403,627610,627610,0,1122942,0.340305598781578,328904,61,153261,,1.7534981636785922,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_009,3,3,4,capls,c10,0,0.91,0.899,True,92479,517004,517004,0,1012336,0.3090079869407948,271830,27,153261,,1.657251916651348,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_009,3,3,4,capls,c11,0,0.448,0.965,True,86446,625690,625690,0,1121022,0.3430633347694959,331240,68,153261,,1.7729102561136432,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_009,3,2,4,capls,_best,0,0.92,1.078,True,69645,747930,747930,0,1243262,,,98,153261,,2.200603058367435,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_009_p3_n4_capls_best.json
case_009,3,3,4,capls,_best,0,0.92,1.042,True,69198,747930,747930,0,1243262,0.3528917539946839,369616,98,153261,,2.2148183473510796,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_009_p3_n4_capls_best.json
case_019,3,2,1,single,,0,0.0,0.089,True,81144,0,0,0,186984,,,1,81144,,1.0,,,
case_019,3,3,1,single,,0,0.0,0.09,True,81144,0,0,0,186984,0.0,0,1,81144,,1.0,,,
case_017,3,3,5,capls,c0,0,0.152,0.238,True,36065,322560,322560,0,966422,0.3447447643521228,295680,5,162810,,4.514349091917372,"{""block_cap"": 0.35}",True,
case_017,3,3,5,capls,c1,0,0.397,0.355,True,43546,1186354,1186354,0,1830216,0.4096918326876574,587562,15,162810,,3.738804941900519,"{""block_cap"": 0.15}",False,
case_017,3,3,5,capls,c2,0,0.214,0.239,True,39459,327168,327168,0,971030,0.2939164036062281,253440,5,162810,,4.1260548924199805,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_017,3,3,5,capls,c3,0,0.232,0.22,True,39462,230400,230400,0,874262,0.2307457172790189,176640,5,162810,,4.125741219400942,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_017,3,3,5,capls,c4,0,0.128,0.24,True,37846,322560,322560,0,966422,0.026863228391074506,23040,54,162810,,4.301907731332241,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_017,3,3,5,capls,c5,0,0.253,0.34,True,40936,327168,327168,0,971030,0.0374075422771563,32256,54,162810,,3.9771838968145397,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_017,3,3,5,capls,c6,0,0.108,0.238,True,36065,322560,322560,0,966422,0.3447447643521228,295680,5,162810,,4.514349091917372,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_017,3,3,5,capls,c7,0,0.189,0.283,True,52972,1017386,1017386,0,1661248,0.3848739620844618,517286,15,162810,,3.0735105338669486,"{""block_cap"": 0.08}",False,
case_017,3,3,5,capls,c8,0,0.468,0.455,True,52365,1554950,1554950,0,2198812,0.39231853119576193,648734,26,162810,,3.1091377828702376,"{""block_cap"": 0.005}",False,
case_017,3,3,5,capls,c9,0,0.106,0.238,True,36065,322560,322560,0,966422,0.3447447643521228,295680,5,162810,,4.514349091917372,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_017,3,3,5,capls,c10,0,0.145,0.276,True,46304,245376,245376,0,889238,0.31438550456505754,245376,4,162810,,3.5161109191430544,"{""block_cap"": 0.35, ""cores_used"": 4}",False,
case_017,3,3,5,capls,c11,0,0.117,0.238,True,36065,322560,322560,0,966422,0.3447447643521228,295680,5,162810,,4.514349091917372,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_017,3,2,5,capls,_best,0,0.113,0.204,True,36065,322560,322560,0,966422,,,5,162810,,4.514349091917372,"{""block_cap"": 0.35}",True,results\plans\case_017_p3_n5_capls_best.json
case_017,3,3,5,capls,_best,0,0.113,0.238,True,36065,322560,322560,0,966422,0.3447447643521228,295680,5,162810,,4.514349091917372,"{""block_cap"": 0.35}",True,results\plans\case_017_p3_n5_capls_best.json
case_019,3,3,2,capls,c0,0,0.046,0.115,True,50589,269092,269092,0,456076,0.10740457048424938,35616,5,81144,,1.6039850560398505,"{""block_cap"": 0.35}",False,
case_019,3,3,2,capls,c1,0,0.033,0.112,True,50589,269092,269092,0,456076,0.10740457048424938,35616,5,81144,,1.6039850560398505,"{""block_cap"": 0.15}",False,
case_019,3,3,2,capls,c2,0,0.046,0.118,True,54966,510500,510500,0,697484,0.12490775624344584,57888,16,81144,,1.4762580504311755,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_019,3,3,2,capls,c3,0,0.066,0.092,True,46794,47872,47872,0,234856,0.11740943203928472,25344,3,81144,,1.7340684703167073,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_019,3,3,2,capls,c4,0,0.034,0.1,True,61858,269092,269092,0,456076,0.10740457048424938,35616,110,81144,,1.3117785896731222,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_019,3,3,2,capls,c5,0,0.05,0.127,True,80599,510500,510500,0,697484,0.12490775624344584,57888,110,81144,,1.0067618704946713,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_019,3,3,2,capls,c6,0,0.02,0.179,True,41518,0,0,0,186984,0.0,0,2,81144,,1.9544294041138783,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,
case_019,3,3,2,capls,c7,0,0.038,0.096,True,43542,278048,278048,0,465032,0.14206157402542818,48672,7,81144,,1.8635799917321207,"{""block_cap"": 0.08}",False,
case_019,3,3,2,capls,c8,0,0.167,0.093,True,53506,693808,693808,0,880792,0.14617612447238057,82976,17,81144,,1.5165402010989422,"{""block_cap"": 0.005}",False,
case_019,3,3,2,capls,c9,0,0.043,0.115,True,50589,269092,269092,0,456076,0.10740457048424938,35616,5,81144,,1.6039850560398505,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_019,3,3,2,capls,c10,0,0.008,0.105,True,81144,0,0,0,186984,0.0,0,1,81144,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_019,3,3,2,capls,c11,0,0.037,0.115,True,50589,269092,269092,0,456076,0.10740457048424938,35616,5,81144,,1.6039850560398505,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_019,3,2,2,capls,_best,0,0.031,0.058,True,41518,0,0,0,186984,,,2,81144,,1.9544294041138783,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_019_p3_n2_capls_best.json
case_019,3,3,2,capls,_best,0,0.031,0.179,True,41518,0,0,0,186984,0.0,0,2,81144,,1.9544294041138783,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_019_p3_n2_capls_best.json
case_018,3,3,3,capls,c0,0,0.221,0.672,True,346382,4125056,2462080,1662976,5717904,0.5896462394003692,3371392,3,1004367,,2.8995935123649614,"{""block_cap"": 0.35}",False,
case_018,3,3,3,capls,c1,0,0.212,0.672,True,346382,4125056,2462080,1662976,5717904,0.5896462394003692,3371392,3,1004367,,2.8995935123649614,"{""block_cap"": 0.15}",False,
case_018,3,3,3,capls,c2,0,0.311,0.587,True,337587,3903872,2408832,1495040,5496720,0.5910180865239277,3248512,3,1004367,,2.975135298456398,"{""block_cap"": 0.35, ""init"": ""rr""}",True,
case_018,3,3,3,capls,c3,0,0.198,0.601,True,339877,2891776,2183168,708608,4484624,0.4804454224582617,2154496,3,1004367,,2.955089635368089,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_018,3,3,3,capls,c4,0,0.221,0.447,True,360736,4190592,2462080,1728512,5783440,0.5390521629246706,3117440,123,1004367,,2.7842161580768208,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_018,3,3,3,capls,c5,0,0.34,0.518,True,342855,3789184,2408832,1380352,5382032,0.5442481855445596,2929024,123,1004367,,2.929422058887868,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_018,3,3,3,capls,c6,0,0.145,0.561,True,382903,2495488,1500160,995328,4088336,0.56634452716725,2315264,3,1004367,,2.623032465141302,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_018,3,3,3,capls,c7,0,0.192,0.591,True,353049,4517764,2834308,1683456,6110612,0.5819507998110707,3467136,8,1004367,,2.844837402173636,"{""block_cap"": 0.08}",False,
case_018,3,3,3,capls,c8,0,0.208,0.896,True,401146,7516676,5894660,1622016,9109524,0.10697445714655687,611328,9,1004367,,2.5037442726588326,"{""block_cap"": 0.005}",False,
case_018,3,3,3,capls,c9,0,0.179,0.667,True,338405,4125056,2462080,1662976,5717904,0.5846315935282526,3342720,7,1004367,,2.9679437360559096,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_018,3,3,3,capls,c10,0,0.169,0.602,True,507918,3347456,1287168,2060288,4940304,0.5325158520598569,2630656,2,1004367,,1.9774195834760728,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_018,3,3,3,capls,c11,0,0.161,0.672,True,346382,4125056,2462080,1662976,5717904,0.5896462394003692,3371392,3,1004367,,2.8995935123649614,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_018,3,2,3,capls,_best,0,0.269,0.609,True,338456,3903872,2408832,1495040,5496720,,,3,1004367,,2.967496513579313,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_018_p3_n3_capls_best.json
case_018,3,3,3,capls,_best,0,0.269,0.587,True,337587,3903872,2408832,1495040,5496720,0.5910180865239277,3248512,3,1004367,,2.975135298456398,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_018_p3_n3_capls_best.json
case_019,3,3,3,capls,c0,0,0.081,0.076,True,33701,502340,502340,0,689324,0.2015932532919239,95808,9,81144,,2.407762380938251,"{""block_cap"": 0.35}",False,
case_019,3,3,3,capls,c1,0,0.05,0.125,True,41139,562244,562244,0,749228,0.17688372221848528,89408,9,81144,,1.9724349157733538,"{""block_cap"": 0.15}",False,
case_019,3,3,3,capls,c2,0,0.085,0.193,True,37482,671044,671044,0,858028,0.20204987298095944,115008,21,81144,,2.164879141988154,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_019,3,3,3,capls,c3,0,0.121,0.107,True,28114,221216,221216,0,408200,0.14736223139756358,46112,7,81144,,2.886248843992317,"{""block_cap"": 0.35, ""init"": ""contig""}",True,
case_019,3,3,3,capls,c4,0,0.113,0.115,True,51545,502340,502340,0,689324,0.2015932532919239,95808,111,81144,,1.574236104374818,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_019,3,3,3,capls,c5,0,0.085,0.088,True,60603,671044,671044,0,858028,0.24522580577154843,139584,111,81144,,1.338943616652641,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_019,3,3,3,capls,c6,0,0.084,0.105,True,43088,459076,459076,0,646060,0.16913604943210864,76096,9,81144,,1.883215744522837,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
