case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup
case_001,1,1,2,random,,0,0.013,0.189,True,255371,3419392,3419392,0,5058944,,,11,233110,,0.9128287863539712
case_001,1,1,2,topo,,0,0.003,0.09,True,118572,8064,8064,0,1647616,,,8,233110,,1.965978477212158
case_001,1,1,2,balance,,0,0.003,0.09,True,118572,8064,8064,0,1647616,,,8,233110,,1.965978477212158
case_001,1,1,2,comm,,0,0.006,0.226,True,173100,229248,229248,0,1868800,,,200,233110,,1.346678220681687
case_001,2,2,5,random,,0,0.015,0.153,True,158510,2929152,2929152,0,4568704,,,27,233110,,1.4706327676487287
case_001,2,2,5,topo,,0,0.001,0.062,True,47502,4608,4608,0,1644160,,,20,233110,,4.9073723211654245
case_001,2,2,5,balance,,0,0.001,0.062,True,47502,4608,4608,0,1644160,,,20,233110,,4.9073723211654245
case_001,2,2,5,comm,,0,0.003,0.08,True,47502,4608,4608,0,1644160,,,200,233110,,4.9073723211654245
case_001,2,2,2,random,,0,0.009,0.148,True,200469,1733760,1733760,0,3373312,,,11,233110,,1.1628231796437354
case_001,2,2,2,topo,,0,0.003,0.115,True,116868,1152,1152,0,1640704,,,8,233110,,1.9946435294520313
case_001,2,2,2,balance,,0,0.002,0.115,True,116868,1152,1152,0,1640704,,,8,233110,,1.9946435294520313
case_001,2,2,2,comm,,0,0.005,0.104,True,116868,1152,1152,0,1640704,,,200,233110,,1.9946435294520313
case_001,1,1,3,random,,0,0.015,0.16,True,261172,3581440,3581440,0,5220992,,,15,233110,,0.8925535662322148
case_001,1,1,3,topo,,0,0.001,0.076,True,246000,147840,147840,0,1787392,,,12,233110,,0.9476016260162602
case_001,1,1,3,balance,,0,0.002,0.102,True,246000,147840,147840,0,1787392,,,12,233110,,0.9476016260162602
case_001,1,1,3,comm,,0,0.006,0.271,True,126372,229248,229248,0,1868800,,,200,233110,,1.8446333048460102
case_001,3,3,2,random,,0,0.011,0.165,True,197934,1733760,1733760,0,3373312,0.21402513173895418,405504,11,233110,,1.177715804257985
case_001,3,3,2,topo,,0,0.001,0.102,True,116868,1152,1152,0,1640704,0.0,0,8,233110,,1.9946435294520313
case_001,3,3,2,balance,,0,0.002,0.102,True,116868,1152,1152,0,1640704,0.0,0,8,233110,,1.9946435294520313
case_001,3,3,2,comm,,0,0.003,0.107,True,116868,1152,1152,0,1640704,0.0,0,200,233110,,1.9946435294520313
case_001,1,1,5,random,,0,0.009,0.226,True,254238,3816448,3816448,0,5456000,,,27,233110,,0.9168967660223885
case_001,1,1,5,topo,,0,0.002,0.116,True,50628,21888,21888,0,1661440,,,20,233110,,4.604369123805009
case_001,1,1,5,balance,,0,0.003,0.116,True,50628,21888,21888,0,1661440,,,20,233110,,4.604369123805009
case_001,1,1,5,comm,,0,0.006,0.22,True,88140,229248,229248,0,1868800,,,200,233110,,2.6447696845926933
case_001,3,3,3,random,,0,0.009,0.141,True,190412,2312448,2312448,0,3952000,0.21538988078261365,483328,15,233110,,1.2242400689032205
case_001,3,3,3,topo,,0,0.001,0.092,True,82199,137472,137472,0,1777024,0.04936194082176413,45056,12,233110,,2.835922578133554
case_001,3,3,3,balance,,0,0.001,0.089,True,96845,137472,137472,0,1777024,0.04936194082176413,45056,12,233110,,2.4070421808043783
case_001,3,3,3,comm,,0,0.003,0.083,True,78545,2304,2304,0,1641856,0.0,0,200,233110,,2.9678528232223567
case_001,2,2,3,random,,0,0.01,0.121,True,192433,2312448,2312448,0,3952000,,,15,233110,,1.2113826630567521
case_001,2,2,3,topo,,0,0.003,0.118,True,82287,137472,137472,0,1777024,,,12,233110,,2.832889763875217
case_001,2,2,3,balance,,0,0.003,0.113,True,96933,137472,137472,0,1777024,,,12,233110,,2.404856963056957
case_001,2,2,3,comm,,0,0.006,0.08,True,78545,2304,2304,0,1641856,,,200,233110,,2.9678528232223567
case_001,3,3,5,random,,0,0.013,0.19,True,155655,2929152,2929152,0,4568704,0.1515614978538655,393216,27,233110,,1.4976068870257941
case_001,3,3,5,topo,,0,0.003,0.116,True,47502,4608,4608,0,1644160,0.0,0,20,233110,,4.9073723211654245
case_001,3,3,5,balance,,0,0.003,0.116,True,47502,4608,4608,0,1644160,0.0,0,20,233110,,4.9073723211654245
case_001,3,3,5,comm,,0,0.004,0.088,True,47502,4608,4608,0,1644160,0.0,0,200,233110,,4.9073723211654245
case_001,2,2,4,random,,0,0.015,0.18,True,163560,2514304,2514304,0,4153856,,,21,233110,,1.4252262166788945
case_001,2,2,4,topo,,0,0.002,0.1,True,65770,187776,187776,0,1827328,,,16,233110,,3.544321119051239
case_001,2,2,4,balance,,0,0.003,0.112,True,69086,187776,187776,0,1827328,,,16,233110,,3.3742002721245985
case_001,2,2,4,comm,,0,0.004,0.095,True,58984,3456,3456,0,1643008,,,200,233110,,3.952088702020887
case_001,1,1,4,random,,0,0.01,0.237,True,273230,3762688,3762688,0,5402240,,,21,233110,,0.8531640010247776
case_001,1,1,4,topo,,0,0.003,0.1,True,250632,201600,201600,0,1841152,,,16,233110,,0.9300887356762105
case_001,1,1,4,balance,,0,0.002,0.135,True,250632,201600,201600,0,1841152,,,16,233110,,0.9300887356762105
case_001,1,1,4,comm,,0,0.006,0.219,True,102300,229248,229248,0,1868800,,,200,233110,,2.278690127077224
case_001,3,3,4,random,,0,0.009,0.2,True,161949,2514304,2514304,0,4153856,0.16340874148912804,380928,21,233110,,1.4394037629130159
case_001,3,3,4,topo,,0,0.003,0.118,True,65623,187776,187776,0,1827328,0.06489994591671173,61440,16,233110,,3.5522606403242767
case_001,3,3,4,balance,,0,0.003,0.109,True,68991,187776,187776,0,1827328,0.06489994591671173,61440,16,233110,,3.3788465162122594
case_001,3,3,4,comm,,0,0.005,0.106,True,58984,3456,3456,0,1643008,0.0,0,200,233110,,3.952088702020887
case_002,1,1,2,random,,0,0.025,0.719,True,261493,5514240,5514240,0,6738432,,,11,261945,,1.001728535754303
case_002,1,1,2,topo,,0,0.009,0.248,True,270316,127488,127488,0,1351680,,,8,261945,,0.9690325396942837
case_002,1,1,2,balance,,0,0.009,0.262,True,267616,127488,127488,0,1351680,,,8,261945,,0.9788091892861414
case_002,1,1,2,comm,,0,0.015,0.336,True,267974,93696,93696,0,1317888,,,6,261945,,0.9775015486577056
case_002,2,2,3,random,,0,0.019,0.536,True,213392,3886080,3886080,0,5110272,,,17,261945,,1.2275296168553649
case_002,2,2,3,topo,,0,0.008,0.276,True,216778,181248,181248,0,1405440,,,12,261945,,1.2083560139866591
case_002,2,2,3,balance,,0,0.007,0.256,True,216778,178176,178176,0,1402368,,,12,261945,,1.2083560139866591
case_002,2,2,3,comm,,0,0.015,0.226,True,204613,138240,138240,0,1362432,,,9,261945,,1.2801972504190837
case_002,2,2,2,random,,0,0.025,0.546,True,235683,2723328,2723328,0,3947520,,,11,261945,,1.1114293351663038
case_002,2,2,2,topo,,0,0.01,0.277,True,220721,121344,121344,0,1345536,,,8,261945,,1.1867697228627996
case_002,2,2,2,balance,,0,0.011,0.251,True,231936,82944,82944,0,1307136,,,8,261945,,1.1293848302980132
case_002,2,2,2,comm,,0,0.029,0.243,True,231497,90624,90624,0,1314816,,,6,261945,,1.1315265424605934
case_002,1,1,4,random,,0,0.019,0.847,True,269318,6635520,6635520,0,7859712,,,22,261945,,0.972623441433547
case_002,1,1,4,topo,,0,0.01,0.198,True,279974,213504,213504,0,1437696,,,16,261945,,0.9356047347253673
case_002,1,1,4,balance,,0,0.009,0.324,True,278174,213504,213504,0,1437696,,,16,261945,,0.9416588178622014
case_002,1,1,4,comm,,0,0.017,0.239,True,274964,184320,184320,0,1408512,,,12,261945,,0.9526519835323897
case_002,3,3,2,random,,0,0.023,0.584,True,235616,2723328,2723328,0,3947520,0.1875961045617632,562176,11,261945,,1.1117453823169903
case_002,3,3,2,topo,,0,0.01,0.32,True,220516,121344,121344,0,1345536,0.024822695035460994,32256,8,261945,,1.1878729888080684
case_002,3,3,2,balance,,0,0.008,0.258,True,231772,82944,82944,0,1307136,0.014475271411338963,18432,8,261945,,1.1301839739053898
case_002,3,3,2,comm,,0,0.021,0.171,True,231374,90624,90624,0,1314816,0.010843373493975903,13824,6,261945,,1.1321280697053255
case_002,1,1,3,random,,0,0.031,0.809,True,265595,6245376,6245376,0,7469568,,,17,261945,,0.9862572714094768
case_002,1,1,3,topo,,0,0.009,0.285,True,274964,184320,184320,0,1408512,,,12,261945,,0.9526519835323897
case_002,1,1,3,balance,,0,0.007,0.278,True,274964,184320,184320,0,1408512,,,12,261945,,0.9526519835323897
case_002,1,1,3,comm,,0,0.037,0.244,True,271721,141312,141312,0,1365504,,,9,261945,,0.9640219195424719
case_002,2,2,4,random,,0,0.019,0.684,True,207608,4225536,4225536,0,5449728,,,22,261945,,1.261728835112327
case_002,2,2,4,topo,,0,0.009,0.283,True,200145,213504,213504,0,1437696,,,16,261945,,1.3087761373004572
case_002,2,2,4,balance,,0,0.009,0.275,True,201704,192000,192000,0,1416192,,,16,261945,,1.2986604132788642
case_002,2,2,4,comm,,0,0.031,0.194,True,216881,181248,181248,0,1405440,,,12,261945,,1.207782147813778
case_002,2,2,5,random,,0,0.022,0.69,True,194128,5002752,5002752,0,6226944,,,28,261945,,1.349341671474491
case_002,2,2,5,topo,,0,0.007,0.283,True,168235,248832,248832,0,1473024,,,20,261945,,1.5570184563259726
case_002,2,2,5,balance,,0,0.01,0.266,True,175390,222720,222720,0,1446912,,,20,261945,,1.4935001995552768
case_002,2,2,5,comm,,0,0.033,0.198,True,207264,207360,207360,0,1431552,,,15,261945,,1.2638229504400185
case_002,3,3,3,random,,0,0.034,0.621,True,213255,3886080,3886080,0,5110272,0.18491484184914841,700416,17,261945,,1.2283182105929522
case_002,3,3,3,topo,,0,0.005,0.297,True,216450,181248,181248,0,1405440,0.02768166089965398,36864,12,261945,,1.2101871101871102
case_002,3,3,3,balance,,0,0.01,0.29,True,216450,178176,178176,0,1402368,0.02771362586605081,36864,12,261945,,1.2101871101871102
case_002,3,3,3,comm,,0,0.029,0.261,True,204367,138240,138240,0,1362432,0.021176470588235293,27648,9,261945,,1.2817382454114412
case_002,1,1,5,random,,0,0.027,0.884,True,274854,7002624,7002624,0,8226816,,,28,261945,,0.9530332467419066
case_002,1,1,5,topo,,0,0.008,0.288,True,284824,248832,248832,0,1473024,,,20,261945,,0.9196732016964863
case_002,1,1,5,balance,,0,0.006,0.297,True,282124,248832,248832,0,1473024,,,20,261945,,0.9284747132466575
case_002,1,1,5,comm,,0,0.023,0.245,True,278363,210432,210432,0,1434624,,,15,261945,,0.941019460201248
case_002,3,3,5,random,,0,0.033,0.759,True,193144,5002752,5002752,0,6226944,0.21478991596638655,981504,28,261945,,1.3562160874787723
case_002,3,3,5,topo,,0,0.005,0.251,True,167948,248832,248832,0,1473024,0.02699662542182227,36864,20,261945,,1.5596791864148427
case_002,3,3,5,balance,,0,0.006,0.209,True,175144,222720,222720,0,1446912,0.023890784982935155,32256,20,261945,,1.4955979080071256
case_002,3,3,5,comm,,0,0.016,0.279,True,206871,207360,207360,0,1431552,0.03078677309007982,41472,15,261945,,1.2662238786490132
case_002,3,3,4,random,,0,0.035,0.691,True,206894,4225536,4225536,0,5449728,0.19417847567981616,778752,22,261945,,1.2660831150250853
case_002,3,3,4,topo,,0,0.005,0.265,True,199791,213504,213504,0,1437696,0.030716723549488054,41472,16,261945,,1.3110950943736204
case_002,3,3,4,balance,,0,0.01,0.278,True,201458,192000,192000,0,1416192,0.024165707710011506,32256,16,261945,,1.300246205164352
case_002,3,3,4,comm,,0,0.048,0.197,True,216553,181248,181248,0,1405440,0.02768166089965398,36864,12,261945,,1.209611503881267
case_004,1,1,2,random,,0,0.016,0.293,True,416157,7805952,7805952,0,8598528,,,11,392357,,0.9428100452473466
case_004,1,1,2,topo,,0,0.002,0.125,True,404754,838656,838656,0,1631232,,,8,392357,,0.9693715194908512
case_004,1,1,2,balance,,0,0.002,0.116,True,402954,838656,838656,0,1631232,,,8,392357,,0.9737017128505984
case_004,1,1,2,comm,,0,0.006,0.216,True,289507,12165120,12165120,0,12957696,,,111,392357,,1.3552591129057328
case_004,1,1,3,random,,0,0.016,0.278,True,421547,8706048,8706048,0,9498624,,,16,392357,,0.9307550522243071
case_004,1,1,3,topo,,0,0.004,0.136,True,414578,1416192,1416192,0,2208768,,,12,392357,,0.946400918524379
case_004,1,1,3,balance,,0,0.002,0.136,True,411878,1416192,1416192,0,2208768,,,12,392357,,0.9526048975667551
case_004,1,1,3,comm,,0,0.004,0.193,True,263895,12165120,12165120,0,12957696,,,111,392357,,1.48679209534095
case_004,1,1,4,random,,0,0.009,0.311,True,432914,9274368,9274368,0,10066944,,,22,392357,,0.906316266048222
case_004,1,1,4,topo,,0,0.004,0.14,True,418922,1797120,1797120,0,2589696,,,16,392357,,0.936587240584166
case_004,1,1,4,balance,,0,0.005,0.149,True,418922,1797120,1797120,0,2589696,,,16,392357,,0.936587240584166
case_004,1,1,4,comm,,0,0.007,0.183,True,252303,12165120,12165120,0,12957696,,,111,392357,,1.5551023967214024
case_004,1,1,5,random,,0,0.015,0.315,True,440347,9925632,9925632,0,10718208,,,27,392357,,0.8910177655349077
case_004,1,1,5,topo,,0,0.003,0.143,True,430415,2442240,2442240,0,3234816,,,20,392357,,0.9115783604195951
case_004,1,1,5,balance,,0,0.004,0.126,True,430415,2442240,2442240,0,3234816,,,20,392357,,0.9115783604195951
case_004,1,1,5,comm,,0,0.008,0.178,True,247003,12165120,12165120,0,12957696,,,111,392357,,1.5884705853775056
case_004,2,2,3,random,,0,0.011,0.259,True,276283,5738496,5701632,36864,6531072,,,16,392357,,1.42012718842636
case_004,2,2,3,topo,,0,0.002,0.104,True,189240,420864,420864,0,1213440,,,12,392357,,2.0733301627562883
case_004,2,2,3,balance,,0,0.002,0.103,True,272349,393216,393216,0,1185792,,,12,392357,,1.440640501709204
case_004,2,2,3,comm,,0,0.007,0.081,True,134043,221184,221184,0,1013760,,,111,392357,,2.927098020784375
case_004,2,2,2,random,,0,0.006,0.24,True,301097,4343808,4036608,307200,5136384,,,11,392357,,1.303091694703036
case_004,2,2,2,topo,,0,0.002,0.13,True,199678,175104,175104,0,967680,,,8,392357,,1.964948567193181
case_004,2,2,2,balance,,0,0.004,0.131,True,245616,156672,156672,0,949248,,,8,392357,,1.5974407204742362
case_004,2,2,2,comm,,0,0.008,0.111,True,199074,110592,110592,0,903168,,,111,392357,,1.9709103147573264
case_004,2,2,4,random,,0,0.01,0.32,True,269418,6414336,6414336,0,7206912,,,22,392357,,1.4563132381652302
case_004,2,2,4,topo,,0,0.004,0.108,True,106998,470016,470016,0,1262592,,,16,392357,,3.6669563917082564
case_004,2,2,4,balance,,0,0.002,0.121,True,125982,470016,470016,0,1262592,,,16,392357,,3.11438935720976
case_004,2,2,4,comm,,0,0.007,0.121,True,104188,331776,331776,0,1124352,,,111,392357,,3.765855952700887
case_004,2,2,5,random,,0,0.01,0.271,True,249816,7151616,7151616,0,7944192,,,27,392357,,1.5705839497870433
case_004,2,2,5,topo,,0,0.003,0.137,True,182235,783360,783360,0,1575936,,,20,392357,,2.153027684034351
case_004,2,2,5,balance,,0,0.002,0.13,True,253760,783360,783360,0,1575936,,,20,392357,,1.5461735498108449
case_004,2,2,5,comm,,0,0.01,0.11,True,88341,442368,442368,0,1234944,,,111,392357,,4.441391879195391
case_004,3,3,2,random,,0,0.011,0.189,True,300928,4343808,4036608,307200,5136384,0.06514657980456026,184320,11,392357,,1.3038235059549128
case_004,3,3,2,topo,,0,0.004,0.177,True,199678,175104,175104,0,967680,0.03553299492385787,21504,8,392357,,1.964948567193181
case_004,3,3,2,balance,,0,0.004,0.162,True,245616,156672,156672,0,949248,0.025906735751295335,15360,8,392357,,1.5974407204742362
case_004,3,3,2,comm,,0,0.008,0.125,True,199074,110592,110592,0,903168,0.0,0,111,392357,,1.9709103147573264
case_004,3,3,3,random,,0,0.01,0.335,True,274847,5738496,5701632,36864,6531072,0.1354784081287045,491520,16,392357,,1.427546962491859
case_004,3,3,3,topo,,0,0.004,0.151,True,188590,420864,420864,0,1213440,0.13618677042801555,107520,12,392357,,2.080476165226152
case_004,3,3,3,balance,,0,0.004,0.163,True,271415,393216,393216,0,1185792,0.22310756972111553,172032,12,392357,,1.445598069377153
case_004,3,3,3,comm,,0,0.007,0.081,True,134043,221184,221184,0,1013760,0.0,0,111,392357,,2.927098020784375
case_004,3,3,4,random,,0,0.009,0.366,True,267039,6414336,6414336,0,7206912,0.1762481089258699,715776,22,392357,,1.4692872576664833
case_004,3,3,4,topo,,0,0.003,0.181,True,106998,470016,470016,0,1262592,0.05263157894736842,46080,16,392357,,3.6669563917082564
case_004,3,3,4,balance,,0,0.003,0.17,True,125982,470016,470016,0,1262592,0.05263157894736842,46080,16,392357,,3.11438935720976
case_004,3,3,4,comm,,0,0.01,0.132,True,104188,331776,331776,0,1124352,0.0,0,111,392357,,3.765855952700887
case_004,3,3,5,random,,0,0.011,0.34,True,244676,7151616,7151616,0,7944192,0.17703349282296652,795648,27,392357,,1.603577792672759
case_004,3,3,5,topo,,0,0.005,0.179,True,181768,783360,783360,0,1575936,0.12078651685393259,132096,20,392357,,2.1585592623564103
case_004,3,3,5,balance,,0,0.004,0.174,True,253293,783360,783360,0,1575936,0.12078651685393259,132096,20,392357,,1.5490242525454712
case_004,3,3,5,comm,,0,0.012,0.068,True,88341,442368,442368,0,1234944,0.0,0,111,392357,,4.441391879195391
case_005,1,1,3,random,,0,0.078,1.531,True,111228,2027902,2027902,0,2361316,,,16,95618,,0.859657640162549
case_005,1,1,3,topo,,0,0.024,0.929,True,110423,991642,991642,0,1325056,,,12,95618,,0.8659246714905409
case_005,1,1,3,balance,,0,0.061,0.999,True,106823,991642,991642,0,1325056,,,12,95618,,0.8951068590097638
case_005,1,1,3,comm,,0,0.071,1.429,True,80957,1558026,1558026,0,1891440,,,153,95618,,1.1810961374556863
case_005,1,1,2,random,,0,0.067,1.444,True,101902,1474806,1474806,0,1808220,,,10,95618,,0.9383329080881632
case_005,1,1,2,topo,,0,0.028,1.065,True,105802,754406,754406,0,1087820,,,8,95618,,0.9037447307234268
case_005,1,1,2,balance,,0,0.033,1.091,True,104902,754406,754406,0,1087820,,,8,95618,,0.911498350841738
case_005,1,1,2,comm,,0,0.072,1.503,True,93206,1558026,1558026,0,1891440,,,153,95618,,1.0258781623500632
case_005,1,1,4,random,,0,0.109,1.433,True,119326,2243372,2243372,0,2576786,,,20,95618,,0.8013173993932589
case_005,1,1,4,topo,,0,0.02,0.94,True,114734,1205006,1205006,0,1538420,,,16,95618,,0.8333885334774348
case_005,1,1,4,balance,,0,0.029,1.016,True,112934,1205006,1205006,0,1538420,,,16,95618,,0.8466715072520233
case_005,1,1,4,comm,,0,0.088,1.491,True,71910,1558026,1558026,0,1891440,,,153,95618,,1.3296898901404532
case_005,1,1,5,random,,0,0.098,1.544,True,121863,2616114,2616114,0,2949528,,,26,95618,,0.7846352051073747
case_005,1,1,5,topo,,0,0.024,1.026,True,120426,1467458,1467458,0,1800872,,,20,95618,,0.7939979738594656
case_005,1,1,5,balance,,0,0.039,1.007,True,115926,1467458,1467458,0,1800872,,,20,95618,,0.824819281265635
case_005,1,1,5,comm,,0,0.081,1.469,True,68381,1558026,1558026,0,1891440,,,153,95618,,1.3983123967183866
case_005,2,2,3,random,,0,0.048,1.121,True,103770,999560,999560,0,1332974,,,16,95618,,0.9214416498024477
case_005,2,2,3,topo,,0,0.029,0.913,True,72425,826092,826092,0,1159506,,,12,95618,,1.3202347255781843
case_005,2,2,3,balance,,0,0.024,0.843,True,89323,553932,553932,0,887346,,,12,95618,,1.0704745698196434
case_005,2,2,3,comm,,0,0.07,1.1,True,55748,823116,823116,0,1156530,,,153,95618,,1.7151826074478007
case_005,2,2,2,random,,0,0.062,1.073,True,97374,557444,557444,0,890858,,,10,95618,,0.9819664386797297
case_005,2,2,2,topo,,0,0.022,0.945,True,83932,473286,473286,0,806700,,,8,95618,,1.1392317590430348
case_005,2,2,2,balance,,0,0.026,1.092,True,83075,460806,460806,0,794220,,,8,95618,,1.150984050556726
case_005,2,2,2,comm,,0,0.08,0.989,True,68047,477222,477222,0,810636,,,153,95618,,1.4051758343497875
case_005,2,2,4,random,,0,0.057,1.398,True,105319,2046572,2046572,0,2379986,,,20,95618,,0.9078893646920309
case_005,2,2,4,topo,,0,0.027,0.956,True,88277,1165490,1165490,0,1498904,,,16,95618,,1.0831586936574646
case_005,2,2,4,balance,,0,0.03,0.937,True,89088,990418,990418,0,1323832,,,16,95618,,1.0732983117816093
case_005,2,2,4,comm,,0,0.076,0.939,True,54752,1259634,1259634,0,1593048,,,153,95618,,1.746383693746347
case_005,2,2,5,random,,0,0.059,1.349,True,106041,2088878,2088878,0,2422292,,,26,95618,,0.9017078299902868
case_005,2,2,5,topo,,0,0.024,0.912,True,87723,1539576,1539576,0,1872990,,,20,95618,,1.0899992020336742
case_005,2,2,5,balance,,0,0.028,0.883,True,89558,1120536,1120536,0,1453950,,,20,95618,,1.0676656468433865
case_005,2,2,5,comm,,0,0.092,1.063,True,54727,1579416,1579416,0,1912830,,,153,95618,,1.747181464359457
case_005,3,3,2,random,,0,0.048,1.039,True,97374,557444,557444,0,890858,0.06467869554374475,39940,10,95618,,0.9819664386797297
case_005,3,3,2,topo,,0,0.024,0.925,True,83932,473286,473286,0,806700,0.19709244581199245,121446,8,95618,,1.1392317590430348
case_005,3,3,2,balance,,0,0.024,0.876,True,83075,460806,460806,0,794220,0.19910877648586436,121446,8,95618,,1.150984050556726
case_005,3,3,2,comm,,0,0.073,1.011,True,67887,477222,477222,0,810636,0.15056300793106825,92262,153,95618,,1.4084876338621533
case_005,3,3,3,random,,0,0.045,1.131,True,103729,999560,999560,0,1332974,0.10437415233022511,88808,16,95618,,0.9218058594992722
case_005,3,3,3,topo,,0,0.025,1.005,True,72404,826092,826092,0,1159506,0.2928482045502777,240108,12,95618,,1.320617645433954
case_005,3,3,3,balance,,0,0.025,0.84,True,89294,553932,553932,0,887346,0.1775656413753164,114060,12,95618,,1.0708222276972696
case_005,3,3,3,comm,,0,0.076,1.019,True,55061,823116,823116,0,1156530,0.32291070246796993,260556,153,95618,,1.7365830624216778
case_005,3,3,4,random,,0,0.062,1.358,True,104948,2046572,2046572,0,2379986,0.12967974125493653,180668,20,95618,,0.9110988298967108
case_005,3,3,4,topo,,0,0.059,0.842,True,87615,1165490,1165490,0,1498904,0.40672392837512483,420302,16,95618,,1.0913428065970439
case_005,3,3,4,balance,,0,0.023,0.929,True,88602,990418,990418,0,1323832,0.3835792494213314,353970,16,95618,,1.0791855714317962
case_005,3,3,4,comm,,0,0.074,1.06,True,51781,1259634,1259634,0,1593048,0.4651684788459468,518514,153,95618,,1.8465846546030398
case_006,1,1,2,random,,0,0.012,0.302,True,86879,3161870,3161870,0,3705218,,,11,82837,,0.9534755234291371
case_006,1,1,2,topo,,0,0.006,0.18,True,90554,519626,519626,0,1062974,,,8,82837,,0.9147801311924376
case_006,1,1,2,balance,,0,0.006,0.149,True,88754,519626,519626,0,1062974,,,8,82837,,0.9333325821934786
case_006,1,1,2,comm,,0,0.014,0.176,True,78490,790932,790932,0,1334280,,,69,82837,,1.0553828513186394
case_006,1,1,3,random,,0,0.017,0.345,True,101445,3895388,3895388,0,4438736,,,18,82837,,0.8165705554734093
case_006,1,1,3,topo,,0,0.004,0.168,True,97609,647034,647034,0,1190382,,,12,82837,,0.8486614963784077
case_006,1,1,3,balance,,0,0.005,0.189,True,91309,647034,647034,0,1190382,,,12,82837,,0.9072161561291877
case_006,1,1,3,comm,,0,0.012,0.178,True,76991,823710,823710,0,1367058,,,70,82837,,1.0759309529685288
case_005,3,3,5,random,,0,0.059,1.456,True,105999,2088878,2088878,0,2422292,0.1516356884600005,216910,26,95618,,0.9020651138218285
case_005,3,3,5,topo,,0,0.024,0.966,True,86667,1539576,1539576,0,1872990,0.448850048760904,567956,20,95618,,1.1032803719985693
case_005,3,3,5,balance,,0,0.035,0.976,True,89261,1120536,1120536,0,1453950,0.3836217382300846,381620,20,95618,,1.0712181131737264
case_005,3,3,5,comm,,0,0.07,1.088,True,49539,1579416,1579416,0,1912830,0.4992529243636396,667608,153,95618,,1.9301560386765981
case_006,1,1,4,random,,0,0.013,0.336,True,106816,4004762,4004762,0,4548110,,,22,82837,,0.7755111593768724
case_006,1,1,4,topo,,0,0.004,0.159,True,102107,697332,697332,0,1240680,,,16,82837,,0.8112764061229887
case_006,1,1,4,balance,,0,0.005,0.179,True,99407,697332,697332,0,1240680,,,16,82837,,0.8333115374168821
case_006,1,1,4,comm,,0,0.012,0.194,True,64025,856478,856478,0,1399826,,,71,82837,,1.2938227254978525
case_006,1,1,5,random,,0,0.008,0.309,True,119505,4406692,4406692,0,4950040,,,28,82837,,0.6931676498891259
case_006,1,1,5,topo,,0,0.004,0.171,True,108257,814972,814972,0,1358320,,,20,82837,,0.7651883942839725
case_006,1,1,5,balance,,0,0.004,0.15,True,104657,814972,814972,0,1358320,,,20,82837,,0.7915094069197474
case_006,1,1,5,comm,,0,0.013,0.251,True,68821,938408,938408,0,1481756,,,73,82837,,1.2036587669461356
case_006,2,2,2,random,,0,0.01,0.188,True,79536,1875868,1420876,454992,2419216,,,11,82837,,1.041503218668276
case_006,2,2,2,topo,,0,0.004,0.148,True,58354,414790,414790,0,958138,,,8,82837,,1.4195599273400281
case_006,2,2,2,balance,,0,0.004,0.129,True,58822,351278,351278,0,894626,,,8,82837,,1.4082656149059876
case_006,2,2,2,comm,,0,0.016,0.202,True,57778,387148,387148,0,930496,,,69,82837,,1.4337117934161792
case_006,2,2,3,random,,0,0.012,0.246,True,77153,2605870,2408228,197642,3149218,,,18,82837,,1.0736717950047308
case_006,2,2,3,topo,,0,0.003,0.189,True,61486,622590,622590,0,1165938,,,12,82837,,1.3472497804378232
case_006,2,2,3,balance,,0,0.003,0.134,True,71128,340398,340398,0,883746,,,12,82837,,1.1646187155550556
case_006,2,2,3,comm,,0,0.011,0.135,True,53394,692744,692744,0,1236092,,,70,82837,,1.551428999513054
case_006,3,3,2,random,,0,0.007,0.181,True,79020,1875868,1420876,454992,2419216,0.1741196019841622,282500,11,82837,,1.048304226778031
case_006,3,3,2,topo,,0,0.004,0.143,True,58315,414790,414790,0,958138,0.2820691038198068,247554,8,82837,,1.420509302923776
case_006,3,3,2,balance,,0,0.004,0.142,True,58822,351278,351278,0,894626,0.27806684535335136,233218,8,82837,,1.4082656149059876
case_006,3,3,2,comm,,0,0.012,0.159,True,57778,387148,387148,0,930496,0.3050519177596923,265228,69,82837,,1.4337117934161792
case_006,2,2,4,random,,0,0.012,0.248,True,78043,2944946,2816930,128016,3488294,,,22,82837,,1.0614276744871418
case_006,2,2,4,topo,,0,0.004,0.149,True,55345,671870,671870,0,1215218,,,16,82837,,1.4967386394434907
case_006,2,2,4,balance,,0,0.006,0.202,True,60461,588122,588122,0,1131470,,,16,82837,,1.3700898099601395
case_006,2,2,4,comm,,0,0.014,0.172,True,47615,767416,767416,0,1310764,,,71,82837,,1.7397248766145121
case_006,2,2,5,random,,0,0.008,0.264,True,82768,3408610,3358430,50180,3951958,,,28,82837,,1.0008336555190411
case_006,2,2,5,topo,,0,0.004,0.167,True,62361,802312,802312,0,1345660,,,20,82837,,1.328346242042302
case_006,2,2,5,balance,,0,0.004,0.178,True,66469,660476,660476,0,1203824,,,20,82837,,1.2462501316403136
case_006,2,2,5,comm,,0,0.013,0.211,True,49939,894312,894312,0,1437660,,,73,82837,,1.6587636917038788
