case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup,params,is_best,plan_path
case_002,2,2,3,capls,s10,10,0.266,0.287,True,83132,138240,138240,0,1362432,,,1798,261945,,3.1509527017273733,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 10, ""subgraph_mode"": ""op""}",False,
case_002,2,2,3,capls,s11,11,0.281,0.309,True,83500,138240,138240,0,1362432,,,1798,261945,,3.137065868263473,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 11, ""subgraph_mode"": ""op""}",False,
case_002,2,2,3,capls,_best,0,0.272,0.24,True,82329,138240,138240,0,1362432,,,1798,261945,,3.1816856757643115,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_002_p2_n3_capls_best.json
case_004,2,2,2,capls,c0,0,0.017,0.081,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35}",False,
case_004,2,2,2,capls,c1,0,0.018,0.081,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.15}",False,
case_004,2,2,2,capls,c2,0,0.018,0.081,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_004,2,2,2,capls,c3,0,0.019,0.071,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_004,2,2,2,capls,c4,0,0.018,0.111,True,199074,110592,110592,0,903168,,,111,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_004,2,2,2,capls,c5,0,0.018,0.111,True,199074,110592,110592,0,903168,,,111,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_004,2,2,2,capls,c6,0,0.018,0.081,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_004,2,2,2,capls,c7,0,0.018,0.081,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.08}",False,
case_004,2,2,2,capls,c8,0,0.041,0.141,True,201092,2515968,2085888,430080,3308544,,,5,392357,,1.951131820261373,"{""block_cap"": 0.005}",False,
case_004,2,2,2,capls,c9,0,0.018,0.081,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_004,2,2,2,capls,c10,0,0.007,0.131,True,392357,0,0,0,792576,,,1,392357,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_004,2,2,2,capls,c11,0,0.017,0.081,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_004,2,2,2,capls,c12,0,0.021,0.081,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_004,2,2,2,capls,c13,0,0.024,0.081,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_004,2,2,2,capls,c14,0,0.088,0.153,True,209215,2543616,110592,2433024,3336192,,,777,392357,,1.8753770045168845,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_004,2,2,2,capls,c15,0,0.099,0.145,True,206091,2543616,110592,2433024,3336192,,,777,392357,,1.9038046299935465,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_004,2,2,2,capls,c16,0,0.111,0.162,True,209215,2543616,110592,2433024,3336192,,,777,392357,,1.8753770045168845,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_004,2,2,2,capls,c17,0,0.102,0.153,True,209215,2543616,110592,2433024,3336192,,,777,392357,,1.8753770045168845,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_004,2,2,2,capls,s2,2,0.087,0.15,True,195960,1382400,110592,1271808,2174976,,,777,392357,,2.0022300469483567,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 2, ""subgraph_mode"": ""op""}",True,
case_004,2,2,2,capls,s4,4,0.088,0.15,True,196012,1376256,110592,1265664,2168832,,,777,392357,,2.0016988755790464,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 4, ""subgraph_mode"": ""op""}",False,
case_004,2,2,2,capls,s9,9,0.095,0.153,True,196012,1406976,110592,1296384,2199552,,,777,392357,,2.0016988755790464,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 9, ""subgraph_mode"": ""op""}",False,
case_004,2,2,2,capls,_best,2,0.093,0.15,True,195960,1382400,110592,1271808,2174976,,,777,392357,,2.0022300469483567,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_004_p2_n2_capls_best.json
case_004,2,2,3,capls,c0,0,0.041,0.103,True,134043,221184,221184,0,1013760,,,3,392357,,2.927098020784375,"{""block_cap"": 0.35}",False,
case_004,2,2,3,capls,c1,0,0.033,0.103,True,134043,221184,221184,0,1013760,,,3,392357,,2.927098020784375,"{""block_cap"": 0.15}",False,
case_004,2,2,3,capls,c2,0,0.035,0.103,True,134043,221184,221184,0,1013760,,,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_004,2,2,3,capls,c3,0,0.034,0.077,True,134043,221184,221184,0,1013760,,,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_004,2,2,3,capls,c4,0,0.034,0.081,True,134043,221184,221184,0,1013760,,,111,392357,,2.927098020784375,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_004,2,2,3,capls,c5,0,0.035,0.081,True,134043,221184,221184,0,1013760,,,111,392357,,2.927098020784375,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_004,2,2,3,capls,c6,0,0.032,0.103,True,134043,221184,221184,0,1013760,,,3,392357,,2.927098020784375,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_004,2,2,3,capls,c7,0,0.035,0.103,True,134043,221184,221184,0,1013760,,,3,392357,,2.927098020784375,"{""block_cap"": 0.08}",False,
case_004,2,2,3,capls,c8,0,0.088,0.228,True,137493,3158016,2949120,208896,3950592,,,7,392357,,2.8536507313099575,"{""block_cap"": 0.005}",False,
case_004,2,2,3,capls,c9,0,0.035,0.103,True,134043,221184,221184,0,1013760,,,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_004,2,2,3,capls,c10,0,0.022,0.14,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_004,2,2,3,capls,c11,0,0.033,0.103,True,134043,221184,221184,0,1013760,,,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_004,2,2,3,capls,c12,0,0.036,0.103,True,134043,221184,221184,0,1013760,,,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_004,2,2,3,capls,c13,0,0.038,0.103,True,134043,221184,221184,0,1013760,,,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_004,2,2,3,capls,c14,0,0.111,0.118,True,130725,221184,221184,0,1013760,,,777,392357,,3.001392235609103,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_004,2,2,3,capls,c15,0,0.121,0.119,True,134406,267264,221184,46080,1059840,,,777,392357,,2.91919259556865,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_004,2,2,3,capls,c16,0,0.101,0.133,True,130725,221184,221184,0,1013760,,,777,392357,,3.001392235609103,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_004,2,2,3,capls,c17,0,0.094,0.118,True,130725,221184,221184,0,1013760,,,777,392357,,3.001392235609103,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_004,2,2,3,capls,s1,1,0.095,0.131,True,131037,221184,221184,0,1013760,,,777,392357,,2.9942459000129733,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 1, ""subgraph_mode"": ""op""}",False,
case_004,2,2,3,capls,s2,2,0.102,0.12,True,130881,221184,221184,0,1013760,,,777,392357,,2.9978148088721817,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 2, ""subgraph_mode"": ""op""}",False,
case_004,2,2,3,capls,s4,4,0.096,0.124,True,131089,221184,221184,0,1013760,,,777,392357,,2.993058151332301,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 4, ""subgraph_mode"": ""op""}",False,
case_004,2,2,3,capls,_best,0,0.095,0.118,True,130725,221184,221184,0,1013760,,,777,392357,,3.001392235609103,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_004_p2_n3_capls_best.json
case_004,3,3,2,capls,c0,0,0.019,0.109,True,199074,110592,110592,0,903168,0.0,0,2,392357,,1.9709103147573264,"{""block_cap"": 0.35}",False,
case_004,3,3,2,capls,c1,0,0.025,0.109,True,199074,110592,110592,0,903168,0.0,0,2,392357,,1.9709103147573264,"{""block_cap"": 0.15}",False,
case_004,3,3,2,capls,c2,0,0.021,0.109,True,199074,110592,110592,0,903168,0.0,0,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_004,3,3,2,capls,c3,0,0.025,0.122,True,199074,110592,110592,0,903168,0.0,0,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_004,3,3,2,capls,c4,0,0.021,0.125,True,199074,110592,110592,0,903168,0.0,0,111,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_004,3,3,2,capls,c5,0,0.02,0.125,True,199074,110592,110592,0,903168,0.0,0,111,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_004,3,3,2,capls,c6,0,0.018,0.109,True,199074,110592,110592,0,903168,0.0,0,2,392357,,1.9709103147573264,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_004,3,3,2,capls,c7,0,0.02,0.109,True,199074,110592,110592,0,903168,0.0,0,2,392357,,1.9709103147573264,"{""block_cap"": 0.08}",False,
case_004,3,3,2,capls,c8,0,0.049,0.222,True,201092,2515968,2085888,430080,3308544,0.19902912621359223,377856,5,392357,,1.951131820261373,"{""block_cap"": 0.005}",False,
case_004,3,3,2,capls,c9,0,0.018,0.109,True,199074,110592,110592,0,903168,0.0,0,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_004,3,3,2,capls,c10,0,0.008,0.141,True,392357,0,0,0,792576,0.0,0,1,392357,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_004,3,3,2,capls,c11,0,0.019,0.109,True,199074,110592,110592,0,903168,0.0,0,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_004,3,3,2,capls,c12,0,0.026,0.109,True,199074,110592,110592,0,903168,0.0,0,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_004,3,3,2,capls,c13,0,0.024,0.109,True,199074,110592,110592,0,903168,0.0,0,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_004,3,3,2,capls,c14,0,0.096,0.177,True,209215,2543616,110592,2433024,3336192,0.04145077720207254,73728,777,392357,,1.8753770045168845,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_004,3,3,2,capls,c15,0,0.095,0.175,True,206091,2543616,110592,2433024,3336192,0.04145077720207254,73728,777,392357,,1.9038046299935465,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_004,3,3,2,capls,c16,0,0.085,0.198,True,209215,2543616,110592,2433024,3336192,0.04145077720207254,73728,777,392357,,1.8753770045168845,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_004,3,3,2,capls,c17,0,0.088,0.177,True,209215,2543616,110592,2433024,3336192,0.04145077720207254,73728,777,392357,,1.8753770045168845,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_004,3,3,2,capls,s2,2,0.089,0.146,True,195960,1382400,110592,1271808,2174976,0.16706443914081145,215040,777,392357,,2.0022300469483567,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 2, ""subgraph_mode"": ""op""}",True,
case_004,3,3,2,capls,s4,4,0.102,0.159,True,196012,1376256,110592,1265664,2168832,0.1718377088305489,221184,777,392357,,2.0016988755790464,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 4, ""subgraph_mode"": ""op""}",False,
case_004,3,3,2,capls,s9,9,0.086,0.193,True,196012,1406976,110592,1296384,2199552,0.1938534278959811,251904,777,392357,,2.0016988755790464,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 9, ""subgraph_mode"": ""op""}",False,
case_004,3,3,2,capls,_best,2,0.127,0.146,True,195960,1382400,110592,1271808,2174976,0.16706443914081145,215040,777,392357,,2.0022300469483567,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_004_p3_n2_capls_best.json
case_004,2,2,4,capls,c0,0,0.046,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35}",False,
case_004,2,2,4,capls,c1,0,0.04,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.15}",False,
case_004,2,2,4,capls,c2,0,0.046,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_004,2,2,4,capls,c3,0,0.042,0.093,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_004,2,2,4,capls,c4,0,0.042,0.121,True,104188,331776,331776,0,1124352,,,111,392357,,3.765855952700887,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_004,2,2,4,capls,c5,0,0.037,0.121,True,104188,331776,331776,0,1124352,,,111,392357,,3.765855952700887,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_004,2,2,4,capls,c6,0,0.039,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_004,2,2,4,capls,c7,0,0.046,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.08}",False,
case_004,2,2,4,capls,c8,0,0.109,0.198,True,105938,3345408,3247104,98304,4137984,,,9,392357,,3.7036474164133737,"{""block_cap"": 0.005}",False,
case_004,2,2,4,capls,c9,0,0.04,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_004,2,2,4,capls,c10,0,0.033,0.115,True,134043,221184,221184,0,1013760,,,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_004,2,2,4,capls,c11,0,0.045,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_004,2,2,4,capls,c12,0,0.048,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_004,2,2,4,capls,c13,0,0.043,0.075,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_004,2,2,4,capls,c14,0,0.105,0.112,True,100126,331776,331776,0,1124352,,,777,392357,,3.9186325230209937,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_004,2,2,4,capls,c15,0,0.093,0.12,True,101368,380928,331776,49152,1173504,,,777,392357,,3.870619919501223,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_004,2,2,4,capls,c16,0,0.094,0.134,True,100126,331776,331776,0,1124352,,,777,392357,,3.9186325230209937,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_004,2,2,4,capls,c17,0,0.091,0.112,True,100126,331776,331776,0,1124352,,,777,392357,,3.9186325230209937,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_004,2,2,4,capls,s2,2,0.102,0.133,True,100178,331776,331776,0,1124352,,,777,392357,,3.916598454750544,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 2, ""subgraph_mode"": ""op""}",False,
case_004,2,2,4,capls,s4,4,0.115,0.143,True,100230,331776,331776,0,1124352,,,777,392357,,3.9145664970567693,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 4, ""subgraph_mode"": ""op""}",False,
case_004,2,2,4,capls,s7,7,0.117,0.169,True,100178,331776,331776,0,1124352,,,777,392357,,3.916598454750544,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 7, ""subgraph_mode"": ""op""}",False,
case_004,2,2,4,capls,_best,0,0.103,0.112,True,100126,331776,331776,0,1124352,,,777,392357,,3.9186325230209937,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_004_p2_n4_capls_best.json
case_004,3,3,3,capls,c0,0,0.032,0.127,True,134043,221184,221184,0,1013760,0.0,0,3,392357,,2.927098020784375,"{""block_cap"": 0.35}",False,
case_004,3,3,3,capls,c1,0,0.035,0.127,True,134043,221184,221184,0,1013760,0.0,0,3,392357,,2.927098020784375,"{""block_cap"": 0.15}",False,
case_004,3,3,3,capls,c2,0,0.034,0.127,True,134043,221184,221184,0,1013760,0.0,0,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_004,3,3,3,capls,c3,0,0.031,0.088,True,134043,221184,221184,0,1013760,0.0,0,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_004,3,3,3,capls,c4,0,0.032,0.081,True,134043,221184,221184,0,1013760,0.0,0,111,392357,,2.927098020784375,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_004,3,3,3,capls,c5,0,0.031,0.081,True,134043,221184,221184,0,1013760,0.0,0,111,392357,,2.927098020784375,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_004,3,3,3,capls,c6,0,0.033,0.127,True,134043,221184,221184,0,1013760,0.0,0,3,392357,,2.927098020784375,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_004,3,3,3,capls,c7,0,0.039,0.127,True,134043,221184,221184,0,1013760,0.0,0,3,392357,,2.927098020784375,"{""block_cap"": 0.08}",False,
case_004,3,3,3,capls,c8,0,0.091,0.219,True,137493,3158016,2949120,208896,3950592,0.15953307392996108,377856,7,392357,,2.8536507313099575,"{""block_cap"": 0.005}",False,
case_004,3,3,3,capls,c9,0,0.032,0.127,True,134043,221184,221184,0,1013760,0.0,0,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_004,3,3,3,capls,c10,0,0.025,0.126,True,199074,110592,110592,0,903168,0.0,0,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_004,3,3,3,capls,c11,0,0.028,0.127,True,134043,221184,221184,0,1013760,0.0,0,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_004,3,3,3,capls,c12,0,0.034,0.127,True,134043,221184,221184,0,1013760,0.0,0,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_004,3,3,3,capls,c13,0,0.035,0.127,True,134043,221184,221184,0,1013760,0.0,0,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_004,3,3,3,capls,c14,0,0.1,0.131,True,130725,221184,221184,0,1013760,0.0,0,777,392357,,3.001392235609103,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_004,3,3,3,capls,c15,0,0.091,0.116,True,134406,267264,221184,46080,1059840,0.013157894736842105,9216,777,392357,,2.91919259556865,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_004,3,3,3,capls,c16,0,0.094,0.13,True,130725,221184,221184,0,1013760,0.0,0,777,392357,,3.001392235609103,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_004,3,3,3,capls,c17,0,0.094,0.131,True,130725,221184,221184,0,1013760,0.0,0,777,392357,,3.001392235609103,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_004,3,3,3,capls,s2,2,0.104,0.167,True,130881,221184,221184,0,1013760,0.273972602739726,184320,777,392357,,2.9978148088721817,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 2, ""subgraph_mode"": ""op""}",False,
case_004,3,3,3,capls,s4,4,0.118,0.157,True,131089,221184,221184,0,1013760,0.1095890410958904,73728,777,392357,,2.993058151332301,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 4, ""subgraph_mode"": ""op""}",False,
case_004,3,3,3,capls,s11,11,0.102,0.156,True,130881,221184,221184,0,1013760,0.2191780821917808,147456,777,392357,,2.9978148088721817,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""seed"": 11, ""subgraph_mode"": ""op""}",False,
case_004,3,3,3,capls,_best,0,0.1,0.131,True,130725,221184,221184,0,1013760,0.0,0,777,392357,,3.001392235609103,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_004_p3_n3_capls_best.json
case_004,3,3,4,capls,c0,0,0.043,0.094,True,104188,331776,331776,0,1124352,0.0,0,4,392357,,3.765855952700887,"{""block_cap"": 0.35}",False,
case_004,3,3,4,capls,c1,0,0.051,0.094,True,104188,331776,331776,0,1124352,0.0,0,4,392357,,3.765855952700887,"{""block_cap"": 0.15}",False,
case_004,3,3,4,capls,c2,0,0.048,0.094,True,104188,331776,331776,0,1124352,0.0,0,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_004,3,3,4,capls,c3,0,0.042,0.101,True,104188,331776,331776,0,1124352,0.0,0,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_004,3,3,4,capls,c4,0,0.039,0.132,True,104188,331776,331776,0,1124352,0.0,0,111,392357,,3.765855952700887,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_004,3,3,4,capls,c5,0,0.043,0.132,True,104188,331776,331776,0,1124352,0.0,0,111,392357,,3.765855952700887,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_004,3,3,4,capls,c6,0,0.047,0.094,True,104188,331776,331776,0,1124352,0.0,0,4,392357,,3.765855952700887,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_004,3,3,4,capls,c7,0,0.043,0.094,True,104188,331776,331776,0,1124352,0.0,0,4,392357,,3.765855952700887,"{""block_cap"": 0.08}",False,
case_004,3,3,4,capls,c8,0,0.102,0.196,True,105938,3345408,3247104,98304,4137984,0.18012422360248448,445440,9,392357,,3.7036474164133737,"{""block_cap"": 0.005}",False,
