case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup
case_090,2,2,1,single,,0,0.001,0.643,True,1178363,21233592,0,21233592,23461944,,,1,1178363,,1.0
case_090,3,3,1,single,,0,0.0,0.978,True,1178363,21233592,0,21233592,23461944,0.0,0,1,1178363,,1.0
case_087,2,2,1,single,,0,0.012,17.914,True,3974071,7902720,0,7902720,13821818,,,1,3974071,,1.0
case_087,3,3,1,single,,0,0.447,18.009,True,3969779,7902720,0,7902720,13821818,0.18336776784760794,2534400,1,3974071,,1.0010811684982968
case_091,2,2,1,single,,0,0.015,31.109,True,9186769,53947008,0,53947008,60524664,,,1,9186769,,1.0
case_091,3,3,1,single,,0,0.019,31.273,True,9168820,53947008,0,53947008,60524664,0.10538579237748164,6374016,1,9186769,,1.001957612866214
case_084,1,1,1,single,,0,0.003,63.088,True,2507412,0,0,0,13236330,,,1,2507412,,1.0
case_093,1,1,1,single,,0,0.0,0.424,True,74205,0,0,0,714752,,,1,74205,,1.0
case_093,2,2,1,single,,0,0.0,0.161,True,74205,0,0,0,714752,,,1,74205,,1.0
case_093,3,3,1,single,,0,0.0,0.18,True,74205,0,0,0,714752,0.0,0,1,74205,,1.0
case_094,1,1,1,single,,0,0.0,0.202,True,94892,0,0,0,526692,,,1,94892,,1.0
case_094,2,2,1,single,,0,0.0,0.297,True,94892,0,0,0,526692,,,1,94892,,1.0
case_094,3,3,1,single,,0,0.0,0.125,True,94892,0,0,0,526692,0.0,0,1,94892,,1.0
case_095,1,1,1,single,,0,0.002,10.14,True,2084853,0,0,0,11355036,,,1,2084853,,1.0
case_095,2,2,1,single,,0,0.002,2.323,True,2084853,0,0,0,11355036,,,1,2084853,,1.0
case_092,2,2,1,single,,0,0.015,18.889,True,4815554,66000096,0,66000096,69257024,,,1,4815554,,1.0
case_096,1,1,1,single,,0,0.0,0.446,True,84194,0,0,0,219558,,,1,84194,,1.0
case_092,3,3,1,single,,0,0.016,18.222,True,4333631,66000096,0,66000096,69257024,0.7935495964003455,52970464,1,4815554,,1.111205361047122
case_096,2,2,1,single,,0,0.0,0.273,True,84194,0,0,0,219558,,,1,84194,,1.0
case_095,3,3,1,single,,0,0.003,2.611,True,2084853,0,0,0,11355036,0.0,0,1,2084853,,1.0
case_096,3,3,1,single,,0,0.0,0.924,True,84194,0,0,0,219558,0.0,0,1,84194,,1.0
case_097,2,2,1,single,,0,0.004,4.001,True,11491509,10584064,0,10584064,15630336,,,1,11491509,,1.0
case_097,3,3,1,single,,0,0.003,3.96,True,11491509,10584064,0,10584064,15630336,0.0,0,1,11491509,,1.0
case_098,2,2,1,single,,0,0.001,0.22,True,177430,0,0,0,697994,,,1,177430,,1.0
case_098,1,1,1,single,,0,0.0,0.65,True,177430,0,0,0,697994,,,1,177430,,1.0
case_098,3,3,1,single,,0,0.001,0.81,True,177430,0,0,0,697994,0.0,0,1,177430,,1.0
case_099,2,2,1,single,,0,0.003,2.045,True,1622999,5484544,0,5484544,8018580,,,1,1622999,,1.0
case_099,3,3,1,single,,0,0.003,1.938,True,1618902,5484544,0,5484544,8018580,0.25235465023466686,2023424,1,1622999,,1.002530727616619
case_100,1,1,1,single,,0,0.001,0.595,True,151223,0,0,0,454598,,,1,151223,,1.0
case_100,2,2,1,single,,0,0.001,0.245,True,151223,0,0,0,454598,,,1,151223,,1.0
case_100,3,3,1,single,,0,0.001,0.243,True,151223,0,0,0,454598,0.0,0,1,151223,,1.0
case_099,1,1,1,single,,0,0.004,14.149,True,1622999,5484544,0,5484544,8018580,,,1,1622999,,1.0
case_097,1,1,1,single,,0,0.003,22.701,True,11491509,10584064,0,10584064,15630336,,,1,11491509,,1.0
case_025,1,1,1,single,,0,0.005,262.584,True,4863026,0,0,0,8217600,,,1,4863026,,1.0
case_085,1,1,1,single,,0,0.01,140.675,True,3187899,0,0,0,1689734,,,1,3187899,,1.0
case_041,1,1,1,single,,0,0.005,263.208,True,6003957,30898176,0,30898176,35848156,,,1,6003957,,1.0
case_062,1,1,1,single,,0,0.013,233.394,True,2854809,0,0,0,13401600,,,1,2854809,,1.0
case_058,1,1,1,single,,0,0.008,259.903,True,4539717,28696576,0,28696576,36364288,,,1,4539717,,1.0
case_092,1,1,1,single,,0,0.006,169.386,True,4815554,66000096,0,66000096,69257024,,,1,4815554,,1.0
case_028,1,1,1,single,,0,0.005,357.231,True,43836040,277412256,0,277412256,283320864,,,1,43836040,,1.0
case_079,1,1,1,single,,0,0.008,263.147,True,31052251,32448512,0,32448512,41799680,,,1,31052251,,1.0
case_087,1,1,1,single,,0,0.012,261.006,True,3974071,7902720,0,7902720,13821818,,,1,3974071,,1.0
case_072,1,1,1,single,,0,0.013,506.122,True,23897828,108613680,0,108613680,119716864,,,1,23897828,,1.0
case_076,1,1,1,single,,0,0.013,542.204,True,6185113,28280832,0,28280832,32551506,,,1,6185113,,1.0
case_091,1,1,1,single,,0,0.012,524.046,True,9186769,53947008,0,53947008,60524664,,,1,9186769,,1.0
case_014,1,1,1,single,,0,0.012,679.473,True,17698626,71010720,0,71010720,80943460,,,1,17698626,,1.0
