case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup,params,is_best,plan_path
case_004,1,1,5,capls,c0,0,0.057,0.116,True,88341,442368,442368,0,1234944,,,5,392357,,4.441391879195391,"{""block_cap"": 0.35}",True,
case_004,1,1,5,capls,c1,0,0.039,0.116,True,88341,442368,442368,0,1234944,,,5,392357,,4.441391879195391,"{""block_cap"": 0.15}",False,
case_004,1,1,5,capls,c2,0,0.043,0.116,True,88341,442368,442368,0,1234944,,,5,392357,,4.441391879195391,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_004,1,1,5,capls,c3,0,0.039,0.096,True,88341,442368,442368,0,1234944,,,5,392357,,4.441391879195391,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_004,1,1,5,capls,c4,0,0.042,0.178,True,247003,12165120,12165120,0,12957696,,,111,392357,,1.5884705853775056,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_004,1,1,5,capls,c5,0,0.049,0.178,True,247003,12165120,12165120,0,12957696,,,111,392357,,1.5884705853775056,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_004,1,1,5,capls,c6,0,0.04,0.116,True,88341,442368,442368,0,1234944,,,5,392357,,4.441391879195391,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_004,1,1,5,capls,c7,0,0.053,0.116,True,88341,442368,442368,0,1234944,,,5,392357,,4.441391879195391,"{""block_cap"": 0.08}",False,
case_004,1,1,5,capls,c8,0,0.196,0.354,True,183435,5332992,5332992,0,6125568,,,11,392357,,2.1389429498187367,"{""block_cap"": 0.005}",False,
case_004,1,1,5,capls,c9,0,0.052,0.116,True,88341,442368,442368,0,1234944,,,5,392357,,4.441391879195391,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
case_004,1,1,5,capls,c10,0,0.036,0.099,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""cores_used"": 4}",False,
case_004,1,1,5,capls,c11,0,0.019,0.197,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_004,1,1,5,capls,c12,0,0.053,0.116,True,88341,442368,442368,0,1234944,,,5,392357,,4.441391879195391,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_004,1,1,5,capls,c13,0,0.054,0.116,True,88341,442368,442368,0,1234944,,,5,392357,,4.441391879195391,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_004,1,1,5,capls,sa1,0,0.139,0.134,True,88838,1185792,1185792,0,1978368,,,6,392357,,4.416544721853261,"{""anneal"": true, ""anneal_seconds"": 0.542}",False,
case_004,1,1,5,capls,sa2,0,0.12,0.119,True,88341,786432,786432,0,1579008,,,6,392357,,4.441391879195391,"{""anneal"": true, ""anneal_seconds"": 0.542}",False,
case_004,1,1,5,capls,sa3,0,0.147,0.146,True,88838,1462272,1462272,0,2254848,,,7,392357,,4.416544721853261,"{""anneal"": true, ""anneal_seconds"": 0.542}",False,
case_004,1,1,5,capls,_best,0,0.035,0.116,True,88341,442368,442368,0,1234944,,,5,392357,,4.441391879195391,"{""block_cap"": 0.35}",True,results\plans\case_004_p1_n5_capls_best.json
case_001,1,1,5,capls,c0,0,0.045,0.118,True,47502,4608,4608,0,1644160,,,5,233110,,4.9073723211654245,"{""block_cap"": 0.35}",True,
case_001,1,1,5,capls,c1,0,0.046,0.118,True,47502,4608,4608,0,1644160,,,5,233110,,4.9073723211654245,"{""block_cap"": 0.15}",False,
case_001,1,1,5,capls,c2,0,0.034,0.118,True,47502,4608,4608,0,1644160,,,5,233110,,4.9073723211654245,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_001,1,1,5,capls,c3,0,0.033,0.114,True,47502,4608,4608,0,1644160,,,5,233110,,4.9073723211654245,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_001,1,1,5,capls,c4,0,0.047,0.22,True,88140,229248,229248,0,1868800,,,200,233110,,2.6447696845926933,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_001,1,1,5,capls,c5,0,0.044,0.22,True,88140,229248,229248,0,1868800,,,200,233110,,2.6447696845926933,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_001,1,1,5,capls,c6,0,0.039,0.118,True,47502,4608,4608,0,1644160,,,5,233110,,4.9073723211654245,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_001,1,1,5,capls,c7,0,0.039,0.118,True,47502,4608,4608,0,1644160,,,5,233110,,4.9073723211654245,"{""block_cap"": 0.08}",False,
case_001,1,1,5,capls,c8,0,0.17,0.206,True,90085,1847808,1847808,0,3487360,,,6,233110,,2.5876672031969807,"{""block_cap"": 0.005}",False,
case_001,1,1,5,capls,c9,0,0.033,0.118,True,47502,4608,4608,0,1644160,,,5,233110,,4.9073723211654245,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
case_001,1,1,5,capls,c10,0,0.03,0.102,True,58984,3456,3456,0,1643008,,,4,233110,,3.952088702020887,"{""block_cap"": 0.35, ""cores_used"": 4}",False,
case_001,1,1,5,capls,c11,0,0.011,0.14,True,116868,1152,1152,0,1640704,,,2,233110,,1.9946435294520313,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_001,1,1,5,capls,c12,0,0.054,0.118,True,47502,4608,4608,0,1644160,,,5,233110,,4.9073723211654245,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_001,1,1,5,capls,c13,0,0.045,0.118,True,47502,4608,4608,0,1644160,,,5,233110,,4.9073723211654245,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_001,1,1,5,capls,sa1,0,0.0,0.133,True,55782,496128,496128,0,2135680,,,6,233110,,4.178946613602954,"{""anneal"": true, ""anneal_seconds"": 1.666}",False,
case_001,1,1,5,capls,sa2,0,0.112,0.109,True,55782,496128,496128,0,2135680,,,6,233110,,4.178946613602954,"{""anneal"": true, ""anneal_seconds"": 1.666}",False,
case_001,1,1,5,capls,sa3,0,0.0,0.133,True,55782,496128,496128,0,2135680,,,6,233110,,4.178946613602954,"{""anneal"": true, ""anneal_seconds"": 1.666}",False,
case_001,1,1,5,capls,_best,0,0.038,0.118,True,47502,4608,4608,0,1644160,,,5,233110,,4.9073723211654245,"{""block_cap"": 0.35}",True,results\plans\case_001_p1_n5_capls_best.json
case_004,1,1,4,capls,c0,0,0.029,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35}",True,
case_004,1,1,4,capls,c1,0,0.025,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.15}",False,
case_004,1,1,4,capls,c2,0,0.024,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_004,1,1,4,capls,c3,0,0.024,0.081,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_004,1,1,4,capls,c4,0,0.024,0.183,True,252303,12165120,12165120,0,12957696,,,111,392357,,1.5551023967214024,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_004,1,1,4,capls,c5,0,0.024,0.183,True,252303,12165120,12165120,0,12957696,,,111,392357,,1.5551023967214024,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_004,1,1,4,capls,c6,0,0.025,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_004,1,1,4,capls,c7,0,0.025,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.08}",False,
case_004,1,1,4,capls,c8,0,0.079,0.241,True,118616,4104192,4104192,0,4896768,,,9,392357,,3.3077915289674245,"{""block_cap"": 0.005}",False,
case_004,1,1,4,capls,c9,0,0.025,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
case_004,1,1,4,capls,c10,0,0.018,0.111,True,134043,221184,221184,0,1013760,,,3,392357,,2.927098020784375,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_004,1,1,4,capls,c11,0,0.012,0.119,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_004,1,1,4,capls,c12,0,0.025,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_004,1,1,4,capls,c13,0,0.025,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_004,1,1,4,capls,sa1,0,0.176,0.173,True,104971,1554432,1554432,0,2347008,,,6,392357,,3.737765668613236,"{""anneal"": true, ""anneal_seconds"": 1.751}",False,
case_004,1,1,4,capls,sa2,0,0.161,0.16,True,107212,1477632,1477632,0,2270208,,,7,392357,,3.65963698093497,"{""anneal"": true, ""anneal_seconds"": 1.751}",False,
case_004,1,1,4,capls,sa3,0,0.001,0.192,True,104559,1250304,1250304,0,2042880,,,5,392357,,3.7524938073240945,"{""anneal"": true, ""anneal_seconds"": 1.751}",False,
case_004,1,1,4,capls,_best,0,0.038,0.148,True,104188,331776,331776,0,1124352,,,4,392357,,3.765855952700887,"{""block_cap"": 0.35}",True,results\plans\case_004_p1_n4_capls_best.json
case_001,1,1,4,capls,c0,0,0.045,0.123,True,58984,3456,3456,0,1643008,,,4,233110,,3.952088702020887,"{""block_cap"": 0.35}",True,
case_001,1,1,4,capls,c1,0,0.029,0.123,True,58984,3456,3456,0,1643008,,,4,233110,,3.952088702020887,"{""block_cap"": 0.15}",False,
case_001,1,1,4,capls,c2,0,0.034,0.123,True,58984,3456,3456,0,1643008,,,4,233110,,3.952088702020887,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_001,1,1,4,capls,c3,0,0.042,0.115,True,58984,3456,3456,0,1643008,,,4,233110,,3.952088702020887,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_001,1,1,4,capls,c4,0,0.037,0.219,True,102300,229248,229248,0,1868800,,,200,233110,,2.278690127077224,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_001,1,1,4,capls,c5,0,0.025,0.219,True,102300,229248,229248,0,1868800,,,200,233110,,2.278690127077224,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_001,1,1,4,capls,c6,0,0.026,0.123,True,58984,3456,3456,0,1643008,,,4,233110,,3.952088702020887,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_001,1,1,4,capls,c7,0,0.025,0.123,True,58984,3456,3456,0,1643008,,,4,233110,,3.952088702020887,"{""block_cap"": 0.08}",False,
case_001,1,1,4,capls,c8,0,0.052,0.175,True,90901,1846656,1846656,0,3486208,,,5,233110,,2.5644382350029153,"{""block_cap"": 0.005}",False,
case_001,1,1,4,capls,c9,0,0.027,0.123,True,58984,3456,3456,0,1643008,,,4,233110,,3.952088702020887,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
case_001,1,1,4,capls,c10,0,0.019,0.114,True,78545,2304,2304,0,1641856,,,3,233110,,2.9678528232223567,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_001,1,1,4,capls,c11,0,0.011,0.158,True,116868,1152,1152,0,1640704,,,2,233110,,1.9946435294520313,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_001,1,1,4,capls,c12,0,0.026,0.123,True,58984,3456,3456,0,1643008,,,4,233110,,3.952088702020887,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_001,1,1,4,capls,c13,0,0.026,0.123,True,58984,3456,3456,0,1643008,,,4,233110,,3.952088702020887,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_001,1,1,4,capls,sa1,0,0.001,0.149,True,69334,617856,617856,0,2257408,,,5,233110,,3.3621311333544868,"{""anneal"": true, ""anneal_seconds"": 2.35}",False,
case_001,1,1,4,capls,sa2,0,0.001,0.147,True,69334,617856,617856,0,2257408,,,5,233110,,3.3621311333544868,"{""anneal"": true, ""anneal_seconds"": 2.35}",False,
case_001,1,1,4,capls,sa3,0,0.001,0.146,True,69334,617856,617856,0,2257408,,,5,233110,,3.3621311333544868,"{""anneal"": true, ""anneal_seconds"": 2.35}",False,
case_001,1,1,4,capls,_best,0,0.028,0.123,True,58984,3456,3456,0,1643008,,,4,233110,,3.952088702020887,"{""block_cap"": 0.35}",True,results\plans\case_001_p1_n4_capls_best.json
case_004,1,1,2,capls,c0,0,0.026,0.192,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35}",True,
case_004,1,1,2,capls,c1,0,0.019,0.192,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.15}",False,
case_004,1,1,2,capls,c2,0,0.018,0.192,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_004,1,1,2,capls,c3,0,0.017,0.179,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_004,1,1,2,capls,c4,0,0.011,0.216,True,289507,12165120,12165120,0,12957696,,,111,392357,,1.3552591129057328,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_004,1,1,2,capls,c5,0,0.014,0.216,True,289507,12165120,12165120,0,12957696,,,111,392357,,1.3552591129057328,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_004,1,1,2,capls,c6,0,0.011,0.192,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_004,1,1,2,capls,c7,0,0.016,0.192,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.08}",False,
case_004,1,1,2,capls,c8,0,0.031,0.355,True,209894,3790848,3790848,0,4583424,,,5,392357,,1.869310223255548,"{""block_cap"": 0.005}",False,
case_004,1,1,2,capls,c9,0,0.016,0.192,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
case_004,1,1,2,capls,c10,0,0.004,0.181,True,392357,0,0,0,792576,,,1,392357,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_004,1,1,2,capls,c11,0,0.004,0.181,True,392357,0,0,0,792576,,,1,392357,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_004,1,1,2,capls,c12,0,0.013,0.192,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_004,1,1,2,capls,c13,0,0.02,0.192,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_004,1,1,2,capls,sa1,0,0.238,0.232,True,205066,2688000,2688000,0,3480576,,,6,392357,,1.9133205894687564,"{""anneal"": true, ""anneal_seconds"": 2.579}",False,
case_004,1,1,2,capls,sa2,0,0.199,0.198,True,204091,2721792,2721792,0,3514368,,,6,392357,,1.9224610590373903,"{""anneal"": true, ""anneal_seconds"": 2.579}",False,
case_004,1,1,2,capls,sa3,0,0.227,0.226,True,204091,2224128,2224128,0,3016704,,,5,392357,,1.9224610590373903,"{""anneal"": true, ""anneal_seconds"": 2.579}",False,
case_004,1,1,2,capls,_best,0,0.011,0.192,True,199074,110592,110592,0,903168,,,2,392357,,1.9709103147573264,"{""block_cap"": 0.35}",True,results\plans\case_004_p1_n2_capls_best.json
case_002,1,1,4,capls,c0,0,0.069,0.382,True,72534,224256,224256,0,1448448,,,13,261945,,3.611340888410952,"{""block_cap"": 0.35}",False,
case_002,1,1,4,capls,c1,0,0.111,0.38,True,75151,218112,218112,0,1442304,,,13,261945,,3.4855823608468284,"{""block_cap"": 0.15}",False,
case_002,1,1,4,capls,c2,0,0.065,0.358,True,71570,267264,267264,0,1491456,,,13,261945,,3.6599832331982673,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_002,1,1,4,capls,c3,0,0.061,0.363,True,69677,86016,86016,0,1310208,,,8,261945,,3.7594184594629505,"{""block_cap"": 0.35, ""init"": ""contig""}",True,
case_002,1,1,4,capls,c4,0,0.047,0.275,True,273164,184320,184320,0,1408512,,,12,261945,,0.9589294343324889,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_002,1,1,4,capls,c5,0,0.049,0.239,True,274964,184320,184320,0,1408512,,,12,261945,,0.9526519835323897,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_002,1,1,4,capls,c6,0,0.068,0.384,True,78833,90624,90624,0,1314816,,,8,261945,,3.3227836058503417,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_002,1,1,4,capls,c7,0,0.126,0.59,True,75908,364032,364032,0,1588224,,,16,261945,,3.4508220477420033,"{""block_cap"": 0.08}",False,
case_002,1,1,4,capls,c8,0,0.3,0.583,True,93770,2775552,2775552,0,3999744,,,30,261945,,2.793484056734563,"{""block_cap"": 0.005}",False,
case_002,1,1,4,capls,c9,0,0.076,0.382,True,72534,224256,224256,0,1448448,,,13,261945,,3.611340888410952,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
case_002,1,1,4,capls,c10,0,0.046,0.495,True,93903,184320,184320,0,1408512,,,9,261945,,2.7895274911344687,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_002,1,1,4,capls,c11,0,0.028,0.648,True,136165,112128,112128,0,1336320,,,6,261945,,1.9237322366246832,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_002,1,1,4,capls,c12,0,0.05,0.338,True,82880,795648,795648,0,2019840,,,15,261945,,3.160533301158301,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_002,1,1,4,capls,c13,0,0.052,0.338,True,82880,795648,795648,0,2019840,,,15,261945,,3.160533301158301,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_002,1,1,4,capls,sa1,0,0.554,0.546,True,72715,1602048,1602048,0,2826240,,,12,261945,,3.6023516468404044,"{""anneal"": true, ""anneal_seconds"": 0.9}",False,
case_002,1,1,4,capls,sa2,0,0.588,0.586,True,72397,1520640,1520640,0,2744832,,,12,261945,,3.618174786248049,"{""anneal"": true, ""anneal_seconds"": 0.9}",False,
case_002,1,1,4,capls,sa3,0,0.556,0.555,True,73112,1889280,1889280,0,3113472,,,13,261945,,3.582790786738155,"{""anneal"": true, ""anneal_seconds"": 0.9}",False,
case_002,1,1,4,capls,_best,0,0.064,0.363,True,69677,86016,86016,0,1310208,,,8,261945,,3.7594184594629505,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_002_p1_n4_capls_best.json
case_002,1,1,3,capls,c0,0,0.068,0.418,True,93903,184320,184320,0,1408512,,,9,261945,,2.7895274911344687,"{""block_cap"": 0.35}",False,
case_002,1,1,3,capls,c1,0,0.132,0.343,True,94507,115200,115200,0,1339392,,,7,261945,,2.77169945083433,"{""block_cap"": 0.15}",False,
case_002,1,1,3,capls,c2,0,0.051,0.458,True,94832,199680,199680,0,1423872,,,9,261945,,2.762200523030201,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_002,1,1,3,capls,c3,0,0.037,0.43,True,90573,55296,55296,0,1279488,,,6,261945,,2.8920870458083536,"{""block_cap"": 0.35, ""init"": ""contig""}",True,
case_002,1,1,3,capls,c4,0,0.062,0.256,True,270821,141312,141312,0,1365504,,,9,261945,,0.9672255844266139,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_002,1,1,3,capls,c5,0,0.067,0.244,True,271721,141312,141312,0,1365504,,,9,261945,,0.9640219195424719,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_002,1,1,3,capls,c6,0,0.058,0.485,True,106606,64512,64512,0,1288704,,,6,261945,,2.4571318687503516,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_002,1,1,3,capls,c7,0,0.093,0.646,True,96008,337920,337920,0,1562112,,,11,261945,,2.7283663861344887,"{""block_cap"": 0.08}",False,
case_002,1,1,3,capls,c8,0,0.193,0.596,True,132862,2241024,2241024,0,3465216,,,19,261945,,1.9715569538317954,"{""block_cap"": 0.005}",False,
case_002,1,1,3,capls,c9,0,0.045,0.418,True,93903,184320,184320,0,1408512,,,9,261945,,2.7895274911344687,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
case_002,1,1,3,capls,c10,0,0.028,0.657,True,136165,112128,112128,0,1336320,,,6,261945,,1.9237322366246832,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_002,1,1,3,capls,c11,0,0.016,0.695,True,261945,0,0,0,1224192,,,1,261945,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_002,1,1,3,capls,c12,0,0.044,0.356,True,147337,818688,818688,0,2042880,,,9,261945,,1.777862994359869,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_002,1,1,3,capls,c13,0,0.072,0.356,True,147337,818688,818688,0,2042880,,,9,261945,,1.777862994359869,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_002,1,1,3,capls,sa1,0,0.605,0.599,True,90595,1396224,1396224,0,2620416,,,9,261945,,2.8913847342568575,"{""anneal"": true, ""anneal_seconds"": 1.143}",False,
case_002,1,1,3,capls,sa2,0,0.643,0.641,True,90613,1669632,1669632,0,2893824,,,11,261945,,2.890810369373048,"{""anneal"": true, ""anneal_seconds"": 1.143}",False,
case_002,1,1,3,capls,sa3,0,0.578,0.577,True,90595,1399296,1399296,0,2623488,,,10,261945,,2.8913847342568575,"{""anneal"": true, ""anneal_seconds"": 1.143}",False,
case_002,1,1,3,capls,_best,0,0.045,0.43,True,90573,55296,55296,0,1279488,,,6,261945,,2.8920870458083536,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_002_p1_n3_capls_best.json
case_002,1,1,5,capls,c0,0,0.086,0.386,True,60679,233472,233472,0,1457664,,,17,261945,,4.316897114322912,"{""block_cap"": 0.35}",False,
case_002,1,1,5,capls,c1,0,0.138,0.311,True,62778,276480,276480,0,1500672,,,16,261945,,4.172560451113448,"{""block_cap"": 0.15}",False,
case_002,1,1,5,capls,c2,0,0.067,0.308,True,60106,317952,317952,0,1542144,,,16,261945,,4.358050776960702,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_002,1,1,5,capls,c3,0,0.062,0.286,True,56971,112128,112128,0,1336320,,,11,261945,,4.597865580734058,"{""block_cap"": 0.35, ""init"": ""contig""}",True,
case_002,1,1,5,capls,c4,0,0.058,0.269,True,274763,210432,210432,0,1434624,,,15,261945,,0.9533488861309565,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_002,1,1,5,capls,c5,0,0.064,0.245,True,278363,210432,210432,0,1434624,,,15,261945,,0.941019460201248,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_002,1,1,5,capls,c6,0,0.083,0.341,True,63924,130560,130560,0,1354752,,,12,261945,,4.097756711094425,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_002,1,1,5,capls,c7,0,0.158,0.532,True,63324,471552,471552,0,1695744,,,20,261945,,4.136583285957931,"{""block_cap"": 0.08}",False,
case_002,1,1,5,capls,c8,0,0.437,0.719,True,105499,4569600,4569600,0,5793792,,,45,261945,,2.482914529995545,"{""block_cap"": 0.005}",False,
case_002,1,1,5,capls,c9,0,0.077,0.386,True,60679,233472,233472,0,1457664,,,17,261945,,4.316897114322912,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
case_002,1,1,5,capls,c10,0,0.047,0.424,True,72534,224256,224256,0,1448448,,,13,261945,,3.611340888410952,"{""block_cap"": 0.35, ""cores_used"": 4}",False,
case_002,1,1,5,capls,c11,0,0.027,0.57,True,136165,112128,112128,0,1336320,,,6,261945,,1.9237322366246832,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_002,1,1,5,capls,c12,0,0.061,0.375,True,86675,1064448,1064448,0,2288640,,,16,261945,,3.0221517161811366,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_002,1,1,5,capls,c13,0,0.062,0.375,True,86675,1064448,1064448,0,2288640,,,16,261945,,3.0221517161811366,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_002,1,1,5,capls,sa1,0,0.41,0.4,True,56997,419328,419328,0,1643520,,,12,261945,,4.595768198326228,"{""anneal"": true, ""anneal_seconds"": 1.157}",False,
case_002,1,1,5,capls,sa2,0,0.443,0.441,True,56997,703488,703488,0,1927680,,,13,261945,,4.595768198326228,"{""anneal"": true, ""anneal_seconds"": 1.157}",False,
case_002,1,1,5,capls,sa3,0,0.482,0.48,True,57449,1010688,1010688,0,2234880,,,14,261945,,4.559609392678723,"{""anneal"": true, ""anneal_seconds"": 1.157}",False,
case_002,1,1,5,capls,_best,0,0.066,0.286,True,56971,112128,112128,0,1336320,,,11,261945,,4.597865580734058,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_002_p1_n5_capls_best.json
case_001,1,1,3,capls,c0,0,0.026,0.091,True,78545,2304,2304,0,1641856,,,3,233110,,2.9678528232223567,"{""block_cap"": 0.35}",True,
case_001,1,1,3,capls,c1,0,0.019,0.091,True,78545,2304,2304,0,1641856,,,3,233110,,2.9678528232223567,"{""block_cap"": 0.15}",False,
case_001,1,1,3,capls,c2,0,0.018,0.091,True,78545,2304,2304,0,1641856,,,3,233110,,2.9678528232223567,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_001,1,1,3,capls,c3,0,0.018,0.099,True,78545,2304,2304,0,1641856,,,3,233110,,2.9678528232223567,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_001,1,1,3,capls,c4,0,0.021,0.271,True,126372,229248,229248,0,1868800,,,200,233110,,1.8446333048460102,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_001,1,1,3,capls,c5,0,0.03,0.271,True,126372,229248,229248,0,1868800,,,200,233110,,1.8446333048460102,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_001,1,1,3,capls,c6,0,0.028,0.091,True,78545,2304,2304,0,1641856,,,3,233110,,2.9678528232223567,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_001,1,1,3,capls,c7,0,0.018,0.091,True,78545,2304,2304,0,1641856,,,3,233110,,2.9678528232223567,"{""block_cap"": 0.08}",False,
case_001,1,1,3,capls,c8,0,0.036,0.171,True,107200,1648896,1648896,0,3288448,,,4,233110,,2.1745335820895524,"{""block_cap"": 0.005}",False,
