case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup,params,is_best,plan_path
case_006,2,2,2,capls,c0,0,0.023,0.095,True,49331,364344,364344,0,907692,,,5,82837,,1.6792078003689364,"{""block_cap"": 0.35}",False,
case_006,2,2,2,capls,c1,0,0.016,0.132,True,50823,537418,537418,0,1080766,,,9,82837,,1.6299116541723235,"{""block_cap"": 0.15}",False,
case_006,2,2,2,capls,c2,0,0.018,0.124,True,54963,358982,358982,0,902330,,,6,82837,,1.507141167694631,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_006,2,2,2,capls,c3,0,0.04,0.121,True,43854,76680,76680,0,620028,,,4,82837,,1.8889268937839194,"{""block_cap"": 0.35, ""init"": ""contig""}",True,
case_006,2,2,2,capls,c4,0,0.012,0.116,True,64747,364344,364344,0,907692,,,69,82837,,1.2793951843328648,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_006,2,2,2,capls,c5,0,0.025,0.132,True,53637,358982,358982,0,902330,,,69,82837,,1.5444003206741614,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_006,2,2,2,capls,c6,0,0.017,0.094,True,49331,364344,364344,0,907692,,,5,82837,,1.6792078003689364,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_006,2,2,2,capls,c7,0,0.019,0.154,True,51396,466906,466906,0,1010254,,,9,82837,,1.6117402132461671,"{""block_cap"": 0.08}",False,
case_006,2,2,2,capls,c8,0,0.052,0.125,True,49701,1153948,1153948,0,1697296,,,15,82837,,1.666706907305688,"{""block_cap"": 0.005}",False,
case_006,2,2,2,capls,c9,0,0.02,0.095,True,49331,364344,364344,0,907692,,,5,82837,,1.6792078003689364,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_006,2,2,2,capls,c10,0,0.003,0.108,True,82837,16400,0,16400,559748,,,1,82837,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_006,2,2,2,capls,c11,0,0.013,0.095,True,49331,364344,364344,0,907692,,,5,82837,,1.6792078003689364,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_006,2,2,2,capls,c12,0,0.028,0.158,True,47295,623182,358982,264200,1166530,,,6,82837,,1.7514959298023047,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_006,2,2,2,capls,c13,0,0.025,0.158,True,47295,623182,358982,264200,1166530,,,6,82837,,1.7514959298023047,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_006,2,2,2,capls,c14,0,0.07,0.088,True,45704,358982,358982,0,902330,,,678,82837,,1.812467180115526,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,2,2,2,capls,c15,0,0.084,0.096,True,45704,395846,358982,36864,939194,,,678,82837,,1.812467180115526,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,2,2,2,capls,c16,0,0.073,0.091,True,48787,358982,358982,0,902330,,,678,82837,,1.6979318261012155,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_006,2,2,2,capls,c17,0,0.065,0.086,True,47737,620112,620112,0,1163460,,,678,82837,,1.7352787146238766,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,2,2,2,capls,_best,0,0.028,0.121,True,43854,76680,76680,0,620028,,,4,82837,,1.8889268937839194,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_006_p2_n2_capls_best.json
case_006,3,3,2,capls,c0,0,0.019,0.13,True,49331,364344,364344,0,907692,0.38222182576408015,342788,5,82837,,1.6792078003689364,"{""block_cap"": 0.35}",False,
case_006,3,3,2,capls,c1,0,0.019,0.13,True,50823,537418,537418,0,1080766,0.3442773713101851,337670,9,82837,,1.6299116541723235,"{""block_cap"": 0.15}",False,
case_006,3,3,2,capls,c2,0,0.023,0.11,True,54853,358982,358982,0,902330,0.26275433557272826,218630,6,82837,,1.510163527974769,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_006,3,3,2,capls,c3,0,0.034,0.098,True,43776,76680,76680,0,620028,0.08088220736624673,49024,4,82837,,1.8922925804093567,"{""block_cap"": 0.35, ""init"": ""contig""}",True,
case_006,3,3,2,capls,c4,0,0.02,0.073,True,64699,364344,364344,0,907692,0.3639530345773446,326404,69,82837,,1.2803443639005239,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_006,3,3,2,capls,c5,0,0.026,0.128,True,53637,358982,358982,0,902330,0.26275433557272826,218630,69,82837,,1.5444003206741614,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_006,3,3,2,capls,c6,0,0.02,0.121,True,49331,364344,364344,0,907692,0.38222182576408015,342788,5,82837,,1.6792078003689364,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_006,3,3,2,capls,c7,0,0.014,0.128,True,51396,466906,466906,0,1010254,0.3346833673521895,312198,9,82837,,1.6117402132461671,"{""block_cap"": 0.08}",False,
case_006,3,3,2,capls,c8,0,0.043,0.152,True,51606,1287648,1287648,0,1830996,0.15690457448146405,202116,15,82837,,1.6051815680347246,"{""block_cap"": 0.005}",False,
case_006,3,3,2,capls,c9,0,0.012,0.13,True,49331,364344,364344,0,907692,0.38222182576408015,342788,5,82837,,1.6792078003689364,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_006,3,3,2,capls,c10,0,0.003,0.095,True,82837,16400,0,16400,559748,0.029275126148920052,16384,1,82837,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_006,3,3,2,capls,c11,0,0.012,0.13,True,49331,364344,364344,0,907692,0.38222182576408015,342788,5,82837,,1.6792078003689364,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_006,3,3,2,capls,c12,0,0.018,0.127,True,46663,623182,358982,264200,1166530,0.24354778063378762,237066,6,82837,,1.7752180528470094,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_006,3,3,2,capls,c13,0,0.018,0.127,True,46663,623182,358982,264200,1166530,0.24354778063378762,237066,6,82837,,1.7752180528470094,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_006,3,3,2,capls,c14,0,0.067,0.083,True,45704,358982,358982,0,902330,0.26275433557272826,218630,678,82837,,1.812467180115526,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,3,3,2,capls,c15,0,0.07,0.099,True,45704,395846,358982,36864,939194,0.2570599481247546,218630,678,82837,,1.812467180115526,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,3,3,2,capls,c16,0,0.068,0.098,True,48774,358982,358982,0,902330,0.26275433557272826,218630,678,82837,,1.6983843851232214,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_006,3,3,2,capls,c17,0,0.063,0.108,True,47525,620112,620112,0,1163460,0.3669610648090558,383500,678,82837,,1.7430194634402947,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,3,3,2,capls,_best,0,0.034,0.098,True,43776,76680,76680,0,620028,0.08088220736624673,49024,4,82837,,1.8922925804093567,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_006_p3_n2_capls_best.json
case_006,2,2,3,capls,c0,0,0.033,0.121,True,39326,503786,503786,0,1047134,,,9,82837,,2.1064181457559883,"{""block_cap"": 0.35}",False,
case_006,2,2,3,capls,c1,0,0.021,0.141,True,35537,668832,668832,0,1212180,,,14,82837,,2.3310071193404056,"{""block_cap"": 0.15}",False,
case_006,2,2,3,capls,c2,0,0.042,0.158,True,33157,603132,603132,0,1146480,,,9,82837,,2.498326145308683,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_006,2,2,3,capls,c3,0,0.037,0.096,True,36522,269212,269212,0,812560,,,6,82837,,2.268139751382728,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_006,2,2,3,capls,c4,0,0.025,0.102,True,57952,503786,503786,0,1047134,,,70,82837,,1.429407095527333,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_006,2,2,3,capls,c5,0,0.032,0.129,True,58000,603132,603132,0,1146480,,,70,82837,,1.4282241379310345,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_006,2,2,3,capls,c6,0,0.022,0.126,True,39935,512996,512996,0,1056344,,,9,82837,,2.0742957305621634,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_006,2,2,3,capls,c7,0,0.034,0.098,True,37858,747038,747038,0,1290386,,,12,82837,,2.1880976279782343,"{""block_cap"": 0.08}",False,
case_006,2,2,3,capls,c8,0,0.162,0.163,True,41813,1248992,1248992,0,1792340,,,24,82837,,1.981130270490039,"{""block_cap"": 0.005}",False,
case_006,2,2,3,capls,c9,0,0.028,0.121,True,39326,503786,503786,0,1047134,,,9,82837,,2.1064181457559883,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_006,2,2,3,capls,c10,0,0.013,0.123,True,49331,364344,364344,0,907692,,,5,82837,,1.6792078003689364,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_006,2,2,3,capls,c11,0,0.027,0.121,True,39326,503786,503786,0,1047134,,,9,82837,,2.1064181457559883,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_006,2,2,3,capls,c12,0,0.052,0.145,True,33751,765948,603132,162816,1309296,,,9,82837,,2.454356907943468,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_006,2,2,3,capls,c13,0,0.046,0.145,True,33751,765948,603132,162816,1309296,,,9,82837,,2.454356907943468,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_006,2,2,3,capls,c14,0,0.067,0.072,True,28719,603132,603132,0,1146480,,,678,82837,,2.8843970890351334,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,2,2,3,capls,c15,0,0.049,0.075,True,27968,613372,603132,10240,1156720,,,678,82837,,2.961849256292906,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_006,2,2,3,capls,c16,0,0.077,0.116,True,29818,603132,603132,0,1146480,,,678,82837,,2.7780870615064726,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_006,2,2,3,capls,c17,0,0.087,0.116,True,30983,716460,716460,0,1259808,,,678,82837,,2.673627473130426,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,2,2,3,capls,_best,0,0.058,0.075,True,27968,613372,603132,10240,1156720,,,678,82837,,2.961849256292906,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_006_p2_n3_capls_best.json
case_006,3,3,3,capls,c0,0,0.03,0.144,True,38934,503786,503786,0,1047134,0.40217625013815067,400282,9,82837,,2.127626239276725,"{""block_cap"": 0.35}",False,
case_006,3,3,3,capls,c1,0,0.019,0.113,True,35264,668832,668832,0,1212180,0.34973672555484475,383778,14,82837,,2.3490528584392014,"{""block_cap"": 0.15}",False,
case_006,3,3,3,capls,c2,0,0.029,0.122,True,33153,603132,603132,0,1146480,0.4194614172874798,448416,9,82837,,2.4986275751817333,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_006,3,3,3,capls,c3,0,0.05,0.12,True,36376,269212,269212,0,812560,0.23570136512109105,181120,6,82837,,2.2772432372993183,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_006,3,3,3,capls,c4,0,0.027,0.091,True,57628,503786,503786,0,1047134,0.4001185584101116,398234,70,82837,,1.4374436038037066,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_006,3,3,3,capls,c5,0,0.037,0.161,True,57946,603132,603132,0,1146480,0.4156298993104016,444320,70,82837,,1.4295551030269562,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_006,3,3,3,capls,c6,0,0.028,0.134,True,39196,512996,512996,0,1056344,0.41894688979607975,423836,9,82837,,2.11340442902337,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_006,3,3,3,capls,c7,0,0.037,0.144,True,36057,747038,747038,0,1290386,0.35136163719594293,391452,12,82837,,2.2973902432260034,"{""block_cap"": 0.08}",False,
case_006,3,3,3,capls,c8,0,0.104,0.2,True,40038,1295688,1295688,0,1839036,0.23786607659674242,324642,24,82837,,2.0689594884859384,"{""block_cap"": 0.005}",False,
case_006,3,3,3,capls,c9,0,0.018,0.144,True,38934,503786,503786,0,1047134,0.40217625013815067,400282,9,82837,,2.127626239276725,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_006,3,3,3,capls,c10,0,0.012,0.121,True,49331,364344,364344,0,907692,0.38222182576408015,342788,5,82837,,1.6792078003689364,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_006,3,3,3,capls,c11,0,0.016,0.144,True,38934,503786,503786,0,1047134,0.40217625013815067,400282,9,82837,,2.127626239276725,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_006,3,3,3,capls,c12,0,0.027,0.128,True,33025,765948,603132,162816,1309296,0.3962030883671964,457632,9,82837,,2.508311884935655,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_006,3,3,3,capls,c13,0,0.028,0.128,True,33025,765948,603132,162816,1309296,0.3962030883671964,457632,9,82837,,2.508311884935655,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_006,3,3,3,capls,c14,0,0.067,0.123,True,28434,603132,603132,0,1146480,0.4194614172874798,448416,678,82837,,2.9133080115354857,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,3,3,3,capls,c15,0,0.058,0.115,True,27706,613372,603132,10240,1156720,0.42347372208887785,456608,678,82837,,2.9898577925359127,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_006,3,3,3,capls,c16,0,0.078,0.127,True,29781,603132,603132,0,1146480,0.41754565829894075,446368,678,82837,,2.781538564856788,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_006,3,3,3,capls,c17,0,0.075,0.103,True,30721,716460,716460,0,1259808,0.3847453820072091,431652,678,82837,,2.6964291526968522,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,3,3,3,capls,_best,0,0.079,0.115,True,27706,613372,603132,10240,1156720,0.42347372208887785,456608,678,82837,,2.9898577925359127,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_006_p3_n3_capls_best.json
case_006,3,3,4,capls,c0,0,0.035,0.14,True,30573,612872,612872,0,1156220,0.40039302337551563,435618,13,82837,,2.709482222876394,"{""block_cap"": 0.35}",False,
case_006,3,3,4,capls,c1,0,0.038,0.144,True,35437,749590,749590,0,1292938,0.3851430406362144,450974,17,82837,,2.337585010017778,"{""block_cap"": 0.15}",False,
case_006,3,3,4,capls,c2,0,0.052,0.155,True,33530,646036,646036,0,1189384,0.40513551280564253,440106,13,82837,,2.4705338502833283,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_006,3,3,4,capls,c3,0,0.054,0.101,True,30146,354724,354724,0,898072,0.24170980246512383,208262,9,82837,,2.7478604126583956,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_006,3,3,4,capls,c4,0,0.029,0.102,True,51794,612872,612872,0,1156220,0.3891004948638573,423332,71,82837,,1.599355137660733,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_006,3,3,4,capls,c5,0,0.058,0.143,True,39540,646036,646036,0,1189384,0.3928812741757018,426794,71,82837,,2.0950177035913,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_006,3,3,4,capls,c6,0,0.034,0.142,True,29636,641922,641922,0,1185270,0.43326994233171323,477986,13,82837,,2.795147793224457,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_006,3,3,4,capls,c7,0,0.064,0.155,True,30115,854336,854336,0,1397684,0.37159421061564624,446628,20,82837,,2.750689025402623,"{""block_cap"": 0.08}",False,
case_006,3,3,4,capls,c8,0,0.168,0.176,True,38903,1711076,1711076,0,2254424,0.2606555656399143,422176,32,82837,,2.1293216461455415,"{""block_cap"": 0.005}",False,
case_006,3,3,4,capls,c9,0,0.036,0.14,True,30573,612872,612872,0,1156220,0.40039302337551563,435618,13,82837,,2.709482222876394,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_006,3,3,4,capls,c10,0,0.027,0.114,True,38934,503786,503786,0,1047134,0.40217625013815067,400282,9,82837,,2.127626239276725,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_006,3,3,4,capls,c11,0,0.027,0.14,True,30573,612872,612872,0,1156220,0.40039302337551563,435618,13,82837,,2.709482222876394,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_006,3,3,4,capls,c12,0,0.059,0.195,True,35554,759708,646036,113672,1303056,0.3914801152155238,449326,16,82837,,2.3298925577994036,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_006,3,3,4,capls,c13,0,0.054,0.195,True,35554,759708,646036,113672,1303056,0.3914801152155238,449326,16,82837,,2.3298925577994036,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_006,3,3,4,capls,c14,0,0.071,0.09,True,28947,646036,646036,0,1189384,0.400186685666628,434730,678,82837,,2.8616782395412304,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,3,3,4,capls,c15,0,0.094,0.116,True,28812,646036,646036,0,1189384,0.40112931940739266,435754,678,82837,,2.875086769401638,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,3,3,4,capls,c16,0,0.087,0.117,True,27843,646036,646036,0,1189384,0.3836905952032462,416810,678,82837,,2.975146356355278,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_006,3,3,4,capls,c17,0,0.087,0.101,True,25498,862662,862662,0,1406010,0.4044241039809598,507054,678,82837,,3.24876460898894,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_006,3,3,4,capls,_best,0,0.09,0.101,True,25498,862662,862662,0,1406010,0.4044241039809598,507054,678,82837,,3.24876460898894,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_006_p3_n4_capls_best.json
case_006,3,3,5,capls,c0,0,0.055,0.146,True,27306,731688,731688,0,1275036,0.373265832981769,430000,20,82837,,3.0336556068263385,"{""block_cap"": 0.35}",False,
case_006,3,3,5,capls,c1,0,0.055,0.146,True,24403,868170,868170,0,1411518,0.42849214420294995,543538,24,82837,,3.394541654714584,"{""block_cap"": 0.15}",False,
case_006,3,3,5,capls,c2,0,0.069,0.148,True,30377,765248,765248,0,1308596,0.4599923047834193,557116,18,82837,,2.72696447970504,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_006,3,3,5,capls,c3,0,0.068,0.12,True,28386,310684,310684,0,854032,0.1853614315437305,142722,13,82837,,2.918234340872261,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_006,3,3,5,capls,c4,0,0.035,0.156,True,50624,731688,731688,0,1275036,0.36126403436129007,416174,73,82837,,1.6363187420986094,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_006,3,3,5,capls,c5,0,0.065,0.155,True,44968,765248,765248,0,1308596,0.42416496166428047,513724,73,82837,,1.8421321828856076,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_006,3,3,5,capls,c6,0,0.029,0.164,True,25941,583438,583438,0,1126786,0.39940837988720335,419108,16,82837,,3.1932847615743416,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_006,3,3,5,capls,c7,0,0.059,0.146,True,27067,691132,691132,0,1234480,0.3703727396013437,405290,24,82837,,3.0604426053866334,"{""block_cap"": 0.08}",False,
case_006,3,3,5,capls,c8,0,0.143,0.14,True,36731,1938904,1938904,0,2482252,0.31872811061938616,578612,41,82837,,2.255233998529852,"{""block_cap"": 0.005}",False,
case_006,3,3,5,capls,c9,0,0.029,0.146,True,27306,731688,731688,0,1275036,0.373265832981769,430000,20,82837,,3.0336556068263385,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_006,3,3,5,capls,c10,0,0.03,0.143,True,30573,612872,612872,0,1156220,0.40039302337551563,435618,13,82837,,2.709482222876394,"{""block_cap"": 0.35, ""cores_used"": 4}",False,
case_006,3,3,5,capls,c11,0,0.038,0.146,True,27306,731688,731688,0,1275036,0.373265832981769,430000,20,82837,,3.0336556068263385,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_006,3,3,5,capls,c12,0,0.071,0.17,True,31117,798016,765248,32768,1341364,0.4473221236560445,552764,25,82837,,2.6621139570009964,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_006,3,3,5,capls,c13,0,0.084,0.17,True,31117,798016,765248,32768,1341364,0.4473221236560445,552764,25,82837,,2.6621139570009964,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_006,3,3,5,capls,c14,0,0.121,0.1,True,27953,765248,765248,0,1308596,0.4169800072988964,505022,678,82837,,2.963438629127464,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,3,3,5,capls,c15,0,0.11,0.12,True,28227,798016,765248,32768,1341364,0.4114145036439147,505022,678,82837,,2.9346724767066994,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",False,
case_006,3,3,5,capls,c16,0,0.091,0.094,True,27446,765248,765248,0,1308596,0.45756154109097036,554172,678,82837,,3.0181811557239673,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",False,
case_006,3,3,5,capls,c17,0,0.072,0.088,True,23625,927728,927728,0,1471076,0.3754659156796157,498630,678,82837,,3.5063280423280423,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,
case_006,3,3,5,capls,_best,0,0.071,0.088,True,23625,927728,927728,0,1471076,0.3754659156796157,498630,678,82837,,3.5063280423280423,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_006_p3_n5_capls_best.json
case_006,2,2,4,capls,c0,0,0.069,0.122,True,30897,498392,498392,0,1041740,,,13,82837,,2.6810693594847397,"{""block_cap"": 0.35}",False,
case_006,2,2,4,capls,c1,0,0.075,0.122,True,31512,492172,492172,0,1035520,,,15,82837,,2.6287446052297536,"{""block_cap"": 0.15}",False,
case_006,2,2,4,capls,c2,0,0.076,0.107,True,34181,489582,489582,0,1032930,,,13,82837,,2.423480881191305,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_006,2,2,4,capls,c3,0,0.049,0.14,True,30158,354724,354724,0,898072,,,9,82837,,2.7467670269911797,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_006,2,2,4,capls,c4,0,0.048,0.13,True,51824,498392,498392,0,1041740,,,71,82837,,1.5984292991664093,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_006,2,2,4,capls,c5,0,0.048,0.13,True,51710,489582,489582,0,1032930,,,71,82837,,1.6019532005414814,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_006,2,2,4,capls,c6,0,0.051,0.127,True,33481,494824,494824,0,1038172,,,13,82837,,2.4741495176368686,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_006,2,2,4,capls,c7,0,0.06,0.147,True,28831,470922,470922,0,1014270,,,17,82837,,2.8731920502237176,"{""block_cap"": 0.08}",False,
case_006,2,2,4,capls,c8,0,0.178,0.106,True,42020,1503112,1503112,0,2046460,,,31,82837,,1.9713707758210377,"{""block_cap"": 0.005}",False,
case_006,2,2,4,capls,c9,0,0.049,0.122,True,30897,498392,498392,0,1041740,,,13,82837,,2.6810693594847397,"{""block_cap"": 0.35, ""max_ops"": 500}",False,
case_006,2,2,4,capls,c10,0,0.018,0.092,True,39326,503786,503786,0,1047134,,,9,82837,,2.1064181457559883,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_006,2,2,4,capls,c11,0,0.046,0.122,True,30897,498392,498392,0,1041740,,,13,82837,,2.6810693594847397,"{""block_cap"": 0.35, ""sync_weight"": 0.0}",False,
case_006,2,2,4,capls,c12,0,0.05,0.112,True,35885,597110,489582,107528,1140458,,,16,82837,,2.308401839208583,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_006,2,2,4,capls,c13,0,0.052,0.112,True,35885,597110,489582,107528,1140458,,,16,82837,,2.308401839208583,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
