case,problem,eval_problem,num_cores,algorithm,variant,runtime_s,eval_s,feasible,makespan,added_copy_bytes,cache_hit_rate,baseline_makespan,n_subgraphs,error,speedup
case_033,3,3,4,ablation2,op_alpha1,0.756,1.378,True,585710,19176544,0.19765778698587128,1774196,3465,,3.0291372863703883
case_033,3,3,4,ablation2,lvl_alap,0.344,1.428,True,445198,7344224,0.36927574750830566,1774196,4,,3.9851841203239906
case_033,3,3,4,ablation2,lvl_compress,0.359,1.428,True,445198,7344224,0.36927574750830566,1774196,4,,3.9851841203239906
case_030,2,2,5,ablation2,full_c2,1.021,4.468,True,561657,11506688,,2808034,5,,4.999553108035688
case_030,2,2,5,ablation2,no_comm,0.751,2.937,True,562385,9531904,,2808034,10,,4.9930812521671095
case_030,2,2,5,ablation2,no_sync,0.888,4.468,True,561657,11506688,,2808034,5,,4.999553108035688
case_030,2,2,5,ablation2,no_localsearch,0.385,3.429,True,571853,11516928,,2808034,5,,4.910412291270659
case_030,2,2,5,ablation2,no_level,0.988,4.18,True,564686,9556992,,2808034,486,,4.972735290055004
case_030,2,2,5,ablation2,no_level_no_comm,0.564,3.608,True,1809032,10747392,,2808034,15,,1.5522301429714898
case_030,2,2,5,ablation2,max_ops500,1.026,3.289,True,562124,10032128,,2808034,25,,4.995399591549195
case_030,2,2,5,ablation2,op_full,2.356,4.134,True,1074223,58330112,,2808034,10070,,2.6140140361917403
case_030,2,2,5,ablation2,op_mu0,2.116,5.299,True,1075787,58330112,,2808034,10070,,2.6102137319004597
case_030,2,2,5,ablation2,op_nu0,2.306,6.202,True,1077783,58330112,,2808034,10070,,2.6053797471290605
case_030,2,2,5,ablation2,op_alpha1,2.153,4.626,True,1074772,58329088,,2808034,10070,,2.6126787821044837
case_030,2,2,5,ablation2,lvl_alap,1.037,4.468,True,561657,11506688,,2808034,5,,4.999553108035688
case_030,2,2,5,ablation2,lvl_compress,1.008,4.468,True,561657,11506688,,2808034,5,,4.999553108035688
case_030,3,3,4,ablation2,full_c2,0.808,4.02,True,700499,10560000,0.5760306731491364,2808034,4,,4.00861956976384
case_030,3,3,4,ablation2,no_comm,0.667,2.986,True,702660,8383488,0.43637245392822505,2808034,8,,3.996291236159736
case_030,3,3,4,ablation2,no_sync,1.011,4.02,True,700499,10560000,0.5760306731491364,2808034,4,,4.00861956976384
case_030,3,3,4,ablation2,no_localsearch,0.177,3.583,True,708735,10452992,0.5829414109206855,2808034,4,,3.9620365863122324
case_030,3,3,4,ablation2,no_level,0.797,4.186,True,699495,8380416,0.7658967778728257,2808034,486,,4.014373226399045
case_030,3,3,4,ablation2,no_level_no_comm,0.464,3.582,True,1745229,10438656,0.41680475285939456,2808034,12,,1.6089773892136792
case_030,3,3,4,ablation2,max_ops500,0.794,3.211,True,700524,8946688,0.6700704861738659,2808034,24,,4.008476511868259
case_030,3,3,4,ablation2,op_full,1.897,4.052,True,1261029,60913664,0.17120985282901613,2808034,10070,,2.226779875799843
case_030,3,3,4,ablation2,op_mu0,2.162,5.739,True,1261525,60913664,0.16999519787576622,2808034,10070,,2.225904361784348
case_030,3,3,4,ablation2,op_nu0,2.016,5.904,True,1260543,60913664,0.17120985282901613,2808034,10070,,2.2276384066231776
case_030,3,3,4,ablation2,op_alpha1,1.944,4.626,True,1260559,60913664,0.17098387051213243,2808034,10070,,2.2276101316955415
case_030,3,3,4,ablation2,lvl_alap,0.782,4.02,True,700499,10560000,0.5760306731491364,2808034,4,,4.00861956976384
case_030,3,3,4,ablation2,lvl_compress,0.765,4.02,True,700499,10560000,0.5760306731491364,2808034,4,,4.00861956976384
case_033,3,3,5,ablation2,full_c2,0.486,1.427,True,356085,8111232,0.3682920692358373,1774196,5,,4.982506985691619
case_033,3,3,5,ablation2,no_comm,0.195,1.329,True,362625,8022548,0.2432418965472805,1774196,10,,4.892646673560841
case_033,3,3,5,ablation2,no_sync,0.469,1.427,True,356085,8111232,0.3682920692358373,1774196,5,,4.982506985691619
case_033,3,3,5,ablation2,no_localsearch,0.072,0.799,True,363595,8277120,0.3893680034272729,1774196,5,,4.879594053823623
case_033,3,3,5,ablation2,no_level,0.524,1.38,True,362475,8002176,0.3920046654630869,1774196,92,,4.8946713566452855
case_033,3,3,5,ablation2,no_level_no_comm,0.246,1.083,True,1598792,7936532,0.30146715058530943,1774196,15,,1.1097103313001315
case_033,3,3,5,ablation2,max_ops500,0.544,1.191,True,356648,8003712,0.35218692121384815,1774196,10,,4.9746416634889306
case_033,3,3,5,ablation2,op_full,0.863,1.323,True,450712,16716416,0.22579917543514116,1774196,3465,,3.936429471591615
case_033,3,3,5,ablation2,op_mu0,0.873,1.354,True,459045,16918656,0.2310890732256074,1774196,3465,,3.8649718437190255
case_033,3,3,5,ablation2,op_nu0,0.855,1.429,True,452012,16716416,0.22572875623182442,1774196,3465,,3.925108182968594
case_033,3,3,5,ablation2,op_alpha1,0.842,1.228,True,448095,16712320,0.24062109682353652,1774196,3465,,3.959419319563932
case_033,3,3,5,ablation2,lvl_alap,0.461,1.427,True,356085,8111232,0.3682920692358373,1774196,5,,4.982506985691619
case_033,3,3,5,ablation2,lvl_compress,0.476,1.427,True,356085,8111232,0.3682920692358373,1774196,5,,4.982506985691619
case_034,2,2,3,ablation2,full_c2,0.256,1.365,True,278567,2647040,,842996,3,,3.026187595802805
case_034,2,2,3,ablation2,no_comm,0.114,1.129,True,307593,2251832,,842996,6,,2.740621535600615
case_034,2,2,3,ablation2,no_sync,0.261,1.365,True,278567,2647040,,842996,3,,3.026187595802805
case_034,2,2,3,ablation2,no_localsearch,0.074,0.907,True,288182,2647040,,842996,3,,2.925220867368538
case_034,2,2,3,ablation2,no_level,0.238,0.895,True,272649,2328576,,842996,155,,3.0918727007984623
case_034,2,2,3,ablation2,no_level_no_comm,0.303,1.026,True,576005,2319416,,842996,9,,1.463522018038038
case_034,2,2,3,ablation2,max_ops500,0.27,1.011,True,276913,2443268,,842996,9,,3.044262999570262
case_034,2,2,3,ablation2,op_full,0.677,0.992,True,304829,7692352,,842996,3745,,2.7654717891014307
case_034,2,2,3,ablation2,op_mu0,0.661,1.32,True,307658,7374848,,842996,3745,,2.7400425147403937
case_034,2,2,3,ablation2,op_nu0,0.684,1.171,True,307418,7692352,,842996,3745,,2.7421816549453837
case_034,2,2,3,ablation2,op_alpha1,0.94,0.889,True,302441,7787588,,842996,3745,,2.787307276460533
case_034,2,2,3,ablation2,lvl_alap,0.26,1.365,True,278567,2647040,,842996,3,,3.026187595802805
case_034,2,2,3,ablation2,lvl_compress,0.25,1.365,True,278567,2647040,,842996,3,,3.026187595802805
case_030,3,3,5,ablation2,full_c2,1.082,4.467,True,561496,11506688,0.5998231913953146,2808034,5,,5.000986649949421
case_030,3,3,5,ablation2,no_comm,0.747,3.362,True,562427,9531904,0.3905069165156671,2808034,10,,4.992708387044008
case_030,3,3,5,ablation2,no_sync,0.98,4.467,True,561496,11506688,0.5998231913953146,2808034,5,,5.000986649949421
case_030,3,3,5,ablation2,no_localsearch,0.217,3.549,True,571702,11516928,0.5825235571260307,2808034,5,,4.91170924712525
case_030,3,3,5,ablation2,no_level,1.107,4.03,True,564544,9556992,0.7795201371036846,2808034,486,,4.973986084344179
case_030,3,3,5,ablation2,no_level_no_comm,0.855,3.312,True,1783438,10747392,0.3925211385018459,2808034,15,,1.5745060944086646
case_030,3,3,5,ablation2,max_ops500,1.03,3.225,True,561553,10032128,0.6672985000824131,2808034,25,,5.000479028693641
case_030,3,3,5,ablation2,op_full,2.218,4.257,True,1062745,58330112,0.21048712735187147,2808034,10070,,2.6422462585098025
case_030,3,3,5,ablation2,op_mu0,2.129,6.008,True,1057276,58330112,0.21065895357828116,2808034,10070,,2.6559138767928148
case_030,3,3,5,ablation2,op_nu0,2.481,5.406,True,1062745,58330112,0.2105444027606747,2808034,10070,,2.6422462585098025
case_030,3,3,5,ablation2,op_alpha1,2.143,4.77,True,1060598,58329088,0.2116070277932901,2808034,10070,,2.647595036007988
case_030,3,3,5,ablation2,lvl_alap,1.031,4.467,True,561496,11506688,0.5998231913953146,2808034,5,,5.000986649949421
case_030,3,3,5,ablation2,lvl_compress,1.303,4.467,True,561496,11506688,0.5998231913953146,2808034,5,,5.000986649949421
case_036,2,2,2,ablation2,full_c2,0.078,0.923,True,466068,1152,,931510,2,,1.998656848356892
case_036,2,2,2,ablation2,no_comm,0.049,0.782,True,468965,62592,,931510,4,,1.9863102790186902
case_036,2,2,2,ablation2,no_sync,0.049,0.923,True,466068,1152,,931510,2,,1.998656848356892
case_036,2,2,2,ablation2,no_localsearch,0.045,0.923,True,466068,1152,,931510,2,,1.998656848356892
case_036,2,2,2,ablation2,no_level,0.076,0.817,True,466068,1152,,931510,800,,1.998656848356892
case_036,2,2,2,ablation2,no_level_no_comm,0.046,0.873,True,468965,62592,,931510,6,,1.9863102790186902
case_036,2,2,2,ablation2,max_ops500,0.074,0.978,True,466068,1152,,931510,6,,1.998656848356892
case_036,2,2,2,ablation2,op_full,0.319,0.935,True,741728,11224192,,931510,2400,,1.2558646835497649
case_036,2,2,2,ablation2,op_mu0,0.315,0.935,True,741728,11224192,,931510,2400,,1.2558646835497649
case_036,2,2,2,ablation2,op_nu0,0.295,0.935,True,741728,11224192,,931510,2400,,1.2558646835497649
case_036,2,2,2,ablation2,op_alpha1,0.314,0.89,True,739934,11256960,,931510,2400,,1.2589095784218594
case_036,2,2,2,ablation2,lvl_alap,0.079,0.923,True,466068,1152,,931510,2,,1.998656848356892
case_036,2,2,2,ablation2,lvl_compress,0.082,0.923,True,466068,1152,,931510,2,,1.998656848356892
case_034,2,2,4,ablation2,full_c2,0.47,1.204,True,225165,3101184,,842996,4,,3.7439033597583995
case_034,2,2,4,ablation2,no_comm,0.372,1.113,True,281202,2779416,,842996,8,,2.99783074089089
case_034,2,2,4,ablation2,no_sync,0.444,1.204,True,225165,3101184,,842996,4,,3.7439033597583995
case_034,2,2,4,ablation2,no_localsearch,0.065,0.777,True,218066,3101184,,842996,4,,3.8657837535425057
case_034,2,2,4,ablation2,no_level,0.449,1.167,True,215722,3019264,,842996,155,,3.9077887280852206
case_034,2,2,4,ablation2,no_level_no_comm,0.361,1.004,True,406866,2914610,,842996,12,,2.0719254005004104
case_034,2,2,4,ablation2,max_ops500,0.47,1.006,True,229314,3101184,,842996,9,,3.676164560384451
case_034,2,2,4,ablation2,op_full,1.026,1.003,True,235466,5807616,,842996,3745,,3.580117724002616
case_034,2,2,4,ablation2,op_mu0,0.868,1.331,True,242859,6239744,,842996,3745,,3.4711334560382774
case_034,2,2,4,ablation2,op_nu0,0.896,1.169,True,237240,5807616,,842996,3745,,3.5533468217838475
case_034,2,2,4,ablation2,op_alpha1,0.899,0.891,True,236862,5815816,,842996,3745,,3.5590174869755384
case_034,2,2,4,ablation2,lvl_alap,0.575,1.204,True,225165,3101184,,842996,4,,3.7439033597583995
case_034,2,2,4,ablation2,lvl_compress,0.457,1.204,True,225165,3101184,,842996,4,,3.7439033597583995
case_034,2,2,5,ablation2,full_c2,0.254,1.351,True,180411,3532800,,842996,5,,4.672641912078531
case_034,2,2,5,ablation2,no_comm,0.188,0.933,True,197777,3271248,,842996,11,,4.262356087917199
case_034,2,2,5,ablation2,no_sync,0.411,1.351,True,180411,3532800,,842996,5,,4.672641912078531
case_034,2,2,5,ablation2,no_localsearch,0.092,1.351,True,180411,3532800,,842996,5,,4.672641912078531
case_034,2,2,5,ablation2,no_level,0.277,1.294,True,165143,3508224,,842996,155,,5.1046426430426965
case_034,2,2,5,ablation2,no_level_no_comm,0.193,0.941,True,622484,3282512,,842996,15,,1.3542452496771
case_034,2,2,5,ablation2,max_ops500,0.261,1.088,True,175904,3532800,,842996,10,,4.792364016736402
case_034,2,2,5,ablation2,op_full,0.697,0.913,True,181001,4739072,,842996,3745,,4.6574107325373895
case_034,2,2,5,ablation2,op_mu0,0.647,1.325,True,191300,4936704,,842996,3745,,4.406670151594354
case_034,2,2,5,ablation2,op_nu0,0.712,1.047,True,178620,4740096,,842996,3745,,4.719493897659836
case_034,2,2,5,ablation2,op_alpha1,0.776,0.816,True,172462,4716548,,842996,3745,,4.888010112372581
case_034,2,2,5,ablation2,lvl_alap,0.472,1.351,True,180411,3532800,,842996,5,,4.672641912078531
case_034,2,2,5,ablation2,lvl_compress,0.293,1.351,True,180411,3532800,,842996,5,,4.672641912078531
case_034,3,3,2,ablation2,full_c2,0.179,0.862,True,418401,1864192,0.4420507237144368,842996,2,,2.014803979914006
case_034,3,3,2,ablation2,no_comm,0.211,0.995,True,422669,1831448,0.24907354100730728,842996,4,,1.9944590211252777
case_034,3,3,2,ablation2,no_sync,0.163,0.862,True,418401,1864192,0.4420507237144368,842996,2,,2.014803979914006
case_034,3,3,2,ablation2,no_localsearch,0.072,0.83,True,425984,1864192,0.4420507237144368,842996,2,,1.9789381760817308
case_034,3,3,2,ablation2,no_level,0.156,1.094,True,412214,1238528,0.3502571541606224,842996,155,,2.0450445642312003
case_034,3,3,2,ablation2,no_level_no_comm,0.205,0.909,True,439937,2268696,0.303518347603344,842996,6,,1.9161743613290085
case_034,3,3,2,ablation2,max_ops500,0.155,1.054,True,404330,1345024,0.36214209734157826,842996,8,,2.084920733064576
case_034,3,3,2,ablation2,op_full,0.533,1.031,True,461446,9205264,0.15522982484632522,842996,3745,,1.826857313748521
case_034,3,3,2,ablation2,op_mu0,0.527,1.53,True,471483,9477632,0.15918732093414562,842996,3745,,1.787966904427095
case_034,3,3,2,ablation2,op_nu0,0.569,1.494,True,459217,9205264,0.1548222191793327,842996,3745,,1.8357247227345677
case_034,3,3,2,ablation2,op_alpha1,0.591,1.049,True,448332,9553496,0.1729406797051755,842996,3745,,1.8802940677890492
case_034,3,3,2,ablation2,lvl_alap,0.174,0.862,True,418401,1864192,0.4420507237144368,842996,2,,2.014803979914006
case_034,3,3,2,ablation2,lvl_compress,0.175,0.862,True,418401,1864192,0.4420507237144368,842996,2,,2.014803979914006
case_035,2,2,2,ablation2,full_c2,0.207,1.247,True,129663,494734,,169571,50,,1.30778248228099
case_035,2,2,2,ablation2,no_comm,0.07,0.799,True,121606,266434,,169571,6,,1.394429551173462
case_035,2,2,2,ablation2,no_sync,0.152,1.247,True,129663,494734,,169571,50,,1.30778248228099
case_035,2,2,2,ablation2,no_localsearch,0.21,0.853,True,120591,499342,,169571,50,,1.4061662976507368
case_035,2,2,2,ablation2,no_level,0.188,1.569,True,151787,494734,,169571,275,,1.1171641840210296
case_035,2,2,2,ablation2,no_level_no_comm,0.07,0.832,True,145265,266434,,169571,6,,1.1673217912091693
case_035,2,2,2,ablation2,max_ops500,0.204,0.869,True,129316,494734,,169571,51,,1.3112917195088
case_035,2,2,2,ablation2,op_full,0.637,0.771,True,105893,494734,,169571,3857,,1.6013428649674672
case_035,2,2,2,ablation2,op_mu0,0.763,0.96,True,101538,494734,,169571,3857,,1.670025015265221
case_035,2,2,2,ablation2,op_nu0,0.619,1.22,True,108295,494734,,169571,3857,,1.5658248303245763
case_035,2,2,2,ablation2,op_alpha1,0.64,0.775,True,105885,519070,,169571,3857,,1.6014638522925815
case_035,2,2,2,ablation2,lvl_alap,0.244,0.708,True,113388,494734,,169571,50,,1.4954933502663421
case_035,2,2,2,ablation2,lvl_compress,0.246,0.708,True,113388,494734,,169571,50,,1.4954933502663421
case_035,2,2,3,ablation2,full_c2,0.458,1.233,True,87678,762436,,169571,74,,1.9340199365861448
case_035,2,2,3,ablation2,no_comm,0.098,0.827,True,122872,352508,,169571,10,,1.3800621785272478
case_035,2,2,3,ablation2,no_sync,0.219,1.233,True,87678,762436,,169571,74,,1.9340199365861448
case_035,2,2,3,ablation2,no_localsearch,0.078,0.629,True,83387,840452,,169571,75,,2.03354239869524
case_035,2,2,3,ablation2,no_level,0.444,1.638,True,106608,762436,,169571,275,,1.5906029566261444
case_035,2,2,3,ablation2,no_level_no_comm,0.096,0.857,True,129676,352508,,169571,9,,1.3076513772787564
case_035,2,2,3,ablation2,max_ops500,0.321,1.233,True,87678,762436,,169571,74,,1.9340199365861448
case_035,2,2,3,ablation2,op_full,0.715,0.761,True,82142,762436,,169571,3857,,2.0643641498867815
case_035,2,2,3,ablation2,op_mu0,0.855,0.999,True,78855,762436,,169571,3857,,2.150415319256864
case_035,2,2,3,ablation2,op_nu0,0.716,1.148,True,81799,762436,,169571,3857,,2.07302045257277
case_035,2,2,3,ablation2,op_alpha1,0.742,0.676,True,82186,762436,,169571,3857,,2.063258949212761
case_035,2,2,3,ablation2,lvl_alap,0.38,0.737,True,81153,762436,,169571,75,,2.0895222604216728
case_035,2,2,3,ablation2,lvl_compress,0.405,0.737,True,81153,762436,,169571,75,,2.0895222604216728
case_034,3,3,3,ablation2,full_c2,0.267,1.411,True,278385,2647040,0.5307025092631983,842996,3,,3.0281660290604737
case_034,3,3,3,ablation2,no_comm,0.112,1.074,True,307564,2251832,0.28948399833767857,842996,6,,2.740879946937873
case_034,3,3,3,ablation2,no_sync,0.248,1.411,True,278385,2647040,0.5307025092631983,842996,3,,3.0281660290604737
case_034,3,3,3,ablation2,no_localsearch,0.076,0.864,True,288182,2647040,0.5182325070874426,842996,3,,2.925220867368538
case_034,3,3,3,ablation2,no_level,0.446,1.253,True,272476,2328576,0.503272171784679,842996,155,,3.093835787372099
case_034,3,3,3,ablation2,no_level_no_comm,0.097,0.992,True,573689,2319416,0.23115186025533843,842996,9,,1.469430301086477
case_034,3,3,3,ablation2,max_ops500,0.255,1.051,True,276672,2443268,0.5094797014767374,842996,9,,3.04691475826972
case_034,3,3,3,ablation2,op_full,0.699,1.073,True,303787,7692352,0.2872893150173368,842996,3745,,2.7749574537422603
case_034,3,3,3,ablation2,op_mu0,0.691,1.328,True,306235,7374848,0.2861938450575135,842996,3745,,2.7527748297875814
case_034,3,3,3,ablation2,op_nu0,0.68,1.34,True,305120,7692352,0.28923468401866337,842996,3745,,2.762834294703723
case_034,3,3,3,ablation2,op_alpha1,0.776,0.999,True,300412,7787588,0.29652432814819996,842996,3745,,2.8061329108024977
case_034,3,3,3,ablation2,lvl_alap,0.572,1.411,True,278385,2647040,0.5307025092631983,842996,3,,3.0281660290604737
case_034,3,3,3,ablation2,lvl_compress,0.307,1.411,True,278385,2647040,0.5307025092631983,842996,3,,3.0281660290604737
case_036,2,2,3,ablation2,full_c2,0.11,1.059,True,311345,2304,,931510,3,,2.991890025534375
case_036,2,2,3,ablation2,no_comm,0.063,0.704,True,312429,100608,,931510,6,,2.981509398935438
case_036,2,2,3,ablation2,no_sync,0.062,1.059,True,311345,2304,,931510,3,,2.991890025534375
case_036,2,2,3,ablation2,no_localsearch,0.043,1.059,True,311345,2304,,931510,3,,2.991890025534375
case_036,2,2,3,ablation2,no_level,0.105,0.65,True,311345,2304,,931510,800,,2.991890025534375
case_036,2,2,3,ablation2,no_level_no_comm,0.068,0.841,True,314549,100608,,931510,9,,2.961414596771886
case_036,2,2,3,ablation2,max_ops500,0.107,0.979,True,311345,2304,,931510,6,,2.991890025534375
case_036,2,2,3,ablation2,op_full,0.387,0.88,True,508714,8644864,,931510,2400,,1.8311074592010441
case_036,2,2,3,ablation2,op_mu0,0.384,0.88,True,508714,8644864,,931510,2400,,1.8311074592010441
case_036,2,2,3,ablation2,op_nu0,0.41,0.88,True,508714,8644864,,931510,2400,,1.8311074592010441
case_036,2,2,3,ablation2,op_alpha1,0.418,0.746,True,505471,8694016,,931510,2400,,1.8428554753883013
case_036,2,2,3,ablation2,lvl_alap,0.129,1.059,True,311345,2304,,931510,3,,2.991890025534375
case_036,2,2,3,ablation2,lvl_compress,0.114,1.059,True,311345,2304,,931510,3,,2.991890025534375
case_034,3,3,5,ablation2,full_c2,0.281,1.42,True,179958,3532800,0.5729715743781293,842996,5,,4.684404138743485
case_034,3,3,5,ablation2,no_comm,0.209,1.035,True,197501,3271248,0.3644024206425527,842996,11,,4.2683125655059975
case_034,3,3,5,ablation2,no_sync,0.257,1.42,True,179958,3532800,0.5729715743781293,842996,5,,4.684404138743485
case_034,3,3,5,ablation2,no_localsearch,0.08,1.42,True,179958,3532800,0.5729715743781293,842996,5,,4.684404138743485
case_034,3,3,5,ablation2,no_level,0.267,1.354,True,164813,3508224,0.5755812507083367,842996,155,,5.114863511980245
case_034,3,3,5,ablation2,no_level_no_comm,0.192,1.036,True,620844,3282512,0.3741130926787465,842996,15,,1.357822577008073
case_034,3,3,5,ablation2,max_ops500,0.272,1.269,True,174452,3532800,0.5557956394044575,842996,10,,4.832251851512164
case_034,3,3,5,ablation2,op_full,0.74,0.765,True,171819,4739072,0.45494182051685667,842996,3745,,4.9063025625803895
case_034,3,3,5,ablation2,op_mu0,0.737,1.149,True,179495,4936704,0.4668469474880845,842996,3745,,4.696487367336138
case_034,3,3,5,ablation2,op_nu0,0.738,1.246,True,175156,4740096,0.49599884075061396,842996,3745,,4.812829706090571
case_034,3,3,5,ablation2,op_alpha1,0.832,0.897,True,169942,4716548,0.5128514150463755,842996,3745,,4.960492403290535
case_034,3,3,5,ablation2,lvl_alap,0.341,1.42,True,179958,3532800,0.5729715743781293,842996,5,,4.684404138743485
case_034,3,3,5,ablation2,lvl_compress,0.308,1.42,True,179958,3532800,0.5729715743781293,842996,5,,4.684404138743485
case_035,3,3,2,ablation2,full_c2,0.196,1.379,True,129085,494734,0.289000669265826,169571,50,,1.313638300344734
case_035,3,3,2,ablation2,no_comm,0.075,1.033,True,121604,266434,0.22316708956649695,169571,6,,1.3944524851156213
case_035,3,3,2,ablation2,no_sync,0.146,1.379,True,129085,494734,0.289000669265826,169571,50,,1.313638300344734
case_035,3,3,2,ablation2,no_localsearch,0.083,0.971,True,119923,499342,0.2933248160153734,169571,50,,1.4139989826805535
case_035,3,3,2,ablation2,no_level,0.197,0.654,True,151771,494734,0.2890033250825959,169571,275,,1.117281957686251
case_035,3,3,2,ablation2,no_level_no_comm,0.075,0.89,True,145265,266434,0.22316708956649695,169571,6,,1.1673217912091693
case_035,3,3,2,ablation2,max_ops500,0.207,0.939,True,128670,494734,0.289000669265826,169571,51,,1.3178751845807104
case_035,3,3,2,ablation2,op_full,0.775,0.951,True,105860,494734,0.2890033250825959,169571,3857,,1.6018420555450594
case_035,3,3,2,ablation2,op_mu0,0.607,1.036,True,101500,494734,0.289000669265826,169571,3857,,1.6706502463054187
case_035,3,3,2,ablation2,op_nu0,0.655,1.369,True,108256,494734,0.2890033250825959,169571,3857,,1.566388929943837
case_035,3,3,2,ablation2,op_alpha1,0.671,0.781,True,105850,519070,0.2844168334997308,169571,3857,,1.6019933868682097
case_035,3,3,2,ablation2,lvl_alap,0.207,0.703,True,113032,494734,0.2890033250825959,169571,50,,1.500203482199731
case_035,3,3,2,ablation2,lvl_compress,0.199,0.703,True,113032,494734,0.2890033250825959,169571,50,,1.500203482199731
case_037,2,2,2,ablation2,full_c2,0.033,0.147,True,105374,204800,,210001,2,,1.992910964754114
case_037,2,2,2,ablation2,no_comm,0.019,0.184,True,107167,655360,,210001,4,,1.9595677773941604
case_037,2,2,2,ablation2,no_sync,0.029,0.147,True,105374,204800,,210001,2,,1.992910964754114
case_037,2,2,2,ablation2,no_localsearch,0.02,0.147,True,105374,204800,,210001,2,,1.992910964754114
case_037,2,2,2,ablation2,no_level,0.027,0.132,True,105374,204800,,210001,20,,1.992910964754114
case_037,2,2,2,ablation2,no_level_no_comm,0.016,0.15,True,199318,655360,,210001,6,,1.0535977683902107
case_037,2,2,2,ablation2,max_ops500,0.024,0.147,True,105374,204800,,210001,2,,1.992910964754114
case_037,2,2,2,ablation2,op_full,0.12,0.129,True,109132,417792,,210001,780,,1.9242843528937434
case_037,2,2,2,ablation2,op_mu0,0.12,0.14,True,109726,548864,,210001,780,,1.9138672693800922
case_037,2,2,2,ablation2,op_nu0,0.116,0.14,True,111054,417792,,210001,780,,1.8909809642156068
case_037,2,2,2,ablation2,op_alpha1,0.134,0.133,True,109242,417792,,210001,780,,1.9223467164643635
case_037,2,2,2,ablation2,lvl_alap,0.03,0.147,True,105374,204800,,210001,2,,1.992910964754114
case_037,2,2,2,ablation2,lvl_compress,0.027,0.147,True,105374,204800,,210001,2,,1.992910964754114
case_035,3,3,3,ablation2,full_c2,0.317,1.416,True,87642,762436,0.4331241388562947,169571,74,,1.9348143584126332
case_035,3,3,3,ablation2,no_comm,0.104,0.965,True,122817,352508,0.22308891872033434,169571,10,,1.380680198995253
case_035,3,3,3,ablation2,no_sync,0.24,1.416,True,87642,762436,0.4331241388562947,169571,74,,1.9348143584126332
case_035,3,3,3,ablation2,no_localsearch,0.075,0.7,True,83295,840452,0.4836430927353055,169571,75,,2.035788462692839
case_035,3,3,3,ablation2,no_level,0.316,1.012,True,106368,762436,0.4287968584625803,169571,275,,1.5941918622141997
case_035,3,3,3,ablation2,no_level_no_comm,0.108,0.919,True,129676,352508,0.22313852297141865,169571,9,,1.3076513772787564
case_035,3,3,3,ablation2,max_ops500,0.341,1.416,True,87642,762436,0.4331241388562947,169571,74,,1.9348143584126332
case_035,3,3,3,ablation2,op_full,0.7,0.804,True,82089,762436,0.40968186396751133,169571,3857,,2.0656969874160973
case_035,3,3,3,ablation2,op_mu0,0.913,1.146,True,78832,762436,0.4184045709028726,169571,3857,,2.1510427237669982
case_035,3,3,3,ablation2,op_nu0,0.849,1.275,True,81829,762436,0.40423017213291057,169571,3857,,2.072260445563309
case_035,3,3,3,ablation2,op_alpha1,0.721,0.86,True,82133,762436,0.40968186396751133,169571,3857,,2.064590359538797
case_035,3,3,3,ablation2,lvl_alap,0.353,0.703,True,80774,762436,0.4249806741783598,169571,75,,2.099326515958105
case_035,3,3,3,ablation2,lvl_compress,0.375,0.703,True,80774,762436,0.4249806741783598,169571,75,,2.099326515958105
case_036,2,2,4,ablation2,full_c2,0.139,0.604,True,233584,3456,,931510,4,,3.987901568600589
case_036,2,2,4,ablation2,no_comm,0.087,0.783,True,235778,138624,,931510,8,,3.9507926948230963
case_036,2,2,4,ablation2,no_sync,0.072,0.604,True,233584,3456,,931510,4,,3.987901568600589
case_036,2,2,4,ablation2,no_localsearch,0.042,0.604,True,233584,3456,,931510,4,,3.987901568600589
case_036,2,2,4,ablation2,no_level,0.141,0.675,True,233584,3456,,931510,800,,3.987901568600589
case_036,2,2,4,ablation2,no_level_no_comm,0.112,0.883,True,239438,138624,,931510,12,,3.890401690625548
case_036,2,2,4,ablation2,max_ops500,0.148,0.596,True,233584,3456,,931510,8,,3.987901568600589
case_036,2,2,4,ablation2,op_full,0.464,0.832,True,367336,6065536,,931510,2400,,2.5358527342814208
case_036,2,2,4,ablation2,op_mu0,0.404,0.832,True,367336,6065536,,931510,2400,,2.5358527342814208
case_036,2,2,4,ablation2,op_nu0,0.374,0.832,True,367336,6065536,,931510,2400,,2.5358527342814208
case_036,2,2,4,ablation2,op_alpha1,0.44,0.816,True,363748,6131072,,931510,2400,,2.560866314041589
case_036,2,2,4,ablation2,lvl_alap,0.162,0.604,True,233584,3456,,931510,4,,3.987901568600589
case_036,2,2,4,ablation2,lvl_compress,0.149,0.604,True,233584,3456,,931510,4,,3.987901568600589
case_037,2,2,3,ablation2,full_c2,0.038,0.177,True,74038,1064960,,210001,3,,2.836394824279424
case_037,2,2,3,ablation2,no_comm,0.031,0.334,True,72736,1163264,,210001,6,,2.887167289925209
case_037,2,2,3,ablation2,no_sync,0.034,0.177,True,74038,1064960,,210001,3,,2.836394824279424
case_037,2,2,3,ablation2,no_localsearch,0.016,0.177,True,74038,1064960,,210001,3,,2.836394824279424
case_037,2,2,3,ablation2,no_level,0.033,0.152,True,74038,1064960,,210001,20,,2.836394824279424
case_037,2,2,3,ablation2,no_level_no_comm,0.024,0.163,True,181324,1163264,,210001,9,,1.158153360834749
