case,problem,eval_problem,num_cores,algorithm,variant,runtime_s,eval_s,feasible,makespan,added_copy_bytes,cache_hit_rate,baseline_makespan,n_subgraphs,error,speedup
case_025,2,2,2,ablation,no_comm,0.72,8.347,True,2432798,73728,,4863026,4,,1.9989436032091443
case_025,2,2,2,ablation,no_balance,0.243,10.978,True,2431840,27648,,4863026,2,,1.9997310678334101
case_025,2,2,2,ablation,no_sync,0.323,11.144,True,2431840,27648,,4863026,2,,1.9997310678334101
case_025,2,2,2,ablation,no_localsearch,0.305,10.667,True,2431840,27648,,4863026,2,,1.9997310678334101
case_025,2,2,2,ablation,no_cache_aware,0.385,10.973,True,2431840,27648,,4863026,2,,1.9997310678334101
case_025,2,2,2,ablation,no_level,0.336,11.097,True,2431840,27648,,4863026,2666,,1.9997310678334101
case_027,3,3,5,ablation,full,0.119,0.367,True,558753,5529600,0.044444444444444446,2363952,5,,4.230763861670542
case_027,3,3,5,ablation,no_comm,0.093,0.638,True,487450,12023808,0.2964964964964965,2363952,10,,4.849629705610832
case_027,3,3,5,ablation,no_balance,0.022,0.366,True,558753,5529600,0.044444444444444446,2363952,5,,4.230763861670542
case_027,3,3,5,ablation,no_sync,0.106,0.634,True,558753,5529600,0.044444444444444446,2363952,5,,4.230763861670542
case_027,3,3,5,ablation,no_localsearch,0.03,0.377,True,558753,5529600,0.044444444444444446,2363952,5,,4.230763861670542
case_027,3,3,5,ablation,no_cache_aware,0.101,0.581,True,558753,5529600,0.044444444444444446,2363952,5,,4.230763861670542
case_027,3,3,5,ablation,no_level,0.109,0.4,True,558753,5529600,0.044444444444444446,2363952,16,,4.230763861670542
case_025,3,3,2,ablation,full,0.729,12.193,True,2431840,27648,0.0,4863026,2,,1.9997310678334101
case_025,3,3,2,ablation,no_comm,0.679,8.321,True,2432798,73728,0.001471129091577786,4863026,4,,1.9989436032091443
case_025,3,3,2,ablation,no_balance,0.223,10.876,True,2431840,27648,0.0,4863026,2,,1.9997310678334101
case_025,3,3,2,ablation,no_sync,0.569,11.055,True,2431840,27648,0.0,4863026,2,,1.9997310678334101
case_025,3,3,2,ablation,no_localsearch,0.286,10.867,True,2431840,27648,0.0,4863026,2,,1.9997310678334101
case_025,3,3,2,ablation,no_cache_aware,0.391,10.966,True,2431840,27648,0.0,4863026,2,,1.9997310678334101
case_025,3,3,2,ablation,no_level,0.366,11.517,True,2431840,27648,0.0,4863026,2666,,1.9997310678334101
case_028,2,2,5,ablation,full,1.396,8.459,True,11491035,277818912,,43836040,5,,3.814803453300769
case_028,2,2,5,ablation,no_comm,0.905,7.162,True,11575399,277155504,,43836040,10,,3.787000344437371
case_028,2,2,5,ablation,no_balance,0.175,7.451,True,11491035,277818912,,43836040,5,,3.814803453300769
case_028,2,2,5,ablation,no_sync,0.824,7.466,True,11491035,277818912,,43836040,5,,3.814803453300769
case_028,2,2,5,ablation,no_localsearch,0.169,7.167,True,11491035,277818912,,43836040,5,,3.814803453300769
case_028,2,2,5,ablation,no_cache_aware,1.105,7.206,True,11491035,277818912,,43836040,5,,3.814803453300769
case_028,2,2,5,ablation,no_level,1.083,7.573,True,11491035,277818912,,43836040,153,,3.814803453300769
case_028,2,2,4,ablation,full,1.151,8.747,True,13608312,277760640,,43836040,4,,3.2212694711879033
case_028,2,2,4,ablation,no_comm,0.961,7.497,True,13704242,277155648,,43836040,8,,3.198720512962337
case_028,2,2,4,ablation,no_balance,0.237,8.804,True,13608312,277760640,,43836040,4,,3.2212694711879033
case_028,2,2,4,ablation,no_sync,0.95,8.233,True,13608312,277760640,,43836040,4,,3.2212694711879033
case_028,2,2,4,ablation,no_localsearch,0.379,8.14,True,13608312,277760640,,43836040,4,,3.2212694711879033
case_028,2,2,4,ablation,no_cache_aware,0.794,8.389,True,13608312,277760640,,43836040,4,,3.2212694711879033
case_028,2,2,4,ablation,no_level,0.745,8.489,True,13608312,277760640,,43836040,153,,3.2212694711879033
case_028,2,2,3,ablation,full,0.64,9.948,True,16770711,277369056,,43836040,3,,2.613845054034978
case_028,2,2,3,ablation,no_comm,0.844,10.673,True,16770711,277369056,,43836040,3,,2.613845054034978
case_028,2,2,3,ablation,no_balance,0.218,9.576,True,16770711,277369056,,43836040,3,,2.613845054034978
case_028,2,2,3,ablation,no_sync,0.554,9.417,True,16770711,277369056,,43836040,3,,2.613845054034978
case_028,2,2,3,ablation,no_localsearch,0.266,9.957,True,16770711,277369056,,43836040,3,,2.613845054034978
case_028,2,2,3,ablation,no_cache_aware,0.504,9.409,True,16770711,277369056,,43836040,3,,2.613845054034978
case_028,2,2,3,ablation,no_level,0.826,9.51,True,16770711,277369056,,43836040,153,,2.613845054034978
case_028,2,2,2,ablation,full,0.462,12.242,True,23638628,277473600,,43836040,2,,1.8544240384848054
case_028,2,2,2,ablation,no_comm,0.626,9.919,True,23615474,277058568,,43836040,4,,1.856242224907279
case_028,2,2,2,ablation,no_balance,0.194,12.107,True,23638628,277473600,,43836040,2,,1.8544240384848054
case_028,2,2,2,ablation,no_sync,0.34,11.634,True,23638628,277473600,,43836040,2,,1.8544240384848054
case_028,2,2,2,ablation,no_localsearch,0.238,11.106,True,23638628,277473600,,43836040,2,,1.8544240384848054
case_028,2,2,2,ablation,no_cache_aware,0.596,11.538,True,23638628,277473600,,43836040,2,,1.8544240384848054
case_028,2,2,2,ablation,no_level,0.447,11.513,True,23638628,277473600,,43836040,153,,1.8544240384848054
case_028,3,3,4,ablation,full,1.076,7.708,True,13585418,277760640,0.0026682384304864775,43836040,4,,3.226697919784286
case_028,3,3,4,ablation,no_comm,1.057,7.812,True,13698008,277155648,0.0155609258280753,43836040,8,,3.200176259204988
case_028,3,3,4,ablation,no_balance,0.211,9.678,True,13585418,277760640,0.0026682384304864775,43836040,4,,3.226697919784286
case_028,3,3,4,ablation,no_sync,0.934,10.345,True,13585418,277760640,0.0026682384304864775,43836040,4,,3.226697919784286
case_028,3,3,4,ablation,no_localsearch,0.266,10.056,True,13585418,277760640,0.0026682384304864775,43836040,4,,3.226697919784286
case_028,3,3,4,ablation,no_cache_aware,1.512,10.559,True,13585418,277760640,0.0026682384304864775,43836040,4,,3.226697919784286
case_028,3,3,4,ablation,no_level,0.85,10.225,True,13585418,277760640,0.0026682384304864775,43836040,153,,3.226697919784286
case_028,3,3,3,ablation,full,0.616,9.958,True,16770711,277369056,0.0,43836040,3,,2.613845054034978
case_028,3,3,3,ablation,no_comm,0.718,10.316,True,16770711,277369056,0.0,43836040,3,,2.613845054034978
case_028,3,3,3,ablation,no_balance,0.204,10.823,True,16770711,277369056,0.0,43836040,3,,2.613845054034978
case_028,3,3,3,ablation,no_sync,0.665,11.199,True,16770711,277369056,0.0,43836040,3,,2.613845054034978
case_028,3,3,3,ablation,no_localsearch,0.284,11.145,True,16770711,277369056,0.0,43836040,3,,2.613845054034978
case_028,3,3,3,ablation,no_cache_aware,0.65,12.612,True,16770711,277369056,0.0,43836040,3,,2.613845054034978
case_028,3,3,3,ablation,no_level,0.663,11.362,True,16770711,277369056,0.0,43836040,153,,2.613845054034978
case_029,1,1,2,ablation,full,0.018,0.229,True,19740,0,,37555,2,,1.9024822695035462
case_029,1,1,2,ablation,no_comm,0.016,0.238,True,20238,24602,,37555,4,,1.8556675560826168
case_029,1,1,2,ablation,no_balance,0.008,0.248,True,19740,0,,37555,2,,1.9024822695035462
case_029,1,1,2,ablation,no_sync,0.018,0.265,True,19740,0,,37555,2,,1.9024822695035462
case_029,1,1,2,ablation,no_localsearch,0.014,0.235,True,19740,0,,37555,2,,1.9024822695035462
case_029,1,1,2,ablation,no_cache_aware,0.017,0.212,True,19740,0,,37555,2,,1.9024822695035462
case_029,1,1,2,ablation,no_level,0.015,0.128,True,22105,0,,37555,21,,1.6989368921058583
case_029,1,1,3,ablation,full,0.027,0.187,True,12743,0,,37555,3,,2.9471082162756024
case_029,1,1,3,ablation,no_comm,0.022,0.198,True,14877,55362,,37555,6,,2.5243664717348926
case_029,1,1,3,ablation,no_balance,0.007,0.221,True,12743,0,,37555,3,,2.9471082162756024
case_029,1,1,3,ablation,no_sync,0.029,0.197,True,12743,0,,37555,3,,2.9471082162756024
case_029,1,1,3,ablation,no_localsearch,0.01,0.192,True,12743,0,,37555,3,,2.9471082162756024
case_029,1,1,3,ablation,no_cache_aware,0.022,0.173,True,12743,0,,37555,3,,2.9471082162756024
case_029,1,1,3,ablation,no_level,0.024,0.145,True,14831,0,,37555,21,,2.5321960757872026
case_029,1,1,4,ablation,full,0.029,0.179,True,11028,0,,37555,4,,3.405422560754443
case_029,1,1,4,ablation,no_comm,0.03,0.201,True,12704,100428,,37555,8,,2.9561555415617127
case_029,1,1,4,ablation,no_balance,0.006,0.164,True,11028,0,,37555,4,,3.405422560754443
case_029,1,1,4,ablation,no_sync,0.031,0.167,True,11028,0,,37555,4,,3.405422560754443
case_029,1,1,4,ablation,no_localsearch,0.009,0.168,True,11028,0,,37555,4,,3.405422560754443
case_029,1,1,4,ablation,no_cache_aware,0.033,0.177,True,11028,0,,37555,4,,3.405422560754443
case_029,1,1,4,ablation,no_level,0.033,0.162,True,13395,0,,37555,21,,2.803658081373647
case_029,1,1,5,ablation,full,0.038,0.399,True,9383,0,,37555,5,,4.002451241607162
case_029,1,1,5,ablation,no_comm,0.065,0.194,True,12433,53288,,37555,10,,3.0205903643529317
case_029,1,1,5,ablation,no_balance,0.007,0.174,True,9383,0,,37555,5,,4.002451241607162
case_029,1,1,5,ablation,no_sync,0.044,0.19,True,9383,0,,37555,5,,4.002451241607162
case_029,1,1,5,ablation,no_localsearch,0.01,0.161,True,9383,0,,37555,5,,4.002451241607162
case_029,1,1,5,ablation,no_cache_aware,0.039,0.164,True,9383,0,,37555,5,,4.002451241607162
case_029,1,1,5,ablation,no_level,0.036,0.142,True,11787,0,,37555,21,,3.1861372698735897
case_029,2,2,2,ablation,full,0.016,0.479,True,19740,0,,37555,2,,1.9024822695035462
case_029,2,2,2,ablation,no_comm,0.016,0.169,True,19737,16400,,37555,4,,1.9027714444951107
case_029,2,2,2,ablation,no_balance,0.007,0.149,True,19740,0,,37555,2,,1.9024822695035462
case_029,2,2,2,ablation,no_sync,0.017,0.158,True,19740,0,,37555,2,,1.9024822695035462
case_029,2,2,2,ablation,no_localsearch,0.01,0.152,True,19740,0,,37555,2,,1.9024822695035462
case_029,2,2,2,ablation,no_cache_aware,0.018,0.152,True,19740,0,,37555,2,,1.9024822695035462
case_029,2,2,2,ablation,no_level,0.016,0.153,True,19740,0,,37555,21,,1.9024822695035462
case_029,2,2,3,ablation,full,0.027,0.157,True,12743,0,,37555,3,,2.9471082162756024
case_029,2,2,3,ablation,no_comm,0.022,0.16,True,13838,38958,,37555,6,,2.713903743315508
case_029,2,2,3,ablation,no_balance,0.007,0.402,True,12743,0,,37555,3,,2.9471082162756024
case_029,2,2,3,ablation,no_sync,0.023,0.135,True,12743,0,,37555,3,,2.9471082162756024
case_029,2,2,3,ablation,no_localsearch,0.01,0.147,True,12743,0,,37555,3,,2.9471082162756024
case_029,2,2,3,ablation,no_cache_aware,0.025,0.144,True,12743,0,,37555,3,,2.9471082162756024
case_029,2,2,3,ablation,no_level,0.023,0.146,True,12743,0,,37555,21,,2.9471082162756024
case_029,2,2,4,ablation,full,0.034,0.491,True,11028,0,,37555,4,,3.405422560754443
case_029,2,2,4,ablation,no_comm,0.039,0.2,True,12186,92230,,37555,8,,3.0818151977679302
case_029,2,2,4,ablation,no_balance,0.007,0.156,True,11028,0,,37555,4,,3.405422560754443
case_029,2,2,4,ablation,no_sync,0.033,0.15,True,11028,0,,37555,4,,3.405422560754443
case_029,2,2,4,ablation,no_localsearch,0.012,0.151,True,11028,0,,37555,4,,3.405422560754443
case_029,2,2,4,ablation,no_cache_aware,0.032,0.138,True,11028,0,,37555,4,,3.405422560754443
case_029,2,2,4,ablation,no_level,0.031,0.128,True,11028,0,,37555,21,,3.405422560754443
case_029,2,2,5,ablation,full,0.037,0.15,True,9383,0,,37555,5,,4.002451241607162
case_029,2,2,5,ablation,no_comm,0.122,0.191,True,9888,102486,,37555,10,,3.7980380258899675
case_029,2,2,5,ablation,no_balance,0.007,0.142,True,9383,0,,37555,5,,4.002451241607162
case_029,2,2,5,ablation,no_sync,0.044,0.384,True,9383,0,,37555,5,,4.002451241607162
case_029,2,2,5,ablation,no_localsearch,0.009,0.13,True,9383,0,,37555,5,,4.002451241607162
case_029,2,2,5,ablation,no_cache_aware,0.037,0.141,True,9383,0,,37555,5,,4.002451241607162
case_029,2,2,5,ablation,no_level,0.044,0.144,True,9383,0,,37555,21,,4.002451241607162
case_028,3,3,2,ablation,full,0.342,11.614,True,23615145,277473600,0.0047431470336763695,43836040,2,,1.8562680855866014
case_028,3,3,2,ablation,no_comm,0.527,8.735,True,23615118,277058568,0.004044155980802634,43836040,4,,1.8562702079235853
case_028,3,3,2,ablation,no_balance,0.235,12.965,True,23615145,277473600,0.0047431470336763695,43836040,2,,1.8562680855866014
case_028,3,3,2,ablation,no_sync,0.853,13.458,True,23615145,277473600,0.0047431470336763695,43836040,2,,1.8562680855866014
case_028,3,3,2,ablation,no_localsearch,0.258,14.087,True,23615145,277473600,0.0047431470336763695,43836040,2,,1.8562680855866014
case_028,3,3,2,ablation,no_cache_aware,0.508,13.809,True,23615145,277473600,0.0047431470336763695,43836040,2,,1.8562680855866014
case_028,3,3,2,ablation,no_level,0.453,13.405,True,23615145,277473600,0.0047431470336763695,43836040,153,,1.8562680855866014
case_029,3,3,2,ablation,full,0.017,0.156,True,19740,0,0.0,37555,2,,1.9024822695035462
case_029,3,3,2,ablation,no_comm,0.014,0.164,True,19737,16400,0.04509754987595238,37555,4,,1.9027714444951107
case_029,3,3,2,ablation,no_balance,0.006,0.488,True,19740,0,0.0,37555,2,,1.9024822695035462
case_029,3,3,2,ablation,no_sync,0.016,0.162,True,19740,0,0.0,37555,2,,1.9024822695035462
case_029,3,3,2,ablation,no_localsearch,0.009,0.152,True,19740,0,0.0,37555,2,,1.9024822695035462
case_029,3,3,2,ablation,no_cache_aware,0.018,0.165,True,19740,0,0.0,37555,2,,1.9024822695035462
case_029,3,3,2,ablation,no_level,0.017,0.17,True,19740,0,0.0,37555,21,,1.9024822695035462
case_028,3,3,5,ablation,full,1.142,9.279,True,11450794,277818912,0.010627459809132753,43836040,5,,3.8282096420562626
case_028,3,3,5,ablation,no_comm,0.847,7.344,True,11442817,277155504,0.04597233551282881,43836040,10,,3.8308783580127166
case_028,3,3,5,ablation,no_balance,0.243,9.564,True,11450794,277818912,0.010627459809132753,43836040,5,,3.8282096420562626
case_028,3,3,5,ablation,no_sync,1.17,9.217,True,11450794,277818912,0.010627459809132753,43836040,5,,3.8282096420562626
case_028,3,3,5,ablation,no_localsearch,0.321,9.77,True,11450794,277818912,0.010627459809132753,43836040,5,,3.8282096420562626
case_028,3,3,5,ablation,no_cache_aware,1.259,9.097,True,11450794,277818912,0.010627459809132753,43836040,5,,3.8282096420562626
case_028,3,3,5,ablation,no_level,1.349,9.399,True,11450794,277818912,0.010627459809132753,43836040,153,,3.8282096420562626
case_029,3,3,3,ablation,full,0.022,0.135,True,12743,0,0.0,37555,3,,2.9471082162756024
case_029,3,3,3,ablation,no_comm,0.023,0.16,True,13838,38958,0.09152218448804499,37555,6,,2.713903743315508
case_029,3,3,3,ablation,no_balance,0.007,0.144,True,12743,0,0.0,37555,3,,2.9471082162756024
case_029,3,3,3,ablation,no_sync,0.027,0.155,True,12743,0,0.0,37555,3,,2.9471082162756024
case_029,3,3,3,ablation,no_localsearch,0.011,0.155,True,12743,0,0.0,37555,3,,2.9471082162756024
case_029,3,3,3,ablation,no_cache_aware,0.026,0.435,True,12743,0,0.0,37555,3,,2.9471082162756024
case_029,3,3,3,ablation,no_level,0.026,0.149,True,12743,0,0.0,37555,21,,2.9471082162756024
case_029,3,3,4,ablation,full,0.028,0.134,True,11028,0,0.0,37555,4,,3.405422560754443
case_029,3,3,4,ablation,no_comm,0.031,0.159,True,12140,92230,0.1666124328102779,37555,8,,3.093492586490939
case_029,3,3,4,ablation,no_balance,0.007,0.153,True,11028,0,0.0,37555,4,,3.405422560754443
case_029,3,3,4,ablation,no_sync,0.038,0.473,True,11028,0,0.0,37555,4,,3.405422560754443
case_029,3,3,4,ablation,no_localsearch,0.009,0.145,True,11028,0,0.0,37555,4,,3.405422560754443
case_029,3,3,4,ablation,no_cache_aware,0.034,0.132,True,11028,0,0.0,37555,4,,3.405422560754443
case_029,3,3,4,ablation,no_level,0.028,0.141,True,11028,0,0.0,37555,21,,3.405422560754443
case_029,3,3,5,ablation,full,0.039,0.139,True,9383,0,0.0,37555,5,,4.002451241607162
case_029,3,3,5,ablation,no_comm,0.039,0.16,True,9342,112734,0.19406019052869128,37555,10,,4.020017126953543
case_029,3,3,5,ablation,no_balance,0.006,0.134,True,9383,0,0.0,37555,5,,4.002451241607162
case_029,3,3,5,ablation,no_sync,0.037,0.165,True,9383,0,0.0,37555,5,,4.002451241607162
case_029,3,3,5,ablation,no_localsearch,0.012,0.145,True,9383,0,0.0,37555,5,,4.002451241607162
case_029,3,3,5,ablation,no_cache_aware,0.414,0.14,True,9383,0,0.0,37555,5,,4.002451241607162
case_029,3,3,5,ablation,no_level,0.036,0.138,True,9383,0,0.0,37555,21,,4.002451241607162
case_025,1,1,5,ablation,full,1.204,54.084,True,975282,110592,,4863026,5,,4.986276789687495
case_025,1,1,5,ablation,no_comm,1.082,44.241,True,977064,273408,,4863026,10,,4.977182661524731
case_025,1,1,5,ablation,no_balance,0.235,34.537,True,975282,110592,,4863026,5,,4.986276789687495
case_025,1,1,5,ablation,no_sync,0.552,46.574,True,975282,110592,,4863026,5,,4.986276789687495
case_025,1,1,5,ablation,no_localsearch,0.338,58.269,True,975282,110592,,4863026,5,,4.986276789687495
case_025,1,1,5,ablation,no_cache_aware,0.71,54.419,True,975282,110592,,4863026,5,,4.986276789687495
case_025,1,1,5,ablation,no_level,0.642,83.559,True,1757768,73681920,,4863026,2666,,2.7665914955784836
case_030,2,2,2,ablation,full,0.259,3.836,True,1403594,7644160,,2808034,2,,2.000602738398711
case_030,2,2,2,ablation,no_comm,0.206,3.061,True,1410526,6230016,,2808034,4,,1.9907708188292879
case_030,2,2,2,ablation,no_balance,0.127,3.78,True,1406075,7725056,,2808034,2,,1.9970727023807406
case_030,2,2,2,ablation,no_sync,0.232,3.741,True,1403594,7644160,,2808034,2,,2.000602738398711
case_030,2,2,2,ablation,no_localsearch,0.162,3.827,True,1403594,7644160,,2808034,2,,2.000602738398711
case_030,2,2,2,ablation,no_cache_aware,0.263,3.778,True,1403594,7644160,,2808034,2,,2.000602738398711
case_030,2,2,2,ablation,no_level,0.247,4.108,True,1410334,5515264,,2808034,486,,1.9910418383163138
case_030,2,2,3,ablation,full,0.359,3.377,True,932822,9515008,,2808034,3,,3.0102570479684228
case_030,2,2,3,ablation,no_comm,0.301,3.213,True,937791,7010304,,2808034,6,,2.9943068338254473
case_030,2,2,3,ablation,no_balance,0.133,3.561,True,936701,9473536,,2808034,3,,2.997791184166559
case_030,2,2,3,ablation,no_sync,0.303,3.843,True,932822,9515008,,2808034,3,,3.0102570479684228
case_030,2,2,3,ablation,no_localsearch,0.181,3.441,True,932822,9515008,,2808034,3,,3.0102570479684228
case_030,2,2,3,ablation,no_cache_aware,0.36,3.63,True,932822,9515008,,2808034,3,,3.0102570479684228
case_030,2,2,3,ablation,no_level,0.3,3.417,True,941679,7196672,,2808034,486,,2.981943953300435
case_030,2,2,4,ablation,full,0.438,3.294,True,702653,10363904,,2808034,4,,3.9963310481845236
case_030,2,2,4,ablation,no_comm,0.394,2.706,True,706227,8004608,,2808034,8,,3.9761068325056956
case_030,2,2,4,ablation,no_balance,0.127,3.609,True,708828,10452992,,2808034,4,,3.9615167572387096
case_030,2,2,4,ablation,no_sync,0.406,3.288,True,702653,10363904,,2808034,4,,3.9963310481845236
case_030,2,2,4,ablation,no_localsearch,0.122,3.585,True,702653,10363904,,2808034,4,,3.9963310481845236
case_030,2,2,4,ablation,no_cache_aware,0.453,2.73,True,702653,10363904,,2808034,4,,3.9963310481845236
case_030,2,2,4,ablation,no_level,0.75,2.563,True,699911,8316928,,2808034,486,,4.011987238377451
case_028,1,1,5,ablation,full,1.189,51.269,True,11491035,277818912,,43836040,5,,3.814803453300769
case_028,1,1,5,ablation,no_comm,1.013,57.668,True,11519652,278784312,,43836040,10,,3.8053267581347074
case_028,1,1,5,ablation,no_balance,0.215,74.365,True,11491035,277818912,,43836040,5,,3.814803453300769
case_028,1,1,5,ablation,no_sync,1.072,65.115,True,11491035,277818912,,43836040,5,,3.814803453300769
case_028,1,1,5,ablation,no_localsearch,0.274,69.19,True,11491035,277818912,,43836040,5,,3.814803453300769
case_028,1,1,5,ablation,no_cache_aware,1.289,50.509,True,11491035,277818912,,43836040,5,,3.814803453300769
case_028,1,1,5,ablation,no_level,1.068,7.414,True,10194624,326568960,,43836040,153,,4.299917289740161
case_025,1,1,4,ablation,full,0.651,73.234,True,1217444,82944,,4863026,4,,3.9944555971362954
case_025,1,1,4,ablation,no_comm,0.617,46.999,True,1219804,213504,,4863026,8,,3.986727375873501
case_025,1,1,4,ablation,no_balance,0.307,54.387,True,1217444,82944,,4863026,4,,3.9944555971362954
case_025,1,1,4,ablation,no_sync,0.693,77.756,True,1217444,82944,,4863026,4,,3.9944555971362954
case_025,1,1,4,ablation,no_localsearch,0.379,71.223,True,1217444,82944,,4863026,4,,3.9944555971362954
case_025,1,1,4,ablation,no_cache_aware,0.926,71.735,True,1217444,82944,,4863026,4,,3.9944555971362954
case_025,1,1,4,ablation,no_level,0.785,64.884,True,1875064,73681920,,4863026,2666,,2.5935253410016936
case_030,2,2,5,ablation,full,0.606,4.037,True,561417,11588608,,2808034,5,,5.001690365628401
case_030,2,2,5,ablation,no_comm,0.51,3.389,True,564131,8978944,,2808034,10,,4.977627536866437
case_030,2,2,5,ablation,no_balance,0.138,4.012,True,571853,11516928,,2808034,5,,4.910412291270659
case_030,2,2,5,ablation,no_sync,0.521,3.647,True,561417,11588608,,2808034,5,,5.001690365628401
case_030,2,2,5,ablation,no_localsearch,0.481,3.504,True,561417,11588608,,2808034,5,,5.001690365628401
case_030,2,2,5,ablation,no_cache_aware,0.559,4.046,True,561417,11588608,,2808034,5,,5.001690365628401
case_030,2,2,5,ablation,no_level,0.594,3.572,True,563411,9594880,,2808034,486,,4.983988598021693
case_030,3,3,2,ablation,full,0.735,3.879,True,1403449,7644160,0.46337482146500714,2808034,2,,2.0008094344717904
case_030,3,3,2,ablation,no_comm,0.218,4.002,True,1410333,6230016,0.29412468589206653,2808034,4,,1.9910432500693098
case_030,3,3,2,ablation,no_balance,0.142,4.039,True,1405781,7725056,0.44600748912053434,2808034,2,,1.9974903630081784
case_030,3,3,2,ablation,no_sync,0.26,3.828,True,1403449,7644160,0.46337482146500714,2808034,2,,2.0008094344717904
case_030,3,3,2,ablation,no_localsearch,0.168,4.32,True,1403449,7644160,0.46337482146500714,2808034,2,,2.0008094344717904
case_030,3,3,2,ablation,no_cache_aware,0.265,4.053,True,1403449,7644160,0.46337482146500714,2808034,2,,2.0008094344717904
case_030,3,3,2,ablation,no_level,0.249,3.88,True,1409540,5515264,0.6888514825844879,2808034,486,,1.9921634008258013
case_030,3,3,3,ablation,full,0.381,3.988,True,932264,9515008,0.5452747441740476,2808034,3,,3.0120588159577117
case_030,3,3,3,ablation,no_comm,0.573,3.465,True,937465,7010304,0.37515158196450227,2808034,6,,2.9953480929954717
case_030,3,3,3,ablation,no_balance,0.132,4.02,True,936379,9473536,0.5580963886611727,2808034,3,,2.9988220581623466
case_030,3,3,3,ablation,no_sync,0.314,3.925,True,932264,9515008,0.5452747441740476,2808034,3,,3.0120588159577117
case_030,3,3,3,ablation,no_localsearch,0.199,4.031,True,932264,9515008,0.5452747441740476,2808034,3,,3.0120588159577117
case_030,3,3,3,ablation,no_cache_aware,0.371,3.842,True,932264,9515008,0.5452747441740476,2808034,3,,3.0120588159577117
case_030,3,3,3,ablation,no_level,0.327,3.718,True,940337,7196672,0.7380672717565403,2808034,486,,2.9861996284310837
case_030,3,3,4,ablation,full,0.454,3.801,True,701894,10363904,0.579145930325895,2808034,4,,4.00065252018111
case_030,3,3,4,ablation,no_comm,0.429,3.272,True,706227,8004608,0.37015581302437073,2808034,8,,3.9761068325056956
case_030,3,3,4,ablation,no_balance,0.134,3.998,True,708735,10452992,0.5829414109206855,2808034,4,,3.9620365863122324
case_030,3,3,4,ablation,no_sync,0.427,3.849,True,701894,10363904,0.579145930325895,2808034,4,,4.00065252018111
case_030,3,3,4,ablation,no_localsearch,0.182,3.813,True,701894,10363904,0.579145930325895,2808034,4,,4.00065252018111
case_030,3,3,4,ablation,no_cache_aware,0.446,4.09,True,701894,10363904,0.579145930325895,2808034,4,,4.00065252018111
case_030,3,3,4,ablation,no_level,0.474,3.557,True,699807,8316928,0.7647002581508748,2808034,486,,4.012583469442289
case_030,3,3,5,ablation,full,0.553,4.084,True,560550,11588608,0.5941848542551633,2808034,5,,5.0094264561591295
case_030,3,3,5,ablation,no_comm,0.54,3.247,True,563664,8978944,0.37659033078880405,2808034,10,,4.981751539924494
case_030,3,3,5,ablation,no_balance,0.13,3.755,True,571702,11516928,0.5825235571260307,2808034,5,,4.91170924712525
case_030,3,3,5,ablation,no_sync,0.523,3.723,True,560550,11588608,0.5941848542551633,2808034,5,,5.0094264561591295
case_030,3,3,5,ablation,no_localsearch,0.171,3.649,True,560550,11588608,0.5941848542551633,2808034,5,,5.0094264561591295
case_030,3,3,5,ablation,no_cache_aware,0.605,4.28,True,560550,11588608,0.5941848542551633,2808034,5,,5.0094264561591295
case_030,3,3,5,ablation,no_level,0.593,3.655,True,562348,9594880,0.7788502605278893,2808034,486,,4.993409774730238
case_028,1,1,4,ablation,full,1.15,62.631,True,13608312,277760640,,43836040,4,,3.2212694711879033
case_028,1,1,4,ablation,no_comm,1.018,84.1,True,13818789,278478864,,43836040,8,,3.1722056107810896
case_028,1,1,4,ablation,no_balance,0.212,93.054,True,13608312,277760640,,43836040,4,,3.2212694711879033
case_028,1,1,4,ablation,no_sync,0.867,91.126,True,13608312,277760640,,43836040,4,,3.2212694711879033
case_028,1,1,4,ablation,no_localsearch,0.245,66.104,True,13608312,277760640,,43836040,4,,3.2212694711879033
case_028,1,1,4,ablation,no_cache_aware,0.885,91.541,True,13608312,277760640,,43836040,4,,3.2212694711879033
case_028,1,1,4,ablation,no_level,1.111,7.849,True,12041229,326568960,,43836040,153,,3.640495500916061
case_031,1,1,2,ablation,full,0.15,14.251,True,723136,4032000,,1414369,2,,1.95588243428622
case_031,1,1,2,ablation,no_comm,0.137,16.593,True,712125,4575744,,1414369,4,,1.9861246269966648
case_031,1,1,2,ablation,no_balance,0.083,14.58,True,731099,4114944,,1414369,2,,1.9345793114202043
case_031,1,1,2,ablation,no_sync,0.161,14.347,True,723136,4032000,,1414369,2,,1.95588243428622
case_031,1,1,2,ablation,no_localsearch,0.096,14.181,True,723136,4032000,,1414369,2,,1.95588243428622
case_031,1,1,2,ablation,no_cache_aware,0.16,13.363,True,723136,4032000,,1414369,2,,1.95588243428622
case_031,1,1,2,ablation,no_level,0.147,3.017,True,728723,9024000,,1414369,44,,1.9408870037037393
case_031,1,1,3,ablation,full,0.504,10.854,True,508104,4732416,,1414369,3,,2.783621069702266
case_031,1,1,3,ablation,no_comm,0.178,13.548,True,475188,5121536,,1414369,6,,2.976440903389816
case_031,1,1,3,ablation,no_balance,0.08,10.677,True,533227,4862976,,1414369,3,,2.652470711348075
case_031,1,1,3,ablation,no_sync,0.208,11.461,True,508104,4732416,,1414369,3,,2.783621069702266
