case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup,params,is_best,plan_path
case_020,2,2,2,capls,pool:a_full,0,0.134,1.336,True,266580,0,0,0,2359296,,,2,532746,,1.9984469952734638,{},True,results\plans_final\case_020_p2_n2.json
case_020,2,2,3,capls,pool:a_full,0,0.215,1.083,True,177950,0,0,0,2359296,,,3,532746,,2.993796010115201,{},True,results\plans_final\case_020_p2_n3.json
case_020,2,2,4,capls,pool:a_full,0,0.276,1.165,True,133704,0,0,0,2359296,,,4,532746,,3.984518039849219,{},True,results\plans_final\case_020_p2_n4.json
case_020,2,2,5,capls,pool:c3,0,0.693,1.124,True,107574,0,0,0,2359296,,,5,532746,,4.9523676724859165,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans_final\case_020_p2_n5.json
case_020,3,3,2,capls,pool:a_full,0,0.173,1.304,True,266580,0,0,0,2359296,0.0,0,2,532746,,1.9984469952734638,{},True,results\plans_final\case_020_p3_n2.json
case_020,3,3,3,capls,pool:a_full,0,0.201,1.269,True,177950,0,0,0,2359296,0.0,0,3,532746,,2.993796010115201,{},True,results\plans_final\case_020_p3_n3.json
case_020,3,3,4,capls,pool:a_full,0,0.246,1.218,True,133704,0,0,0,2359296,0.0,0,4,532746,,3.984518039849219,{},True,results\plans_final\case_020_p3_n4.json
case_020,3,3,5,capls,pool:c3,0,0.54,1.234,True,107574,0,0,0,2359296,0.0,0,5,532746,,4.9523676724859165,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans_final\case_020_p3_n5.json
case_021,1,1,2,capls,pool:b_balance,0,0.019,2.044,True,3102580,6656000,6656000,0,9994240,,,8,6567937,,2.1169275248341703,"{""label"": ""b_balance"", ""p1_pruned_labels"": 2}",True,results\plans_final\case_021_p1_n2.json
case_021,1,1,3,capls,pool:a_no_comm,0,0.114,5.187,True,2110025,7229440,3948544,3280896,10567680,,,6,6567937,,3.112729470029976,"{""p1_pruned_labels"": 4, ""use_affinity"": false}",True,results\plans_final\case_021_p1_n3.json
case_021,1,1,4,capls,pool:a_full,0,0.235,1.753,True,1550324,4608000,4608000,0,7946240,,,4,6567937,,4.236493145948847,"{""p1_pruned_labels"": 4}",True,results\plans_final\case_021_p1_n4.json
case_021,1,1,5,capls,pool:b_balance,0,0.025,1.217,True,1249504,8908800,8908800,0,12247040,,,20,6567937,,5.256435353548288,"{""label"": ""b_balance"", ""p1_pruned_labels"": 2}",True,results\plans_final\case_021_p1_n5.json
case_021,2,2,2,capls,pool:c1,0,0.13,0.984,True,3194570,3174400,1536000,1638400,6512640,,,2,6567937,,2.0559690349561914,"{""block_cap"": 0.15}",True,results\plans_final\case_021_p2_n2.json
case_021,2,2,3,capls,pool:a_no_comm,0,0.186,1.126,True,2104376,7186432,3579904,3606528,10524672,,,6,6567937,,3.1210853003455656,"{""use_affinity"": false}",True,results\plans_final\case_021_p2_n3.json
case_021,2,2,4,capls,pool:a_full,0,0.212,0.875,True,1550324,4608000,4608000,0,7946240,,,4,6567937,,4.236493145948847,{},True,results\plans_final\case_021_p2_n4.json
case_021,2,2,5,capls,pool:a_full,0,0.443,1.129,True,1250168,11431936,9420800,2011136,14770176,,,5,6567937,,5.253643510312214,{},True,results\plans_final\case_021_p2_n5.json
case_021,3,3,2,capls,pool:c1,0,0.13,1.019,True,3193634,3174400,1536000,1638400,6512640,0.21777777777777776,1204224,2,6567937,,2.0565716046359728,"{""block_cap"": 0.15}",True,results\plans_final\case_021_p3_n2.json
case_021,3,3,3,capls,pool:a_no_comm,0,0.124,0.96,True,2103364,7186432,3579904,3606528,10524672,0.4887063655030801,4386816,6,6567937,,3.122586960697245,"{""use_affinity"": false}",True,results\plans_final\case_021_p3_n3.json
case_021,3,3,4,capls,pool:a_full,0,0.292,0.979,True,1550324,4608000,4608000,0,7946240,0.0,0,4,6567937,,4.236493145948847,{},True,results\plans_final\case_021_p3_n4.json
case_021,3,3,5,capls,pool:a_full,0,0.344,1.117,True,1249380,11431936,9420800,2011136,14770176,0.5699643493761141,7858176,5,6567937,,5.256957050697146,{},True,results\plans_final\case_021_p3_n5.json
case_022,1,1,2,capls,pool:c12,0,0.036,0.305,True,28674,0,0,0,213686,,,2,56780,,1.980191113901095,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill"", ""p1_pruned_labels"": 6}",True,results\plans_final\case_022_p1_n2.json
case_022,1,1,3,capls,pool:c6,0,0.035,0.414,True,19800,0,0,0,213686,,,3,56780,,2.867676767676768,"{""block_cap"": 0.6, ""comm_weight"": 1e-06, ""p1_pruned_labels"": 10}",True,results\plans_final\case_022_p1_n3.json
case_022,1,1,4,capls,pool:c6,0,0.046,0.482,True,14940,0,0,0,213686,,,4,56780,,3.8005354752342706,"{""block_cap"": 0.6, ""comm_weight"": 1e-06, ""p1_pruned_labels"": 9}",True,results\plans_final\case_022_p1_n4.json
case_022,1,1,5,capls,pool:embed_n4,0,0.0,0.438,True,14940,0,0,0,213686,,,4,56780,,3.8005354752342706,"{""label"": ""embed_n4"", ""p1_pruned_labels"": 8}",True,results\plans_final\case_022_p1_n5.json
case_022,2,2,2,capls,pool:c14,0,0.164,0.215,True,27481,0,0,0,213686,,,1356,56780,,2.06615479786034,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans_final\case_022_p2_n2.json
case_022,2,2,3,capls,pool:c12,0,0.088,0.244,True,19193,112516,112516,0,326202,,,15,56780,,2.9583702391496898,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans_final\case_022_p2_n3.json
case_022,2,2,4,capls,pool:c6,0,0.049,0.12,True,14940,0,0,0,213686,,,4,56780,,3.8005354752342706,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans_final\case_022_p2_n4.json
case_022,2,2,5,capls,pool:cross_from_p3,0,0.0,0.284,True,12461,157360,157360,0,371046,,,1356,56780,,4.5566166439290585,cross_from_p3,True,results\plans_final\case_022_p2_n5.json
case_022,3,3,2,capls,pool:c14,0,0.172,0.141,True,27481,0,0,0,213686,0.0,0,1356,56780,,2.06615479786034,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans_final\case_022_p3_n2.json
case_022,3,3,3,capls,pool:c12,0,0.19,0.374,True,19192,112516,112516,0,326202,0.3448326635786374,112412,15,56780,,2.9585243851604837,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans_final\case_022_p3_n3.json
case_022,3,3,4,capls,pool:c6,0,0.057,0.257,True,14940,0,0,0,213686,0.0,0,4,56780,,3.8005354752342706,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans_final\case_022_p3_n4.json
case_022,3,3,5,capls,pool:cross_from_p2,0,0.0,0.257,True,12434,157360,157360,0,371046,0.421270077559518,156212,1356,56780,,4.5665111790252535,cross_from_p2,True,results\plans_final\case_022_p3_n5.json
case_023,1,1,2,capls,pool:sa1,0,0.014,0.307,True,60389,301576,301576,0,745020,,,3,122614,,2.0304028879431684,"{""label"": ""sa1"", ""p1_pruned_labels"": 7}",True,results\plans_final\case_023_p1_n2.json
case_023,1,1,3,capls,pool:c12,0,0.057,0.325,True,41575,147456,147456,0,590900,,,3,122614,,2.9492242934455803,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill"", ""p1_pruned_labels"": 10}",True,results\plans_final\case_023_p1_n3.json
case_023,1,1,4,capls,pool:c6,0,0.051,0.316,True,30864,147456,147456,0,590900,,,4,122614,,3.9727190254017626,"{""block_cap"": 0.6, ""comm_weight"": 1e-06, ""p1_pruned_labels"": 12}",True,results\plans_final\case_023_p1_n4.json
case_023,1,1,5,capls,pool:c6,0,0.061,0.299,True,24927,221184,221184,0,664628,,,5,122614,,4.9189232559072495,"{""block_cap"": 0.6, ""comm_weight"": 1e-06, ""p1_pruned_labels"": 10}",True,results\plans_final\case_023_p1_n5.json
case_023,2,2,2,capls,pool:cross_from_p3,0,0.0,0.238,True,41726,73728,73728,0,517172,,,1011,122614,,2.938551502660212,cross_from_p3,True,results\plans_final\case_023_p2_n2.json
case_023,2,2,3,capls,pool:c14,0,0.143,0.209,True,28284,147456,147456,0,590900,,,1011,122614,,4.335101117239429,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans_final\case_023_p2_n3.json
case_023,2,2,4,capls,pool:embed_n3,0,0.0,0.145,True,28284,147456,147456,0,590900,,,1011,122614,,4.335101117239429,embed_n3,True,results\plans_final\case_023_p2_n4.json
case_023,2,2,5,capls,pool:c14,0,0.245,0.231,True,21898,544408,544408,0,987852,,,1011,122614,,5.599324139190793,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans_final\case_023_p2_n5.json
case_023,3,3,2,capls,pool:cross_from_p2,0,0.0,0.251,True,41726,73728,73728,0,517172,0.09678448360736439,49152,1011,122614,,2.938551502660212,cross_from_p2,True,results\plans_final\case_023_p3_n2.json
case_023,3,3,3,capls,pool:c14,0,0.134,0.162,True,28284,147456,147456,0,590900,0.0845148888025338,49152,1011,122614,,4.335101117239429,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans_final\case_023_p3_n3.json
case_023,3,3,4,capls,pool:s9,0,0.272,0.371,True,27929,1197318,1197318,0,1640762,0.33379089989130845,427482,1011,122614,,4.3902037308890405,s9,True,results\plans_final\case_023_p3_n4.json
case_023,3,3,5,capls,pool:cross_from_p2,0,0.0,0.181,True,21898,544408,544408,0,987852,0.23012521230036578,192132,1011,122614,,5.599324139190793,cross_from_p2,True,results\plans_final\case_023_p3_n5.json
case_024,1,1,2,capls,pool:c10,0,0.159,7.175,True,2555343,0,0,0,393218,,,1,2555343,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1, ""p1_pruned_labels"": 4}",True,results\plans_final\case_024_p1_n2.json
case_024,1,1,3,capls,pool:c8,0,0.315,3.269,True,2473380,61410808,61410808,0,61804026,,,474,2555343,,1.0331380539989812,"{""block_cap"": 0.005, ""p1_pruned_labels"": 4}",True,results\plans_final\case_024_p1_n3.json
case_024,1,1,4,capls,pool:sa3,0,0.017,4.097,True,2359811,67376912,67376912,0,67770130,,,764,2555343,,1.082859178129096,"{""label"": ""sa3"", ""p1_pruned_labels"": 4}",True,results\plans_final\case_024_p1_n4.json
case_024,1,1,5,capls,pool:c8,0,1.002,5.791,True,2053364,67770326,67770326,0,68163544,,,980,2555343,,1.2444666410826333,"{""block_cap"": 0.005, ""p1_pruned_labels"": 5}",True,results\plans_final\case_024_p1_n5.json
case_024,2,2,2,capls,pool:c10,0,0.07,1.598,True,2555343,0,0,0,393218,,,1,2555343,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",True,results\plans_final\case_024_p2_n2.json
case_024,2,2,3,capls,pool:c8,0,0.284,1.382,True,2159403,22415452,22415452,0,22808670,,,474,2555343,,1.1833562331811154,"{""block_cap"": 0.005}",True,results\plans_final\case_024_p2_n3.json
case_024,2,2,4,capls,pool:c8,0,0.358,1.824,True,2006540,29037088,29037088,0,29430306,,,763,2555343,,1.2735071316794084,"{""block_cap"": 0.005}",True,results\plans_final\case_024_p2_n4.json
case_024,2,2,5,capls,pool:c8,0,1.072,1.89,True,1579198,30282428,30282428,0,30675646,,,992,2555343,,1.6181270492997077,"{""block_cap"": 0.005}",True,results\plans_final\case_024_p2_n5.json
case_024,3,3,2,capls,pool:c10,0,0.07,1.757,True,2555343,0,0,0,393218,0.0,0,1,2555343,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",True,results\plans_final\case_024_p3_n2.json
case_024,3,3,3,capls,pool:c8,0,0.279,1.537,True,2159126,22415452,22415452,0,22808670,0.027869619683560647,327880,474,2555343,,1.1835080490902337,"{""block_cap"": 0.005}",True,results\plans_final\case_024_p3_n3.json
case_024,3,3,4,capls,pool:c8,0,0.429,1.729,True,2003351,29037088,29037088,0,29430306,0.06383990942188936,983344,763,2555343,,1.2755343422096277,"{""block_cap"": 0.005}",True,results\plans_final\case_024_p3_n4.json
case_024,3,3,5,capls,pool:cross_from_p2,0,0.0,2.255,True,1577373,30282428,30282428,0,30675646,0.08636480107484519,1409548,992,2555343,,1.61999920120352,cross_from_p2,True,results\plans_final\case_024_p3_n5.json
case_025,1,1,2,capls,pool:a_full,0,0.362,188.462,True,2431840,27648,27648,0,8245248,,,2,4863026,,1.9997310678334101,"{""p1_pruned_labels"": 4}",True,results\plans_final\case_025_p1_n2.json
case_025,1,1,3,capls,pool:a_full,0,0.63,120.54,True,1622164,55296,55296,0,8272896,,,3,4863026,,2.9978633479722148,"{""p1_pruned_labels"": 4}",True,results\plans_final\case_025_p1_n3.json
case_025,1,1,4,capls,pool:a_full,0,0.537,73.242,True,1217444,82944,82944,0,8300544,,,4,4863026,,3.9944555971362954,"{""p1_pruned_labels"": 4}",True,results\plans_final\case_025_p1_n4.json
case_025,1,1,5,capls,pool:a_full,0,0.774,51.986,True,975282,110592,110592,0,8328192,,,5,4863026,,4.986276789687495,"{""p1_pruned_labels"": 4}",True,results\plans_final\case_025_p1_n5.json
case_025,2,2,2,capls,pool:a_full,0,0.551,10.436,True,2431840,27648,27648,0,8245248,,,2,4863026,,1.9997310678334101,{},True,results\plans_final\case_025_p2_n2.json
case_025,2,2,3,capls,pool:a_full,0,0.554,8.537,True,1622164,55296,55296,0,8272896,,,3,4863026,,2.9978633479722148,{},True,results\plans_final\case_025_p2_n3.json
case_025,2,2,4,capls,pool:a_full,0,0.62,7.785,True,1217444,82944,82944,0,8300544,,,4,4863026,,3.9944555971362954,{},True,results\plans_final\case_025_p2_n4.json
case_025,2,2,5,capls,pool:a_full,0,0.787,7.038,True,975282,110592,110592,0,8328192,,,5,4863026,,4.986276789687495,{},True,results\plans_final\case_025_p2_n5.json
case_025,3,3,2,capls,pool:a_full,0,0.454,10.233,True,2431840,27648,27648,0,8245248,0.0,0,2,4863026,,1.9997310678334101,{},True,results\plans_final\case_025_p3_n2.json
case_025,3,3,3,capls,pool:a_full,0,0.566,8.424,True,1622164,55296,55296,0,8272896,0.0,0,3,4863026,,2.9978633479722148,{},True,results\plans_final\case_025_p3_n3.json
case_025,3,3,4,capls,pool:a_full,0,0.699,7.776,True,1217444,82944,82944,0,8300544,0.0,0,4,4863026,,3.9944555971362954,{},True,results\plans_final\case_025_p3_n4.json
case_025,3,3,5,capls,pool:a_full,0,0.819,7.469,True,975282,110592,110592,0,8328192,0.0,0,5,4863026,,4.986276789687495,{},True,results\plans_final\case_025_p3_n5.json
case_026,1,1,2,capls,pool:sa2,0,0.011,0.131,True,57246,453364,453364,0,982218,,,4,99203,,1.732924571149076,"{""label"": ""sa2"", ""p1_pruned_labels"": 10}",True,results\plans_final\case_026_p1_n2.json
case_026,1,1,3,capls,pool:c12,0,0.032,0.175,True,47309,1212616,1212616,0,1741470,,,15,99203,,2.0969160202075714,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill"", ""p1_pruned_labels"": 9}",True,results\plans_final\case_026_p1_n3.json
case_026,1,1,4,capls,pool:c2,0,0.044,0.2,True,46327,445288,445288,0,974142,,,6,99203,,2.141364646966132,"{""block_cap"": 0.35, ""init"": ""rr"", ""p1_pruned_labels"": 12}",True,results\plans_final\case_026_p1_n4.json
case_026,1,1,5,capls,pool:sa3,0,0.007,0.097,True,45344,419892,419892,0,948746,,,9,99203,,2.1877866972477062,"{""label"": ""sa3"", ""p1_pruned_labels"": 12}",True,results\plans_final\case_026_p1_n5.json
case_026,2,2,2,capls,pool:cross_from_p3,0,0.0,0.093,True,48612,218548,185780,32768,747402,,,636,99203,,2.0407101127293674,cross_from_p3,True,results\plans_final\case_026_p2_n2.json
case_026,2,2,3,capls,pool:s1,0,0.082,0.123,True,38424,923392,923392,0,1452246,,,636,99203,,2.5817978346866544,s1,True,results\plans_final\case_026_p2_n3.json
case_026,2,2,4,capls,pool:cross_from_p3,0,0.0,0.108,True,38424,923392,923392,0,1452246,,,636,99203,,2.5817978346866544,cross_from_p3,True,results\plans_final\case_026_p2_n4.json
case_026,2,2,5,capls,pool:cross_from_p3,0,0.0,0.102,True,38424,923392,923392,0,1452246,,,636,99203,,2.5817978346866544,cross_from_p3,True,results\plans_final\case_026_p2_n5.json
case_026,3,3,2,capls,pool:cross_from_p2,0,0.0,0.102,True,48612,218548,185780,32768,747402,0.26883226635486973,185776,636,99203,,2.0407101127293674,cross_from_p2,True,results\plans_final\case_026_p3_n2.json
case_026,3,3,3,capls,pool:cross_from_p2,0,0.0,0.112,True,38423,923392,923392,0,1452246,0.3380939643311077,386768,636,99203,,2.5818650287588163,cross_from_p2,True,results\plans_final\case_026_p3_n3.json
case_026,3,3,4,capls,pool:cross_from_p2,0,0.0,0.106,True,38423,923392,923392,0,1452246,0.3380939643311077,386768,636,99203,,2.5818650287588163,cross_from_p2,True,results\plans_final\case_026_p3_n4.json
case_026,3,3,5,capls,pool:cross_from_p2,0,0.0,0.109,True,38423,923392,923392,0,1452246,0.3380939643311077,386768,636,99203,,2.5818650287588163,cross_from_p2,True,results\plans_final\case_026_p3_n5.json
case_027,1,1,2,capls,pool:b_balance,0,0.007,0.468,True,1119508,3317760,3317760,0,5357568,,,8,2363952,,2.1115990238569085,"{""label"": ""b_balance"", ""p1_pruned_labels"": 4}",True,results\plans_final\case_027_p1_n2.json
case_027,1,1,3,capls,pool:a_no_comm,0,0.046,0.634,True,793160,6346752,5894144,452608,8386560,,,6,2363952,,2.980422613344092,"{""p1_pruned_labels"": 5, ""use_affinity"": false}",True,results\plans_final\case_027_p1_n3.json
case_027,1,1,4,capls,pool:c3,0,0.075,0.529,True,559196,2211840,2211840,0,4251648,,,4,2363952,,4.227412213249022,"{""block_cap"": 0.35, ""init"": ""contig"", ""p1_pruned_labels"": 5}",True,results\plans_final\case_027_p1_n4.json
case_027,1,1,5,capls,pool:a_no_comm,0,0.097,0.807,True,520248,12343296,12343296,0,14383104,,,10,2363952,,4.543894450339069,"{""p1_pruned_labels"": 6, ""use_affinity"": false}",True,results\plans_final\case_027_p1_n5.json
case_027,2,2,2,capls,pool:c14,0,0.234,0.296,True,1115722,1105920,1105920,0,3145728,,,1424,2363952,,2.118764351693343,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans_final\case_027_p2_n2.json
case_027,2,2,3,capls,pool:a_no_comm,0,0.043,0.334,True,764163,6107136,5771264,335872,8146944,,,6,2363952,,3.093518005975165,"{""use_affinity"": false}",True,results\plans_final\case_027_p2_n3.json
case_027,2,2,4,capls,pool:c3,0,0.087,0.326,True,559196,2211840,2211840,0,4251648,,,4,2363952,,4.227412213249022,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans_final\case_027_p2_n4.json
case_027,2,2,5,capls,pool:a_no_comm,0,0.097,0.443,True,487450,12023808,12023808,0,14063616,,,10,2363952,,4.849629705610832,"{""use_affinity"": false}",True,results\plans_final\case_027_p2_n5.json
case_027,3,3,2,capls,pool:c14,0,0.237,0.294,True,1115722,1105920,1105920,0,3145728,0.0,0,1424,2363952,,2.118764351693343,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans_final\case_027_p3_n2.json
case_027,3,3,3,capls,pool:a_no_comm,0,0.048,0.411,True,763896,6107136,5771264,335872,8146944,0.31640625,1990656,6,2363952,,3.0945992648213894,"{""use_affinity"": false}",True,results\plans_final\case_027_p3_n3.json
case_027,3,3,4,capls,pool:c3,0,0.092,0.849,True,559196,2211840,2211840,0,4251648,0.0,0,4,2363952,,4.227412213249022,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans_final\case_027_p3_n4.json
case_027,3,3,5,capls,pool:a_no_comm,0,0.091,0.478,True,487450,12023808,12023808,0,14063616,0.2964964964964965,3033088,10,2363952,,4.849629705610832,"{""use_affinity"": false}",True,results\plans_final\case_027_p3_n5.json
case_028,1,1,2,capls,pool:a_no_level,0,0.478,10.071,True,20808437,326568960,326568960,0,332477568,,,153,43836040,,2.1066474142195304,"{""_no_level"": true, ""p1_pruned_labels"": 3}",True,results\plans_final\case_028_p1_n2.json
case_028,1,1,3,capls,pool:a_no_level,0,0.572,9.289,True,14792144,326568960,326568960,0,332477568,,,153,43836040,,2.963467635252875,"{""_no_level"": true, ""p1_pruned_labels"": 3}",True,results\plans_final\case_028_p1_n3.json
case_028,1,1,4,capls,pool:a_no_level,0,0.945,6.8,True,12041229,326568960,326568960,0,332477568,,,153,43836040,,3.640495500916061,"{""_no_level"": true, ""p1_pruned_labels"": 4}",True,results\plans_final\case_028_p1_n4.json
case_028,1,1,5,capls,pool:a_no_level,0,1.216,8.453,True,10194624,326568960,326568960,0,332477568,,,153,43836040,,4.299917289740161,"{""_no_level"": true, ""p1_pruned_labels"": 4}",True,results\plans_final\case_028_p1_n5.json
case_028,2,2,2,capls,pool:c15,0,2.539,8.183,True,20028806,20677824,2148480,18529344,26586432,,,19584,43836040,,2.188649687854583,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans_final\case_028_p2_n2.json
case_028,2,2,3,capls,pool:cross_from_p3,0,0.0,7.848,True,13289382,11546880,4296960,7249920,17455488,,,19584,43836040,,3.298576261860785,cross_from_p3,True,results\plans_final\case_028_p2_n3.json
case_028,2,2,4,capls,pool:c15,0,2.432,7.049,True,10099681,11508096,6445440,5062656,17416704,,,19584,43836040,,4.340339066154664,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans_final\case_028_p2_n4.json
case_028,2,2,5,capls,pool:c16,0,2.561,5.541,True,8055128,12550656,8593920,3956736,18459264,,,19584,43836040,,5.44200414940644,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans_final\case_028_p2_n5.json
case_028,3,3,2,capls,pool:c15,0,2.497,9.251,True,20009296,20677824,2148480,18529344,26586432,0.1390010310174776,2148480,19584,43836040,,2.1907837237252124,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans_final\case_028_p3_n2.json
case_028,3,3,3,capls,pool:s14,0,2.759,7.587,True,13270473,11546880,4296960,7249920,17455488,0.35945583368143696,4295664,19584,43836040,,3.3032763790710398,s14,True,results\plans_final\case_028_p3_n3.json
case_028,3,3,4,capls,pool:c15,0,2.918,6.136,True,10080305,11508096,6445440,5062656,17416704,0.1651005373804181,2147184,19584,43836040,,4.348681909922369,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans_final\case_028_p3_n4.json
case_028,3,3,5,capls,pool:c16,0,2.454,4.858,True,7991196,12550656,8593920,3956736,18459264,0.4413101938300502,6443496,19584,43836040,,5.485541838793592,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans_final\case_028_p3_n5.json
case_029,1,1,2,capls,pool:a_full,0,0.02,0.229,True,19740,0,0,0,430164,,,2,37555,,1.9024822695035462,"{""p1_pruned_labels"": 5}",True,results\plans_final\case_029_p1_n2.json
case_029,1,1,3,capls,pool:a_full,0,0.022,0.217,True,12743,0,0,0,430164,,,3,37555,,2.9471082162756024,"{""p1_pruned_labels"": 4}",True,results\plans_final\case_029_p1_n3.json
case_029,1,1,4,capls,pool:a_full,0,0.035,0.198,True,11028,0,0,0,430164,,,4,37555,,3.405422560754443,"{""p1_pruned_labels"": 6}",True,results\plans_final\case_029_p1_n4.json
case_029,1,1,5,capls,pool:a_full,0,0.036,0.173,True,9383,0,0,0,430164,,,5,37555,,4.002451241607162,"{""p1_pruned_labels"": 6}",True,results\plans_final\case_029_p1_n5.json
case_029,2,2,2,capls,pool:a_no_comm,0,0.018,0.135,True,19737,16400,16400,0,446564,,,4,37555,,1.9027714444951107,"{""use_affinity"": false}",True,results\plans_final\case_029_p2_n2.json
case_029,2,2,3,capls,pool:a_full,0,0.021,0.204,True,12743,0,0,0,430164,,,3,37555,,2.9471082162756024,{},True,results\plans_final\case_029_p2_n3.json
case_029,2,2,4,capls,pool:a_full,0,0.028,0.192,True,11028,0,0,0,430164,,,4,37555,,3.405422560754443,{},True,results\plans_final\case_029_p2_n4.json
case_029,2,2,5,capls,pool:s2,0,0.16,0.205,True,9164,67656,67656,0,497820,,,861,37555,,4.098101265822785,s2,True,results\plans_final\case_029_p2_n5.json
case_029,3,3,2,capls,pool:a_no_comm,0,0.014,0.147,True,19737,16400,16400,0,446564,0.04509754987595238,12288,4,37555,,1.9027714444951107,"{""use_affinity"": false}",True,results\plans_final\case_029_p3_n2.json
case_029,3,3,3,capls,pool:a_full,0,0.022,0.16,True,12743,0,0,0,430164,0.0,0,3,37555,,2.9471082162756024,{},True,results\plans_final\case_029_p3_n3.json
case_029,3,3,4,capls,pool:g_0.06,0,0.064,0.253,True,10970,490010,490010,0,920174,0.638307772533394,477384,12,37555,,3.4234275296262533,"{""block_cap"": 0.06}",True,results\plans_final\case_029_p3_n4.json
case_029,3,3,5,capls,pool:cross_from_p2,0,0.0,0.145,True,9164,67656,67656,0,497820,0.19490901053562218,63492,861,37555,,4.098101265822785,cross_from_p2,True,results\plans_final\case_029_p3_n5.json
case_030,1,1,2,capls,pool:c9,0,0.272,20.489,True,1396147,7126016,4203520,2922496,9520076,,,6,2808034,,2.0112738844835105,"{""block_cap"": 0.35, ""max_ops"": 2000, ""p1_pruned_labels"": 7}",True,results\plans_final\case_030_p1_n2.json
case_030,1,1,3,capls,pool:c12,0,0.625,82.845,True,931329,9363456,3901440,5462016,11757516,,,3,2808034,,3.0150827473427757,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill"", ""p1_pruned_labels"": 6}",True,results\plans_final\case_030_p1_n3.json
case_030,1,1,4,capls,pool:c12,0,0.784,75.888,True,701262,10560000,5779456,4780544,12954060,,,4,2808034,,4.004258037652119,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill"", ""p1_pruned_labels"": 5}",True,results\plans_final\case_030_p1_n4.json
case_030,1,1,5,capls,pool:a_full,0,0.586,78.635,True,561417,11588608,7496704,4091904,13982668,,,5,2808034,,5.001690365628401,"{""p1_pruned_labels"": 5}",True,results\plans_final\case_030_p1_n5.json
case_030,2,2,2,capls,pool:c8,0,0.287,6.488,True,1399993,7834624,2036736,5797888,10228684,,,3,2808034,,2.005748600171572,"{""block_cap"": 0.005}",True,results\plans_final\case_030_p2_n2.json
